Day fraction since midnight on 10/27/2019,Time (seconds),Time (seconds since start),Coag Flow mL/s (),Water Flow mL/s (),Manual Water Pump Control (rpm),Manual Coagulant Pump Control (rpm),Fluoride Pump Control (),Turbidity ()
0.37867988,32717.94163,349.74288,0.0006587,0.6547413,0,0,0,-999
0.37869138,32718.93523,350.73648,0.0006587,0.6547413,0,0,0,-999
0.37870291,32719.93142,351.732672,0.0006587,0.6547413,0,0,0,-999
0.37871441,32720.92502,352.726272,0.0006587,0.6547413,0,0,0,-999
0.37872591,32721.91862,353.719872,0.0006587,0.6547413,0,0,0,-999
0.37873742,32722.91309,354.714336,0.0006587,0.6547413,0,0,0,-999
0.37874895,32723.90928,355.710528,0.0006587,0.6547413,0,0,0,-999
0.37876043,32724.90115,356.7024,0.0006587,0.6547413,0,0,0,-999
0.37877195,32725.89648,357.697728,0.0006587,0.6547413,0,0,0,-999
0.37878345,32726.89008,358.691328,0.0006587,0.6547413,0,0,0,-999
0.37879495,32727.88368,359.684928,0.0006587,0.6547413,0,0,0,-999
0.37880648,32728.87987,360.68112,0.0006587,0.6547413,0,0,0,-999
0.37881798,32729.87347,361.67472,0.0006587,0.6547413,0,0,0,-999
0.37882948,32730.86707,362.66832,0.0006587,0.6547413,0,0,0,-999
0.37884098,32731.86067,363.66192,0.0006587,0.6547413,0,0,0,-999
0.37885251,32732.85686,364.658112,0.0006587,0.6547413,0,0,0,-999
0.37886401,32733.85046,365.651712,0.0006587,0.6547413,0,0,0,-999
0.37887552,32734.84493,366.646176,0.0006587,0.6547413,0,0,0,-999
0.37888702,32735.83853,367.639776,0.0006587,0.6547413,0,0,0,-999
0.37889853,32736.83299,368.63424,0.0006587,0.6547413,0,0,0,-999
0.37891003,32737.82659,369.62784,0.0006587,0.6547413,0,0,0,-999
0.37892155,32738.82192,370.623168,0.0006587,0.6547413,0,0,0,-999
0.37893305,32739.81552,371.616768,0.0006587,0.6547413,0,0,0,-999
0.37894456,32740.80998,372.611232,0.0006587,0.6547413,0,0,0,-999
0.37895606,32741.80358,373.604832,0.0006587,0.6547413,0,0,0,-999
0.37896757,32742.79805,374.599296,0.0006587,0.6547413,0,0,0,-999
0.3789791,32743.79424,375.595488,0.0006587,0.6547413,0,0,0,-999
0.3789906,32744.78784,376.589088,0.0006587,0.6547413,0,0,0,-999
0.3790021,32745.78144,377.582688,0.0006587,0.6547413,0,0,0,-999
0.3790136,32746.77504,378.576288,0.0006587,0.6547413,0,0,0,-999
0.37902511,32747.7695,379.570752,0.0006587,0.6547413,0,0,0,-999
0.37903662,32748.76397,380.565216,0.0006587,0.6547413,0,0,0,-999
0.37904814,32749.7593,381.560544,0.0006587,0.6547413,0,0,0,-999
0.37905964,32750.7529,382.554144,0.0006587,0.6547413,0,0,0,-999
0.37907114,32751.7465,383.547744,0.0006587,0.6547413,0,0,0,-999
0.37908265,32752.74096,384.542208,0.0006587,0.6547413,0,0,0,-999
0.37909417,32753.73629,385.537536,0.0006587,0.6547413,0,0,0,-999
0.37910567,32754.72989,386.531136,0.0006587,0.6547413,0,0,0,-999
0.37911717,32755.72349,387.524736,0.0006587,0.6547413,0,0,0,-999
0.37912869,32756.71882,388.520064,0.0006587,0.6547413,0,0,0,-999
0.3791402,32757.71328,389.514528,0.0006587,0.6547413,0,0,0,-999
0.3791517,32758.70688,390.508128,0.0006587,0.6547413,0,0,0,-999
0.37916322,32759.70221,391.503456,0.0006587,0.6547413,0,0,0,-999
0.37917472,32760.69581,392.497056,0.0006587,0.6547413,0,0,0,-999
0.37918622,32761.68941,393.490656,0.0006587,0.6547413,0,0,0,-999
0.37919773,32762.68387,394.48512,0.0006587,0.6547413,0,0,0,-999
0.37920923,32763.67747,395.47872,0.0006587,0.6547413,0,0,0,-999
0.37922076,32764.67366,396.474912,0.0006587,0.6547413,0,0,0,-999
0.37923226,32765.66726,397.468512,0.0006587,0.6547413,0,0,0,-999
0.37924376,32766.66086,398.462112,0.0006587,0.6547413,0,0,0,-999
0.37925527,32767.65533,399.456576,0.0006587,0.6547413,0,0,0,-999
0.37926678,32768.64979,400.45104,0.0006587,0.6547413,0,0,0,-999
0.3792783,32769.64512,401.446368,0.0006587,0.6547413,0,0,0,-999
0.3792898,32770.63872,402.439968,0.0006587,0.6547413,0,0,0,-999
0.3793013,32771.63232,403.433568,0.0006587,0.6547413,0,0,0,-999
0.37931282,32772.62765,404.428896,0.0006587,0.6547413,0,0,0,-999
0.37932432,32773.62125,405.422496,0.0006587,0.6547413,0,0,0,-999
0.37933582,32774.61485,406.416096,0.0006587,0.6547413,0,0,0,-999
0.37934735,32775.61104,407.412288,0.0006587,0.6547413,0,0,0,-999
0.37935885,32776.60464,408.405888,0.0006587,0.6547413,0,0,0,-999
0.37937035,32777.59824,409.399488,0.0006587,0.6547413,0,0,0,-999
0.37938186,32778.5927,410.393952,0.0006587,0.6547413,0,0,0,-999
0.37939336,32779.5863,411.387552,0.0006587,0.6547413,0,0,0,-999
0.37940489,32780.5825,412.383744,0.0006587,0.6547413,0,0,0,-999
0.37941639,32781.5761,413.377344,0.0006587,0.6547413,0,0,0,-999
0.37942789,32782.5697,414.370944,0.0006587,0.6547413,0,0,0,-999
0.37943939,32783.5633,415.364544,0.0006587,0.6547413,0,0,0,-999
0.37945091,32784.55862,416.359872,0.0006587,0.6547413,0,0,0,-999
0.37946243,32785.55395,417.3552,0.0006587,0.6547413,0,0,0,-999
0.37947393,32786.54755,418.3488,0.0006587,0.6547413,0,0,0,-999
0.37948543,32787.54115,419.3424,0.0006587,0.6547413,0,0,0,-999
0.37949694,32788.53562,420.336864,0.0006587,0.6547413,0,0,0,-999
0.37950844,32789.52922,421.330464,0.0006587,0.6547413,0,0,0,-999
0.37951997,32790.52541,422.326656,0.0006587,0.6547413,0,0,0,-999
0.37953147,32791.51901,423.320256,0.0006587,0.6547413,0,0,0,-999
0.37954299,32792.51434,424.315584,0.0006587,0.6547413,0,0,0,-999
0.37955448,32793.50707,425.30832,0.0006587,0.6547413,0,0,0,-999
0.37956598,32794.50067,426.30192,0.0006587,0.6547413,0,0,0,-999
0.3795775,32795.496,427.297248,0.0006587,0.6547413,0,0,0,-999
0.37958903,32796.49219,428.29344,0.0006587,0.6547413,0,0,0,-999
0.37960051,32797.48406,429.285312,0.0006587,0.6547413,0,0,0,-999
0.37961202,32798.47853,430.279776,0.0006587,0.6547413,0,0,0,-999
0.37962352,32799.47213,431.273376,0.0006587,0.6547413,0,0,0,-999
0.37963502,32800.46573,432.266976,0.0006587,0.6547413,0,0,0,-999
0.37964654,32801.46106,433.262304,0.0006587,0.6547413,0,0,0,-999
0.37965806,32802.45638,434.257632,0.0006587,0.6547413,0,0,0,-999
0.37966955,32803.44912,435.250368,0.0006587,0.6547413,0,0,0,-999
0.37968108,32804.44531,436.24656,0.0006587,0.6547413,0,0,0,-999
0.37969258,32805.43891,437.24016,0.0006587,0.6547413,0,0,0,-999
0.37970408,32806.43251,438.23376,0.0006587,0.6547413,0,0,0,-999
0.37971558,32807.42611,439.22736,0.0006587,0.6547413,0,0,0,-999
0.37972709,32808.42058,440.221824,0.0006587,0.6547413,0,0,0,-999
0.37973862,32809.41677,441.218016,0.0006587,0.6547413,0,0,0,-999
0.37975012,32810.41037,442.211616,0.0006587,0.6547413,0,0,0,-999
0.37976162,32811.40397,443.205216,0.0006587,0.6547413,0,0,0,-999
0.37977314,32812.3993,444.200544,0.0006587,0.6547413,0,0,0,-999
0.37978464,32813.3929,445.194144,0.0006587,0.6547413,0,0,0,-999
0.37979614,32814.3865,446.187744,0.0006587,0.6547413,0,0,0,-999
0.37980765,32815.38096,447.182208,0.0006587,0.6547413,0,0,0,-999
0.37981916,32816.37542,448.176672,0.0006587,0.6547413,0,0,0,-999
0.37983068,32817.37075,449.172,0.0006587,0.6547413,0,0,0,-999
0.37984218,32818.36435,450.1656,0.0006587,0.6547413,0,0,0,-999
0.37985368,32819.35795,451.1592,0.0006587,0.6547413,0,0,0,-999
0.37986518,32820.35155,452.1528,0.0006587,0.6547413,0,0,0,-999
0.37987671,32821.34774,453.148992,0.0006587,0.6547413,0,0,0,-999
0.37988821,32822.34134,454.142592,0.0006587,0.6547413,0,0,0,-999
0.37989971,32823.33494,455.136192,0.0006587,0.6547413,0,0,0,-999
0.37991122,32824.32941,456.130656,0.0006587,0.6547413,0,0,0,-999
0.37992274,32825.32474,457.125984,0.0006587,0.6547413,0,0,0,-999
0.37993424,32826.31834,458.119584,0.0006587,0.6547413,0,0,0,-999
0.37994574,32827.31194,459.113184,0.0006587,0.6547413,0,0,0,-999
0.37995727,32828.30813,460.109376,0.0006587,0.6547413,0,0,0,-999
0.37996877,32829.30173,461.102976,0.0006587,0.6547413,0,0,0,-999
0.37998027,32830.29533,462.096576,0.0006587,0.6547413,0,0,0,-999
0.37999177,32831.28893,463.090176,0.0006587,0.6547413,0,0,0,-999
0.3800033,32832.28512,464.086368,0.0006587,0.6547413,0,0,0,-999
0.3800148,32833.27872,465.079968,0.0006587,0.6547413,0,0,0,-999
0.3800263,32834.27232,466.073568,0.0006587,0.6547413,0,0,0,-999
0.38003782,32835.26765,467.068896,0.0006587,0.6547413,0,0,0,-999
0.38004932,32836.26125,468.062496,0.0006587,0.6547413,0,0,0,-999
0.38006082,32837.25485,469.056096,0.0006587,0.6547413,0,0,0,-999
0.38007235,32838.25104,470.052288,0.0006587,0.6547413,0,0,0,-999
0.38008385,32839.24464,471.045888,0.0006587,0.6547413,0,0,0,-999
0.38009535,32840.23824,472.039488,0.0006587,0.6547413,0,0,0,-999
0.38010687,32841.23357,473.034816,0.0006587,0.6547413,0,0,0,-999
0.38011837,32842.22717,474.028416,0.0006587,0.6547413,0,0,0,-999
0.38012986,32843.2199,475.021152,0.0006587,0.6547413,0,0,0,-999
0.38014139,32844.2161,476.017344,0.0006587,0.6547413,0,0,0,-999
0.38015289,32845.2097,477.010944,0.0006587,0.6547413,0,0,0,-999
0.38016441,32846.20502,478.006272,0.0006587,0.6547413,0,0,0,-999
0.3801759,32847.19776,478.999008,0.0006587,0.6547413,0,0,0,-999
0.38018742,32848.19309,479.994336,0.0006587,0.6547413,0,0,0,-999
0.38019892,32849.18669,480.987936,0.0006587,0.6547413,0,0,0,-999
0.38021042,32850.18029,481.981536,0.0006587,0.6547413,0,0,0,-999
0.38022194,32851.17562,482.976864,0.0006587,0.6547413,0,0,0,-999
0.38023345,32852.17008,483.971328,0.0006587,0.6547413,0,0,0,-999
0.38024495,32853.16368,484.964928,0.0006587,0.6547413,0,0,0,-999
0.38025647,32854.15901,485.960256,0.0006587,0.6547413,0,0,0,-999
0.38026797,32855.15261,486.953856,0.0006587,0.6547413,0,0,0,-999
0.38027948,32856.14707,487.94832,0.0006587,0.6547413,0,0,0,-999
0.38029098,32857.14067,488.94192,0.0006587,0.6547413,0,0,0,-999
0.3803025,32858.136,489.937248,0.0006587,0.6547413,0,0,0,-999
0.380314,32859.1296,490.930848,0.0006587,0.6547413,0,0,0,-999
0.3803255,32860.1232,491.924448,0.0006587,0.6547413,0,0,0,-999
0.38033703,32861.11939,492.92064,0.0006587,0.6547413,0,0,0,-999
0.38034853,32862.11299,493.91424,0.0006587,0.6547413,0,0,0,-999
0.38036003,32863.10659,494.90784,0.0006587,0.6547413,0,0,0,-999
0.38037153,32864.10019,495.90144,0.0006587,0.6547413,0,0,0,-999
0.38038304,32865.09466,496.895904,0.0006587,0.6547413,0,0,0,-999
0.38039457,32866.09085,497.892096,0.0006587,0.6547413,0,0,0,-999
0.38040607,32867.08445,498.885696,0.0006587,0.6547413,0,0,0,-999
0.38041757,32868.07805,499.879296,0.0006587,0.6547413,0,0,0,-999
0.38042907,32869.07165,500.872896,0.0006587,0.6547413,0,0,0,-999
0.3804406,32870.06784,501.869088,0.0006587,0.6547413,0,0,0,-999
0.38045213,32871.06403,502.86528,0.0006587,0.6547413,0,0,0,-999
0.3804637,32872.06368,503.864928,0.0006587,0.6547413,0,0,0,-999
0.38047526,32873.06246,504.863712,0.0006587,0.6547413,0,0,0,-999
0.38048685,32874.06384,505.865088,0.0006587,0.6547413,0,0,0,-999
0.38049842,32875.06349,506.864736,0.0006587,0.6547413,0,0,0,-999
0.38050999,32876.06314,507.864384,0.0006587,0.6547413,0,0,0,-999
0.38052158,32877.06451,508.86576,0.0006587,0.6547413,0,0,0,-999
0.38053315,32878.06416,509.865408,0.0006587,0.6547413,0,0,0,-999
0.38054472,32879.06381,510.865056,0.0006587,0.6547413,0,0,0,-999
0.38055629,32880.06346,511.864704,0.0006587,0.6547413,0,0,0,-999
0.38056786,32881.0631,512.864352,0.0006587,0.6547413,0,0,0,-999
0.38057943,32882.06275,513.864,0.0006587,0.6547413,0,0,0,-999
0.38059102,32883.06413,514.865376,0.0006587,0.6547413,0,0,0,-999
0.38060259,32884.06378,515.865024,0.0006587,0.6547413,0,0,0,-999
0.38061416,32885.06342,516.864672,0.0006587,0.6547413,0,0,0,-999
0.38062573,32886.06307,517.86432,0.0006587,0.6547413,0,0,0,-999
0.38063732,32887.06445,518.865696,0.0006587,0.6547413,0,0,0,-999
0.38064889,32888.0641,519.865344,0.0006587,0.6547413,0,0,0,-999
0.38066045,32889.06288,520.864128,0.0006587,0.6547413,0,0,0,-999
0.38067204,32890.06426,521.865504,0.0006587,0.6547413,0,0,0,-999
0.38068361,32891.0639,522.865152,0.0006587,0.6547413,0,0,0,-999
0.38069518,32892.06355,523.8648,0.0006587,0.6547413,0,0,0,-999
0.38070677,32893.06493,524.866176,0.0006587,0.6547413,0,0,0,-999
0.38071834,32894.06458,525.865824,0.0006587,0.6547413,0,0,0,-999
0.38072991,32895.06422,526.865472,0.0006587,0.6547413,0,0,0,-999
0.38074148,32896.06387,527.86512,0.0006587,0.6547413,0,0,0,-999
0.38075305,32897.06352,528.864768,0.0006587,0.6547413,0,0,0,-999
0.38076462,32898.06317,529.864416,0.0006587,0.6547413,0,0,0,-999
0.38077621,32899.06454,530.865792,0.0006587,0.6547413,0,0,0,-999
0.38078778,32900.06419,531.86544,0.0006587,0.6547413,0,0,0,-999
0.38079934,32901.06298,532.864224,0.0006587,0.6547413,0,0,0,-999
0.38081093,32902.06435,533.8656,0.0006587,0.6547413,0,0,0,-999
0.3808225,32903.064,534.865248,0.0006587,0.6547413,0,0,0,-999
0.38083407,32904.06365,535.864896,0.0006587,0.6547413,0,0,0,-999
0.38084564,32905.0633,536.864544,0.0006587,0.6547413,0,0,0,-999
0.38085722,32906.06381,537.865056,0.0006587,0.6547413,0,0,0,-999
0.38086879,32907.06346,538.864704,0.0006587,0.6547413,0,0,0,-999
0.38088036,32908.0631,539.864352,0.0006587,0.6547413,0,0,0,-999
0.38089195,32909.06448,540.865728,0.0006587,0.6547413,0,0,0,-999
0.38090351,32910.06326,541.864512,0.0006587,0.6547413,0,0,0,-999
0.38091508,32911.06291,542.86416,0.0006587,0.6547413,0,0,0,-999
0.38092667,32912.06429,543.865536,0.0006587,0.6547413,0,0,0,-999
0.38093824,32913.06394,544.865184,0.0006587,0.6547413,0,0,0,-999
0.38094981,32914.06358,545.864832,0.0006587,0.6547413,0,0,0,-999
0.3809614,32915.06496,546.866208,0.0006587,0.6547413,0,0,0,-999
0.38097296,32916.06374,547.864992,0.0006587,0.6547413,0,0,0,-999
0.38098453,32917.06339,548.86464,0.0006587,0.6547413,0,0,0,-999
0.3809961,32918.06304,549.864288,0.0006587,0.6547413,0,0,0,-999
0.38100769,32919.06442,550.865664,0.0006587,0.6547413,0,0,0,-999
0.38101926,32920.06406,551.865312,0.0006587,0.6547413,0,0,0,-999
0.38103083,32921.06371,552.86496,0.0006587,0.6547413,0,0,0,-999
0.3810424,32922.06336,553.864608,0.0006587,0.6547413,0,0,0,-999
0.38105397,32923.06301,554.864256,0.0006587,0.6547413,0,0,0,-999
0.38106556,32924.06438,555.865632,0.0006587,0.6547413,0,0,0,-999
0.38107713,32925.06403,556.86528,0.0006587,0.6547413,0,0,0,-999
0.3810887,32926.06368,557.864928,0.0006587,0.6547413,0,0,0,-999
0.38110026,32927.06246,558.863712,0.0006587,0.6547413,0,0,0,-999
0.38111185,32928.06384,559.865088,0.0006587,0.6547413,0,0,0,-999
0.38112343,32929.06435,560.8656,0.0006587,0.6547413,0,0,0,-999
0.38113501,32930.06486,561.866112,0.0006587,0.6547413,0,0,0,-999
0.38114657,32931.06365,562.864896,0.0006587,0.6547413,0,0,0,-999
0.38115814,32932.0633,563.864544,0.0006587,0.6547413,0,0,0,-999
0.38116972,32933.06381,564.865056,0.0006587,0.6547413,0,0,0,-999
0.38118129,32934.06346,565.864704,0.0006587,0.6547413,0,0,0,-999
0.38119288,32935.06483,566.86608,0.0006587,0.6547413,0,0,0,-999
0.38120444,32936.06362,567.864864,0.0006587,0.6547413,0,0,0,-999
0.38121601,32937.06326,568.864512,0.0006587,0.6547413,0,0,0,-999
0.3812276,32938.06464,569.865888,0.0006587,0.6547413,0,0,0,-999
0.38123917,32939.06429,570.865536,0.0006587,0.6547413,0,0,0,-999
0.38125073,32940.06307,571.86432,0.0006587,0.6547413,0,0,0,-999
0.3812623,32941.06272,572.863968,0.0006587,0.6547413,0,0,0,-999
0.38127389,32942.0641,573.865344,0.0006587,0.6547413,0,0,0,-999
0.38128546,32943.06374,574.864992,0.0006587,0.6547413,0,0,0,-999
0.38129702,32944.06253,575.863776,0.0006587,0.6547413,0,0,0,-999
0.38130861,32945.0639,576.865152,0.0006587,0.6547413,0,0,0,-999
0.38132019,32946.06442,577.865664,0.0006587,0.6547413,0,0,0,-999
0.38133176,32947.06406,578.865312,0.0006587,0.6547413,0,0,0,-999
0.38134332,32948.06285,579.864096,0.0006587,0.6547413,0,0,0,-999
0.38135489,32949.0625,580.863744,0.0006587,0.6547413,0,0,0,-999
0.38136648,32950.06387,581.86512,0.0006587,0.6547413,0,0,0,-999
0.38137805,32951.06352,582.864768,0.0006587,0.6547413,0,0,0,-999
0.38138964,32952.0649,583.866144,0.0006587,0.6547413,0,0,0,-999
0.38140121,32953.06454,584.865792,0.0006587,0.6547413,0,0,0,-999
0.38141278,32954.06419,585.86544,0.0006587,0.6547413,0,0,0,-999
0.38142435,32955.06384,586.865088,0.0006587,0.6547413,0,0,0,-999
0.38143591,32956.06262,587.863872,0.0006587,0.6547413,0,0,0,-999
0.38144749,32957.06314,588.864384,0.0006587,0.6547413,0,0,0,-999
0.38145906,32958.06278,589.864032,0.0006587,0.6547413,0,0,0,-999
0.38147065,32959.06416,590.865408,0.0006587,0.6547413,0,0,0,-999
0.38148222,32960.06381,591.865056,0.0006587,0.6547413,0,0,0,-999
0.38149379,32961.06346,592.864704,0.0006587,0.6547413,0,0,0,-999
0.38150538,32962.06483,593.86608,0.0006587,0.6547413,0,0,0,-999
0.38151695,32963.06448,594.865728,0.0006587,0.6547413,0,0,0,-999
0.38152852,32964.06413,595.865376,0.0006587,0.6547413,0,0,0,-999
0.38154009,32965.06378,596.865024,0.0006587,0.6547413,0,0,0,-999
0.38155166,32966.06342,597.864672,0.0006587,0.6547413,0,0,0,-999
0.38156325,32967.0648,598.866048,0.0006587,0.6547413,0,0,0,-999
0.38157481,32968.06358,599.864832,0.0006587,0.6547413,0,0,0,-999
0.38158641,32969.06582,600.867072,0.0006587,0.6547413,0,0,0,-999
0.38159795,32970.06288,601.864128,0.0006587,0.6547413,0,0,0,-999
0.38160952,32971.06253,602.863776,0.0006587,0.6547413,0,0,0,-999
0.38162111,32972.0639,603.865152,0.0006587,0.6547413,0,0,0,-999
0.38163268,32973.06355,604.8648,0.0006587,0.6547413,0,0,0,-999
0.38164425,32974.0632,605.864448,0.0006587,0.6547413,0,0,0,-999
0.38165584,32975.06458,606.865824,0.0006587,0.6547413,0,0,0,-999
0.38166741,32976.06422,607.865472,0.0006587,0.6547413,0,0,0,-999
0.38167897,32977.06301,608.864256,0.0006587,0.6547413,0,0,0,-999
0.38169056,32978.06438,609.865632,0.0006587,0.6547413,0,0,0,-999
0.38170213,32979.06403,610.86528,0.0006587,0.6547413,0,0,0,-999
0.3817137,32980.06368,611.864928,0.0006587,0.6547413,0,0,0,-999
0.38172526,32981.06246,612.863712,0.0006587,0.6547413,0,0,0,-999
0.38173685,32982.06384,613.865088,0.0006587,0.6547413,0,0,0,-999
0.38174842,32983.06349,614.864736,0.0006587,0.6547413,0,0,0,-999
0.38175999,32984.06314,615.864384,0.0006587,0.6547413,0,0,0,-999
0.38177158,32985.06451,616.86576,0.0006587,0.6547413,0,0,0,-999
0.38178315,32986.06416,617.865408,0.0006587,0.6547413,0,0,0,-999
0.38179472,32987.06381,618.865056,0.0006587,0.6547413,0,0,0,-999
0.38180628,32988.06259,619.86384,0.0006587,0.6547413,0,0,0,-999
0.38181787,32989.06397,620.865216,0.0006587,0.6547413,0,0,0,-999
0.38182944,32990.06362,621.864864,0.0006587,0.6547413,0,0,0,-999
0.38184101,32991.06326,622.864512,0.0006587,0.6547413,0,0,0,-999
0.38185258,32992.06291,623.86416,0.0006587,0.6547413,0,0,0,-999
0.38186417,32993.06429,624.865536,0.0006587,0.6547413,0,0,0,-999
0.38187574,32994.06394,625.865184,0.0006587,0.6547413,0,0,0,-999
0.38188731,32995.06358,626.864832,0.0006587,0.6547413,0,0,0,-999
0.3818989,32996.06496,627.866208,0.0006587,0.6547413,0,0,0,-999
0.38191046,32997.06374,628.864992,0.0006587,0.6547413,0,0,0,-999
0.38192203,32998.06339,629.86464,0.0006587,0.6547413,0,0,0,-999
0.3819336,32999.06304,630.864288,0.0006587,0.6547413,0,0,0,-999
0.38194519,33000.06442,631.865664,0.0006587,0.6547413,0,0,0,-999
0.38195676,33001.06406,632.865312,0.0006587,0.6547413,0,0,0,-999
0.38196832,33002.06285,633.864096,0.0006587,0.6547413,0,0,0,-999
0.38197991,33003.06422,634.865472,0.0006587,0.6547413,0,0,0,-999
0.38199149,33004.06474,635.865984,0.0006587,0.6547413,0,0,0,-999
0.38200305,33005.06352,636.864768,0.0006587,0.6547413,0,0,0,-999
0.38201462,33006.06317,637.864416,0.0006587,0.6547413,0,0,0,-999
0.38202619,33007.06282,638.864064,0.0006587,0.6547413,0,0,0,-999
0.38203777,33008.06333,639.864576,0.0006587,0.6547413,0,0,0,-999
0.38204934,33009.06298,640.864224,0.0006587,0.6547413,0,0,0,-999
0.38206091,33010.06262,641.863872,0.0006587,0.6547413,0,0,0,-999
0.3820725,33011.064,642.865248,0.0006587,0.6547413,0,0,0,-999
0.38208407,33012.06365,643.864896,0.0006587,0.6547413,0,0,0,-999
0.38209564,33013.0633,644.864544,0.0006587,0.6547413,0,0,0,-999
0.38210721,33014.06294,645.864192,0.0006587,0.6547413,0,0,0,-999
0.3821188,33015.06432,646.865568,0.0006587,0.6547413,0,0,0,-999
0.38213037,33016.06397,647.865216,0.0006587,0.6547413,0,0,0,-999
0.38214194,33017.06362,648.864864,0.0006587,0.6547413,0,0,0,-999
0.38215351,33018.06326,649.864512,0.0006587,0.6547413,0,0,0,-999
0.38216508,33019.06291,650.86416,0.0006587,0.6547413,0,0,0,-999
0.38217667,33020.06429,651.865536,0.0006587,0.6547413,0,0,0,-999
0.38218824,33021.06394,652.865184,0.0006587,0.6547413,0,0,0,-999
0.38219981,33022.06358,653.864832,0.0006587,0.6547413,0,0,0,-999
0.38221137,33023.06237,654.863616,0.0006587,0.6547413,0,0,0,-999
0.38222297,33024.06461,655.865856,0.0006587,0.6547413,0,0,0,-999
0.38223453,33025.06339,656.86464,0.0006587,0.6547413,0,0,0,-999
0.3822461,33026.06304,657.864288,0.0006587,0.6547413,0,0,0,-999
0.38225767,33027.06269,658.863936,0.0006587,0.6547413,0,0,0,-999
0.38226926,33028.06406,659.865312,0.0006587,0.6547413,0,0,0,-999
0.38228083,33029.06371,660.86496,0.0006587,0.6547413,0,0,0,-999
0.3822924,33030.06336,661.864608,0.0006587,0.6547413,0,0,0,-999
0.38230397,33031.06301,662.864256,0.0006587,0.6547413,0,0,0,-999
0.38231556,33032.06438,663.865632,0.0006587,0.6547413,0,0,0,-999
0.38232713,33033.06403,664.86528,0.0006587,0.6547413,0,0,0,-999
0.3823387,33034.06368,665.864928,0.0006587,0.6547413,0,0,0,-999
0.38235027,33035.06333,666.864576,0.0006587,0.6547413,0,0,0,-999
0.38236186,33036.0647,667.865952,0.0006587,0.6547413,0,0,0,-999
0.38237343,33037.06435,668.8656,0.0006587,0.6547413,0,0,0,-999
0.382385,33038.064,669.865248,0.0006587,0.6547413,0,0,0,-999
0.38239659,33039.06538,670.866624,0.0006587,0.6547413,0,0,0,-999
0.38240813,33040.06243,671.86368,0.0006587,0.6547413,0,0,0,-999
0.38241972,33041.06381,672.865056,0.0006587,0.6547413,0,0,0,-999
0.38243129,33042.06346,673.864704,0.0006587,0.6547413,0,0,0,-999
0.38244286,33043.0631,674.864352,0.0006587,0.6547413,0,0,0,-999
0.38245443,33044.06275,675.864,0.0006587,0.6547413,0,0,0,-999
0.38246602,33045.06413,676.865376,0.0006587,0.6547413,0,0,0,-999
0.38247759,33046.06378,677.865024,0.0006587,0.6547413,0,0,0,-999
0.38248916,33047.06342,678.864672,0.0006587,0.6547413,0,0,0,-999
0.38250074,33048.06394,679.865184,0.0006587,0.6547413,0,0,0,-999
0.38251231,33049.06358,680.864832,0.0006587,0.6547413,0,0,0,-999
0.38252388,33050.06323,681.86448,0.0006587,0.6547413,0,0,0,-999
0.38253547,33051.06461,682.865856,0.0006587,0.6547413,0,0,0,-999
