Day fraction since midnight on 10/27/2019	Coag Flow mL/s ()	Water Flow mL/s ()	Manual Water Pump Control (rpm)	Manual Coagulant Pump Control (rpm)	Fluoride Pump Control ()	Turbidity ()
0.37808148	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.37809298	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.37810448	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.37811598	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.37812751	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.37813901	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.37815051	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.37816204	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.37817354	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.37818504	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.37819654	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.37820806	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.37821956	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.37823106	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.37824259	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.37825409	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.37826559	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.37827709	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.37828862	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.37830012	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.37831162	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.37832313	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.37833464	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.37834614	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.37835766	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.37836916	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.37838068	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.37839218	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.37840368	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.37841521	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.37842671	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.37843822	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.37844973	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.37846123	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.37847274	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.37848424	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.37849575	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.37850727	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.37851877	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.37853027	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.37854179	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.37855330	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.37856482	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.37857630	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.37858782	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.37859933	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.37861083	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.37862235	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.37863385	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.37864535	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.37865685	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.37866838	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.37867988	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.37869138	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.37870291	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.37871441	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.37872591	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.37873742	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.37874895	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.37876043	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.37877195	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.37878345	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.37879495	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.37880648	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.37881798	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.37882948	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.37884098	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.37885251	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.37886401	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.37887552	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.37888702	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.37889853	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.37891003	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.37892155	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.37893305	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.37894456	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.37895606	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.37896757	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.37897910	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.37899060	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.37900210	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.37901360	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.37902511	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.37903662	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.37904814	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.37905964	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.37907114	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.37908265	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.37909417	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.37910567	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.37911717	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.37912869	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.37914020	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.37915170	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.37916322	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.37917472	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.37918622	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.37919773	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.37920923	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.37922076	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.37923226	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.37924376	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.37925527	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.37926678	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.37927830	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.37928980	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.37930130	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.37931282	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.37932432	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.37933582	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.37934735	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.37935885	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.37937035	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.37938186	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.37939336	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.37940489	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.37941639	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.37942789	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.37943939	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.37945091	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.37946243	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.37947393	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.37948543	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.37949694	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.37950844	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.37951997	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.37953147	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.37954299	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.37955448	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.37956598	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.37957750	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.37958903	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.37960051	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.37961202	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.37962352	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.37963502	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.37964654	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.37965806	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.37966955	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.37968108	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.37969258	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.37970408	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.37971558	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.37972709	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.37973862	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.37975012	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.37976162	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.37977314	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.37978464	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.37979614	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.37980765	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.37981916	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.37983068	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.37984218	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.37985368	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.37986518	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.37987671	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.37988821	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.37989971	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.37991122	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.37992274	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.37993424	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.37994574	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.37995727	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.37996877	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.37998027	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.37999177	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.38000330	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.38001480	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.38002630	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.38003782	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.38004932	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.38006082	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.38007235	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.38008385	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.38009535	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.38010687	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.38011837	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.38012986	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.38014139	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.38015289	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.38016441	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.38017590	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.38018742	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.38019892	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.38021042	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.38022194	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.38023345	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.38024495	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.38025647	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.38026797	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.38027948	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.38029098	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.38030250	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.38031400	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.38032550	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.38033703	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.38034853	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.38036003	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.38037153	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.38038304	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.38039457	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.38040607	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.38041757	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.38042907	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.38044060	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.38045213	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.38046370	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.38047526	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.38048685	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.38049842	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.38050999	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.38052158	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.38053315	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.38054472	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.38055629	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.38056786	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.38057943	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.38059102	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.38060259	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.38061416	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.38062573	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.38063732	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.38064889	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.38066045	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.38067204	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.38068361	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.38069518	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.38070677	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.38071834	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.38072991	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.38074148	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.38075305	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.38076462	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.38077621	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.38078778	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.38079934	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.38081093	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.38082250	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.38083407	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.38084564	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.38085722	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.38086879	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.38088036	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.38089195	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.38090351	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.38091508	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.38092667	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.38093824	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.38094981	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.38096140	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.38097296	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.38098453	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.38099610	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.38100769	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
