Day fraction since midnight on 10/27/2019,Time (seconds),Time (seconds since start),Coag Flow mL/s (),Water Flow mL/s (),Turbidity ()
start expt w/o fluoride probe,,,,,
0.41034737,35454.01277,411.996672,0.001317,0.654083,0.88818097
0.41035894,35455.01242,412.99632,0.001317,0.654083,1.00680113
0.41037051,35456.01206,413.995968,0.001317,0.654083,1.00680113
0.4103821,35457.01344,414.997344,0.001317,0.654083,1.00680113
0.41039367,35458.01309,415.996992,0.001317,0.654083,1.00680113
0.41040524,35459.01274,416.99664,0.001317,0.654083,1.00680113
0.41041682,35460.01325,417.997152,0.001317,0.654083,1.06560493
0.41042838,35461.01203,418.995936,0.001317,0.654083,1.06560493
0.41043995,35462.01168,419.995584,0.001317,0.654083,1.06560493
0.41045154,35463.01306,420.99696,0.001317,0.654083,1.06560493
0.41046311,35464.0127,421.996608,0.001317,0.654083,1.06560493
0.41047468,35465.01235,422.996256,0.001317,0.654083,1.16300285
0.41048624,35466.01114,423.99504,0.001317,0.654083,1.16300285
0.41049784,35467.01338,424.99728,0.001317,0.654083,1.16300285
0.4105094,35468.01216,425.996064,0.001317,0.654083,1.16300285
0.41052097,35469.01181,426.995712,0.001317,0.654083,1.16300285
0.41053254,35470.01146,427.99536,0.001317,0.654083,1.06137741
0.41054413,35471.01283,428.996736,0.001317,0.654083,1.06137741
0.4105557,35472.01248,429.996384,0.001317,0.654083,1.06137741
0.41056727,35473.01213,430.996032,0.001317,0.654083,1.06137741
0.41057884,35474.01178,431.99568,0.001317,0.654083,1.06137741
0.41059043,35475.01315,432.997056,0.001317,0.654083,1.41760504
0.410602,35476.0128,433.996704,0.001317,0.654083,1.41760504
0.41061357,35477.01245,434.996352,0.001317,0.654083,1.41760504
0.41062514,35478.0121,435.996,0.001317,0.654083,1.41760504
0.41063673,35479.01347,436.997376,0.001317,0.654083,1.41760504
0.4106483,35480.01312,437.997024,0.001317,0.654083,1.50166774
0.41065986,35481.0119,438.995808,0.001317,0.654083,1.50166774
0.41067143,35482.01155,439.995456,0.001317,0.654083,1.50166774
0.410683,35483.0112,440.995104,0.001317,0.654083,1.50166774
0.41069459,35484.01258,441.99648,0.001317,0.654083,1.50166774
0.41070615,35485.01136,442.995264,0.001317,0.654083,1.46368849
0.41071774,35486.01274,443.99664,0.001317,0.654083,1.46368849
0.41072931,35487.01238,444.996288,0.001317,0.654083,1.46368849
0.41074087,35488.01117,445.995072,0.001317,0.654083,1.46368849
0.41075244,35489.01082,446.99472,0.001317,0.654083,1.46368849
0.41076404,35490.01306,447.99696,0.001317,0.654083,1.37348306
0.4107756,35491.01184,448.995744,0.001317,0.654083,1.37348306
0.41078717,35492.01149,449.995392,0.001317,0.654083,1.37348306
0.41079874,35493.01114,450.99504,0.001317,0.654083,1.37348306
0.41081032,35494.01165,451.995552,0.001317,0.654083,1.37348306
0.4108219,35495.01216,452.996064,0.001317,0.654083,1.3466934
0.41083347,35496.01181,453.995712,0.001317,0.654083,1.3466934
0.41084504,35497.01146,454.99536,0.001317,0.654083,1.3466934
0.41085661,35498.0111,455.995008,0.001317,0.654083,1.3466934
0.41086821,35499.01334,456.997248,0.001317,0.654083,1.3466934
0.41087978,35500.01299,457.996896,0.001317,0.654083,1.08794677
0.41089135,35501.01264,458.996544,0.001317,0.654083,1.08794677
0.41090292,35502.01229,459.996192,0.001317,0.654083,1.08794677
0.41091448,35503.01107,460.994976,0.001317,0.654083,1.08794677
0.41092607,35504.01245,461.996352,0.001317,0.654083,1.08794677
0.41093764,35505.0121,462.996,0.001317,0.654083,1.3038162
0.41094921,35506.01174,463.995648,0.001317,0.654083,1.3038162
0.41096079,35507.01226,464.99616,0.001317,0.654083,1.3038162
0.41097237,35508.01277,465.996672,0.001317,0.654083,1.3038162
0.41098392,35509.01069,466.994592,0.001317,0.654083,1.3038162
0.41099551,35510.01206,467.995968,0.001317,0.654083,1.3967768
0.41100708,35511.01171,468.995616,0.001317,0.654083,1.3967768
0.41101865,35512.01136,469.995264,0.001317,0.654083,1.3967768
0.41103021,35513.01014,470.994048,0.001317,0.654083,1.3967768
0.41104181,35514.01238,471.996288,0.001317,0.654083,1.3967768
0.41105337,35515.01117,472.995072,0.001317,0.654083,1.2841469
0.41106494,35516.01082,473.99472,0.001317,0.654083,1.2841469
0.41107651,35517.01046,474.994368,0.001317,0.654083,1.2841469
0.4110881,35518.01184,475.995744,0.001317,0.654083,1.2841469
0.41109967,35519.01149,476.995392,0.001317,0.654083,1.2841469
0.41111124,35520.01114,477.99504,0.001317,0.654083,1.70636976
0.41112281,35521.01078,478.994688,0.001317,0.654083,1.70636976
0.41113438,35522.01043,479.994336,0.001317,0.654083,1.70636976
0.41114597,35523.01181,480.995712,0.001317,0.654083,1.70636976
0.41115753,35524.01059,481.994496,0.001317,0.654083,1.70636976
0.4111691,35525.01024,482.994144,0.001317,0.654083,1.7352252
0.41118067,35526.00989,483.993792,0.001317,0.654083,1.7352252
0.41119227,35527.01213,484.996032,0.001317,0.654083,1.7352252
0.41120384,35528.01178,485.99568,0.001317,0.654083,1.7352252
0.4112154,35529.01056,486.994464,0.001317,0.654083,1.7352252
0.41122698,35530.01107,487.994976,0.001317,0.654083,1.74990523
0.41123854,35531.00986,488.99376,0.001317,0.654083,1.74990523
0.41125013,35532.01123,489.995136,0.001317,0.654083,1.74990523
0.41126171,35533.01174,490.995648,0.001317,0.654083,1.74990523
0.41127327,35534.01053,491.994432,0.001317,0.654083,1.74990523
0.41128484,35535.01018,492.99408,0.001317,0.654083,1.94679785
0.41129641,35536.00982,493.993728,0.001317,0.654083,1.94679785
0.41130798,35537.00947,494.993376,0.001317,0.654083,1.94679785
0.41131957,35538.01085,495.994752,0.001317,0.654083,1.94679785
0.41133114,35539.0105,496.9944,0.001317,0.654083,1.94679785
0.41134271,35540.01014,497.994048,0.001317,0.654083,2.19680548
0.41135428,35541.00979,498.993696,0.001317,0.654083,2.19680548
0.41136587,35542.01117,499.995072,0.001317,0.654083,2.19680548
0.41137744,35543.01082,500.99472,0.001317,0.654083,2.19680548
0.41138901,35544.01046,501.994368,0.001317,0.654083,2.19680548
0.41140058,35545.01011,502.994016,0.001317,0.654083,1.81980205
0.41141215,35546.00976,503.993664,0.001317,0.654083,1.81980205
0.41142372,35547.00941,504.993312,0.001317,0.654083,1.81980205
0.41143531,35548.01078,505.994688,0.001317,0.654083,1.81980205
0.41144688,35549.01043,506.994336,0.001317,0.654083,1.81980205
0.41145846,35550.01094,507.994848,0.001317,0.654083,1.51304269
0.41147002,35551.00973,508.993632,0.001317,0.654083,1.51304269
0.4114816,35552.01024,509.994144,0.001317,0.654083,1.51304269
0.41149317,35553.00989,510.993792,0.001317,0.654083,1.51304269
0.41150476,35554.01126,511.995168,0.001317,0.654083,1.51304269
0.41151632,35555.01005,512.993952,0.001317,0.654083,2.02727914
0.41152789,35556.0097,513.9936,0.001317,0.654083,2.02727914
0.41153946,35557.00934,514.993248,0.001317,0.654083,2.02727914
0.41155105,35558.01072,515.994624,0.001317,0.654083,2.02727914
0.41156262,35559.01037,516.994272,0.001317,0.654083,2.02727914
0.41157419,35560.01002,517.99392,0.001317,0.654083,2.3703928
0.41158576,35561.00966,518.993568,0.001317,0.654083,2.3703928
0.41159733,35562.00931,519.993216,0.001317,0.654083,2.3703928
0.41160892,35563.01069,520.994592,0.001317,0.654083,2.3703928
0.41162049,35564.01034,521.99424,0.001317,0.654083,2.3703928
0.41163205,35565.00912,522.993024,0.001317,0.654083,2.14820075
0.41164362,35566.00877,523.992672,0.001317,0.654083,2.14820075
0.41165521,35567.01014,524.994048,0.001317,0.654083,2.14820075
0.41166678,35568.00979,525.993696,0.001317,0.654083,2.14820075
0.41167835,35569.00944,526.993344,0.001317,0.654083,2.14820075
0.41168994,35570.01082,527.99472,0.001317,0.654083,2.52486348
0.41170151,35571.01046,528.994368,0.001317,0.654083,2.52486348
0.41171308,35572.01011,529.994016,0.001317,0.654083,2.52486348
0.41172465,35573.00976,530.993664,0.001317,0.654083,2.52486348
0.41173624,35574.01114,531.99504,0.001317,0.654083,2.52486348
0.41174781,35575.01078,532.994688,0.001317,0.654083,2.58312964
0.41175937,35576.00957,533.993472,0.001317,0.654083,2.58312964
0.41177094,35577.00922,534.99312,0.001317,0.654083,2.58312964
0.41178251,35578.00886,535.992768,0.001317,0.654083,2.58312964
0.4117941,35579.01024,536.994144,0.001317,0.654083,2.58312964
0.41180567,35580.00989,537.993792,0.001317,0.654083,2.82633781
0.41181723,35581.00867,538.992576,0.001317,0.654083,2.82633781
0.41182882,35582.01005,539.993952,0.001317,0.654083,2.82633781
0.41184039,35583.0097,540.9936,0.001317,0.654083,2.82633781
0.41185196,35584.00934,541.993248,0.001317,0.654083,2.82633781
0.41186353,35585.00899,542.992896,0.001317,0.654083,3.58059359
0.41187512,35586.01037,543.994272,0.001317,0.654083,3.58059359
0.41188669,35587.01002,544.99392,0.001317,0.654083,3.58059359
0.41189825,35588.0088,545.992704,0.001317,0.654083,3.58059359
0.41190982,35589.00845,546.992352,0.001317,0.654083,3.58059359
0.41192141,35590.00982,547.993728,0.001317,0.654083,3.32430887
0.41193298,35591.00947,548.993376,0.001317,0.654083,3.32430887
0.41194454,35592.00826,549.99216,0.001317,0.654083,3.32430887
0.41195612,35593.00877,550.992672,0.001317,0.654083,3.32430887
0.41196771,35594.01014,551.994048,0.001317,0.654083,3.32430887
0.41197927,35595.00893,552.992832,0.001317,0.654083,3.45530415
0.41199084,35596.00858,553.99248,0.001317,0.654083,3.45530415
0.41200242,35597.00909,554.992992,0.001317,0.654083,3.45530415
0.412014,35598.0096,555.993504,0.001317,0.654083,3.45530415
0.41202557,35599.00925,556.993152,0.001317,0.654083,3.45530415
0.41203714,35600.0089,557.9928,0.001317,0.654083,3.45530415
0.41204873,35601.01027,558.994176,0.001317,0.654083,4.39009905
0.4120603,35602.00992,559.993824,0.001317,0.654083,4.39009905
0.41207187,35603.00957,560.993472,0.001317,0.654083,4.39009905
0.41208344,35604.00922,561.99312,0.001317,0.654083,4.39009905
0.412095,35605.008,562.991904,0.001317,0.654083,4.39009905
0.41210658,35606.00851,563.992416,0.001317,0.654083,3.93830681
0.41211815,35607.00816,564.992064,0.001317,0.654083,3.93830681
0.41212974,35608.00954,565.99344,0.001317,0.654083,3.93830681
0.41214131,35609.00918,566.993088,0.001317,0.654083,3.93830681
0.41215288,35610.00883,567.992736,0.001317,0.654083,3.93830681
0.41216445,35611.00848,568.992384,0.001317,0.654083,4.31965208
0.41217602,35612.00813,569.992032,0.001317,0.654083,4.31965208
0.41218761,35613.0095,570.993408,0.001317,0.654083,4.31965208
0.41219918,35614.00915,571.993056,0.001317,0.654083,4.31965208
0.41221074,35615.00794,572.99184,0.001317,0.654083,4.31965208
0.41222231,35616.00758,573.991488,0.001317,0.654083,4.73318195
0.4122339,35617.00896,574.992864,0.001317,0.654083,4.73318195
0.41224547,35618.00861,575.992512,0.001317,0.654083,4.73318195
0.41225704,35619.00826,576.99216,0.001317,0.654083,4.73318195
0.41226863,35620.00963,577.993536,0.001317,0.654083,4.73318195
0.4122802,35621.00928,578.993184,0.001317,0.654083,4.36307335
0.41229177,35622.00893,579.992832,0.001317,0.654083,4.36307335
0.41230334,35623.00858,580.99248,0.001317,0.654083,4.36307335
0.41231491,35624.00822,581.992128,0.001317,0.654083,4.36307335
0.4123265,35625.0096,582.993504,0.001317,0.654083,4.36307335
0.41233806,35626.00838,583.992288,0.001317,0.654083,3.94829655
0.41234963,35627.00803,584.991936,0.001317,0.654083,3.94829655
0.4123612,35628.00768,585.991584,0.001317,0.654083,3.94829655
0.41237278,35629.00819,586.992096,0.001317,0.654083,3.94829655
0.41238434,35630.00698,587.99088,0.001317,0.654083,3.94829655
0.41239594,35631.00922,588.99312,0.001317,0.654083,3.87380695
0.41240751,35632.00886,589.992768,0.001317,0.654083,3.87380695
0.41241907,35633.00765,590.991552,0.001317,0.654083,3.87380695
0.41243064,35634.0073,591.9912,0.001317,0.654083,3.87380695
0.41244221,35635.00694,592.990848,0.001317,0.654083,3.87380695
0.41245381,35636.00918,593.993088,0.001317,0.654083,4.55463457
0.41246538,35637.00883,594.992736,0.001317,0.654083,4.55463457
0.41247695,35638.00848,595.992384,0.001317,0.654083,4.55463457
0.41248851,35639.00726,596.991168,0.001317,0.654083,4.55463457
0.41250008,35640.00691,597.990816,0.001317,0.654083,4.55463457
0.41251167,35641.00829,598.992192,0.001317,0.654083,4.06974506
0.41252324,35642.00794,599.99184,0.001317,0.654083,4.06974506
0.41253481,35643.00758,600.991488,0.001317,0.654083,4.06974506
0.41254638,35644.00723,601.991136,0.001317,0.654083,4.06974506
0.41255795,35645.00688,602.990784,0.001317,0.654083,4.06974506
0.41256954,35646.00826,603.99216,0.001317,0.654083,3.67465258
0.41258111,35647.0079,604.991808,0.001317,0.654083,3.67465258
0.41259268,35648.00755,605.991456,0.001317,0.654083,3.67465258
0.41260425,35649.0072,606.991104,0.001317,0.654083,3.67465258
0.41261582,35650.00685,607.990752,0.001317,0.654083,3.67465258
0.41262741,35651.00822,608.992128,0.001317,0.654083,4.71632481
0.41263899,35652.00874,609.99264,0.001317,0.654083,4.71632481
0.41265055,35653.00752,610.991424,0.001317,0.654083,4.71632481
0.41266212,35654.00717,611.991072,0.001317,0.654083,4.71632481
0.41267372,35655.00941,612.993312,0.001317,0.654083,4.71632481
0.41268529,35656.00906,613.99296,0.001317,0.654083,4.80066729
0.41269684,35657.00698,614.99088,0.001317,0.654083,4.80066729
0.41270843,35658.00835,615.992256,0.001317,0.654083,4.80066729
0.41272,35659.008,616.991904,0.001317,0.654083,4.80066729
0.41273157,35660.00765,617.991552,0.001317,0.654083,4.80066729
0.41274314,35661.0073,618.9912,0.001317,0.654083,5.79589415
0.41275473,35662.00867,619.992576,0.001317,0.654083,5.79589415
0.4127663,35663.00832,620.992224,0.001317,0.654083,5.79589415
0.41277787,35664.00797,621.991872,0.001317,0.654083,5.79589415
0.41278944,35665.00762,622.99152,0.001317,0.654083,5.79589415
0.412801,35666.0064,623.990304,0.001317,0.654083,5.74449968
0.4128126,35667.00864,624.992544,0.001317,0.654083,5.74449968
0.41282417,35668.00829,625.992192,0.001317,0.654083,5.74449968
0.41283574,35669.00794,626.99184,0.001317,0.654083,5.74449968
0.4128473,35670.00672,627.990624,0.001317,0.654083,5.74449968
0.41285888,35671.00723,628.991136,0.001317,0.654083,5.5333643
0.41287046,35672.00774,629.991648,0.001317,0.654083,5.5333643
0.41288203,35673.00739,630.991296,0.001317,0.654083,5.5333643
0.41289362,35674.00877,631.992672,0.001317,0.654083,5.5333643
0.41290519,35675.00842,632.99232,0.001317,0.654083,5.5333643
0.41291676,35676.00806,633.991968,0.001317,0.654083,6.04922104
0.41292832,35677.00685,634.990752,0.001317,0.654083,6.04922104
0.41293991,35678.00822,635.992128,0.001317,0.654083,6.04922104
0.41295148,35679.00787,636.991776,0.001317,0.654083,6.04922104
0.41296305,35680.00752,637.991424,0.001317,0.654083,6.04922104
0.41297464,35681.0089,638.9928,0.001317,0.654083,5.59793663
0.41298621,35682.00854,639.992448,0.001317,0.654083,5.59793663
0.41299778,35683.00819,640.992096,0.001317,0.654083,5.59793663
0.41300935,35684.00784,641.991744,0.001317,0.654083,5.59793663
0.41302092,35685.00749,642.991392,0.001317,0.654083,5.59793663
0.41303249,35686.00714,643.99104,0.001317,0.654083,5.73241472
0.41304408,35687.00851,644.992416,0.001317,0.654083,5.73241472
0.41305565,35688.00816,645.992064,0.001317,0.654083,5.73241472
0.41306722,35689.00781,646.991712,0.001317,0.654083,5.73241472
0.41307879,35690.00746,647.99136,0.001317,0.654083,5.73241472
0.41309036,35691.0071,648.991008,0.001317,0.654083,5.42619419
0.41310195,35692.00848,649.992384,0.001317,0.654083,5.42619419
0.41311352,35693.00813,650.992032,0.001317,0.654083,5.42619419
0.41312509,35694.00778,651.99168,0.001317,0.654083,5.42619419
0.41313666,35695.00742,652.991328,0.001317,0.654083,5.42619419
0.41314823,35696.00707,653.990976,0.001317,0.654083,5.24895
0.4131598,35697.00672,654.990624,0.001317,0.654083,5.24895
0.41317139,35698.0081,655.992,0.001317,0.654083,5.24895
0.41318296,35699.00774,656.991648,0.001317,0.654083,5.24895
0.41319453,35700.00739,657.991296,0.001317,0.654083,5.24895
0.41320612,35701.00877,658.992672,0.001317,0.654083,6.36357307
0.41321768,35702.00755,659.991456,0.001317,0.654083,6.36357307
0.41322925,35703.0072,660.991104,0.001317,0.654083,6.36357307
0.41324082,35704.00685,661.990752,0.001317,0.654083,6.36357307
0.4132524,35705.00736,662.991264,0.001317,0.654083,6.36357307
0.41326399,35706.00874,663.99264,0.001317,0.654083,5.90390491
0.41327555,35707.00752,664.991424,0.001317,0.654083,5.90390491
0.41328712,35708.00717,665.991072,0.001317,0.654083,5.90390491
0.41329871,35709.00854,666.992448,0.001317,0.654083,5.90390491
0.41331028,35710.00819,667.992096,0.001317,0.654083,5.90390491
0.41332184,35711.00698,668.99088,0.001317,0.654083,6.43628645
0.41333343,35712.00835,669.992256,0.001317,0.654083,6.43628645
0.413345,35713.008,670.991904,0.001317,0.654083,6.43628645
0.41335658,35714.00851,671.992416,0.001317,0.654083,6.43628645
0.41336815,35715.00816,672.992064,0.001317,0.654083,6.43628645
0.41337972,35716.00781,673.991712,0.001317,0.654083,7.99062443
0.41339129,35717.00746,674.99136,0.001317,0.654083,7.99062443
0.41340288,35718.00883,675.992736,0.001317,0.654083,7.99062443
0.41341445,35719.00848,676.992384,0.001317,0.654083,7.99062443
0.41342602,35720.00813,677.992032,0.001317,0.654083,7.99062443
0.41343759,35721.00778,678.99168,0.001317,0.654083,7.75712729
0.41344916,35722.00742,679.991328,0.001317,0.654083,7.75712729
0.41346073,35723.00707,680.990976,0.001317,0.654083,7.75712729
0.41347232,35724.00845,681.992352,0.001317,0.654083,7.75712729
0.41348389,35725.0081,682.992,0.001317,0.654083,7.75712729
0.41349546,35726.00774,683.991648,0.001317,0.654083,8.61647129
0.41350703,35727.00739,684.991296,0.001317,0.654083,8.61647129
0.4135186,35728.00704,685.990944,0.001317,0.654083,8.61647129
0.41353019,35729.00842,686.99232,0.001317,0.654083,8.61647129
0.41354176,35730.00806,687.991968,0.001317,0.654083,8.61647129
0.41355333,35731.00771,688.991616,0.001317,0.654083,9.36945534
0.4135649,35732.00736,689.991264,0.001317,0.654083,9.36945534
0.41357649,35733.00874,690.99264,0.001317,0.654083,9.36945534
0.41358806,35734.00838,691.992288,0.001317,0.654083,9.36945534
0.41359964,35735.0089,692.9928,0.001317,0.654083,9.36945534
0.4136112,35736.00768,693.991584,0.001317,0.654083,9.63727283
0.41362277,35737.00733,694.991232,0.001317,0.654083,9.63727283
0.41363436,35738.0087,695.992608,0.001317,0.654083,9.63727283
0.41364593,35739.00835,696.992256,0.001317,0.654083,9.63727283
0.4136575,35740.008,697.991904,0.001317,0.654083,9.63727283
0.41366909,35741.00938,698.99328,0.001317,0.654083,8.84616661
0.41368066,35742.00902,699.992928,0.001317,0.654083,8.84616661
0.41369223,35743.00867,700.992576,0.001317,0.654083,8.84616661
0.41370379,35744.00746,701.99136,0.001317,0.654083,8.84616661
0.41371536,35745.0071,702.991008,0.001317,0.654083,8.84616661
0.41372695,35746.00848,703.992384,0.001317,0.654083,8.68013477
0.41373852,35747.00813,704.992032,0.001317,0.654083,8.68013477
0.41375009,35748.00778,705.99168,0.001317,0.654083,8.68013477
0.41376166,35749.00742,706.991328,0.001317,0.654083,8.68013477
0.41377323,35750.00707,707.990976,0.001317,0.654083,8.68013477
0.4137848,35751.00672,708.990624,0.001317,0.654083,10.4372139
