Day fraction since midnight on 10/27/2019	Coag Flow mL/s ()	Water Flow mL/s ()	Manual Water Pump Control (rpm)	Manual Coagulant Pump Control (rpm)	Fluoride Pump Control ()	Turbidity ()	new set point ()
0.53943162	-0.28404063	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	3.67101121
0.53944319	-0.28362516	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	3.67101121
0.53945476	-0.28211105	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	3.67101121
0.53946635	-0.27636018	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	3.67101121
0.53947792	-0.27351439	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	4.43297434
0.53948948	-0.27631751	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	4.43297434
0.53950105	-0.27599478	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	4.43297434
0.53951264	-0.27000985	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	4.43297434
0.53952421	-0.27836406	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	4.43297434
0.53953578	-0.28036103	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	4.45191383
0.53954735	-0.27601451	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	4.45191383
0.53955894	-0.27621555	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	4.45191383
0.53957051	-0.27775246	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	4.45191383
0.53958208	-0.27863654	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	4.45191383
0.53959365	-0.27523878	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	4.44655466
0.53960522	-0.28623411	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	4.44655466
0.53961681	-0.28359991	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	4.44655466
0.53962838	-0.27072194	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	4.44655466
0.53963995	-0.27286255	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	4.44655466
0.53965152	-0.29042238	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	4.77331018
0.53966309	-0.29094094	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	4.77331018
0.53967468	-0.29087141	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	4.77331018
0.53968625	-0.28989065	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	4.77331018
0.53969782	-0.29360336	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	4.77331018
0.53970939	-0.29284793	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	4.86118507
0.53972096	-0.28994203	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	4.86118507
0.53973255	-0.28751197	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	4.86118507
0.53974412	-0.28918314	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	4.86118507
0.53975569	-0.28882420	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	4.86118507
0.53976725	-0.28903827	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	4.95490360
0.53977884	-0.28754303	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	4.95490360
0.53979042	-0.28921747	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	4.95490360
0.53980199	-0.28627023	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	4.95490360
0.53981356	-0.28608730	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	4.95490360
0.53982513	-0.28795114	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	5.14643478
0.53983672	-0.28770658	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	5.14643478
0.53984829	-0.28891408	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	5.14643478
0.53985986	-0.28446200	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	5.14643478
0.53987143	-0.28134316	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	5.14643478
0.53988300	-0.28207666	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	4.75969410
0.53989457	-0.28210860	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	4.75969410
0.53990616	-0.28009152	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	4.75969410
0.53991773	-0.28378326	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	4.75969410
0.53992930	-0.28676063	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	4.75969410
0.53994087	-0.28810254	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	4.83113766
0.53995245	-0.28724211	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	4.83113766
0.53996401	-0.28885910	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	4.83113766
0.53997560	-0.28678340	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	4.83113766
0.53998717	-0.28496149	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	4.83113766
0.53999875	-0.28927276	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	4.75815868
0.54001032	-0.28747550	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	4.75815868
0.54002189	-0.28399503	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	4.75815868
0.54003346	-0.28539062	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	4.75815868
0.54004505	-0.28550878	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	4.75815868
0.54005662	-0.28588480	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	4.48286867
0.54006818	-0.28885451	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	4.48286867
0.54007975	-0.28739151	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	4.48286867
0.54009134	-0.28896466	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	4.48286867
0.54010291	-0.28664187	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	4.48286867
0.54011447	-0.28650695	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	5.04719830
0.54012604	-0.28666893	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	5.04719830
0.54013761	-0.28932720	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	5.04719830
0.54014919	-0.28738630	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	5.04719830
0.54016076	-0.28702062	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	5.04719830
0.54017235	-0.28672296	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	5.44134283
0.54018392	-0.28690967	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	5.44134283
0.54019549	-0.28762993	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	5.44134283
0.54020706	-0.28550258	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	5.44134283
0.54021863	-0.28854826	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	5.44134283
0.54023022	-0.28784361	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	5.75521708
0.54024178	-0.29055375	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	5.75521708
0.54025335	-0.28969768	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	5.75521708
0.54026492	-0.29121470	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	5.75521708
0.54027651	-0.28984582	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	5.75521708
0.54028808	-0.28753394	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	5.91460466
0.54029965	-0.28810561	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	5.91460466
0.54031125	-0.28835559	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	5.91460466
0.54032279	-0.28628722	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	5.91460466
0.54033438	-0.28692088	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	5.91460466
0.54034595	-0.28880274	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	5.65060425
0.54035754	-0.29034331	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	5.65060425
0.54036909	-0.28862280	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	5.65060425
0.54038065	-0.28828865	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	5.65060425
0.54039223	-0.28900763	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	5.65060425
0.54040382	-0.29166585	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	6.05921507
0.54041539	-0.29261893	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	6.05921507
0.54042695	-0.28909606	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	6.05921507
0.54043852	-0.29102960	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	6.05921507
0.54045011	-0.28798383	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	6.05921507
0.54046170	-0.29149225	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	6.74354124
0.54047324	-0.28957418	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	6.74354124
0.54048481	-0.28848511	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	6.74354124
0.54049640	-0.28685838	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	6.74354124
0.54050797	-0.28970483	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	6.74354124
0.54051954	-0.28909022	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	5.93684530
0.54053110	-0.28707206	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	5.93684530
0.54054270	-0.28711697	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	5.93684530
0.54055426	-0.29140419	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	5.93684530
0.54056583	-0.29229832	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	5.93684530
0.54057742	-0.29105297	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	5.79709196
0.54058899	-0.28798279	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	5.79709196
0.54060056	-0.29093838	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	5.79709196
0.54061212	-0.28572807	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	5.79709196
0.54062371	-0.28907287	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	5.79709196
0.54063528	-0.28866512	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	5.18679047
0.54064685	-0.29084420	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	5.18679047
0.54065842	-0.29146931	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	5.18679047
0.54067002	-0.28905138	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	5.18679047
0.54068158	-0.28924671	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	5.18679047
0.54069313	-0.28966099	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	5.15489197
0.54070472	-0.29151607	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	5.15489197
0.54071629	-0.28783581	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	5.15489197
0.54072786	-0.28880841	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	5.15489197
0.54073943	-0.28954738	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	5.15489197
0.54075102	-0.28693664	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	6.45049524
0.54076259	-0.29049382	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	6.45049524
0.54077418	-0.28966656	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	6.45049524
0.54078572	-0.29225203	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	6.45049524
0.54079729	-0.28866586	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	6.45049524
0.54080888	-0.28913489	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	6.04691124
0.54082045	-0.28963658	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	6.04691124
0.54083202	-0.28788027	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	6.04691124
0.54084359	-0.28791696	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	6.04691124
0.54085518	-0.28706181	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	6.04691124
0.54086673	-0.28605562	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	5.79786921
0.54087832	-0.28718087	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	5.79786921
0.54088989	-0.28707871	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	5.79786921
0.54090146	-0.28543904	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	5.79786921
0.54091303	-0.28706348	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	5.79786921
0.54092460	-0.28584605	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	5.93764305
0.54093619	-0.28680393	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	5.93764305
0.54094775	-0.28197297	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	5.93764305
0.54095932	-0.28709123	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	5.93764305
0.54097091	-0.28729656	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	5.93764305
0.54098248	-0.28819272	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	7.22120762
0.54099405	-0.28406659	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	7.22120762
0.54100562	-0.28492716	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	7.22120762
0.54101719	-0.28347313	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	7.22120762
0.54102876	-0.28390503	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	7.22120762
0.54104034	-0.28367832	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	6.77661705
0.54105191	-0.28557757	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	6.77661705
0.54106350	-0.28650108	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	6.77661705
0.54107507	-0.28689283	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	6.77661705
0.54108664	-0.28795791	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	6.77661705
0.54109820	-0.28951010	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	7.39070654
0.54110977	-0.28796509	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	7.39070654
0.54112134	-0.29207122	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	7.39070654
0.54113293	-0.28645983	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	7.39070654
0.54114450	-0.28878027	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	7.39070654
0.54115606	-0.28794789	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	6.83336115
0.54116764	-0.28976357	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	6.83336115
0.54117923	-0.28760606	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	6.83336115
0.54119079	-0.28970972	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	6.83336115
0.54120236	-0.28837502	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	6.83336115
0.54121393	-0.28391454	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	7.44289589
0.54122550	-0.28841376	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	7.44289589
0.54123709	-0.28767967	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	7.44289589
0.54124866	-0.28786749	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	7.44289589
0.54126023	-0.28789696	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	7.44289589
0.54127182	-0.28860745	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	8.30334091
0.54128337	-0.28306887	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	8.30334091
0.54129496	-0.28435192	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	8.30334091
0.54130652	-0.28340822	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	8.30334091
0.54131809	-0.28330299	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	8.30334091
0.54132968	-0.28621575	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	8.82273483
0.54134125	-0.28605789	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	8.82273483
0.54135282	-0.28395328	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	8.82273483
0.54136439	-0.28359580	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	8.82273483
0.54137596	-0.28214043	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	8.82273483
0.54138753	-0.28501606	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	9.33974266
0.54139912	-0.28659377	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	9.33974266
0.54141069	-0.28690767	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	9.33974266
0.54142225	-0.28829291	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	9.33974266
0.54143384	-0.28418273	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	9.33974266
0.54144541	-0.28287756	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	8.94275188
0.54145699	-0.28154120	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	8.94275188
0.54146855	-0.27921522	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	8.94275188
0.54148012	-0.28275549	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	8.94275188
0.54149171	-0.28333384	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	8.94275188
0.54150327	-0.28271601	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	8.42387009
0.54151484	-0.28234959	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	8.42387009
0.54152643	-0.28598493	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	8.42387009
0.54153800	-0.28388062	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	8.42387009
0.54154956	-0.28230456	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	8.42387009
0.54156114	-0.28301719	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	8.42387009
0.54157270	-0.28518245	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	8.65044212
0.54158427	-0.28331256	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	8.65044212
0.54159586	-0.28440320	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	8.65044212
0.54160743	-0.28179750	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	8.65044212
0.54161900	-0.28475416	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	8.65044212
0.54163056	-0.28370911	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	9.99354839
0.54164216	-0.28714100	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	9.99354839
0.54165372	-0.28740489	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	9.99354839
0.54166531	-0.28984624	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	9.99354839
0.54167687	-0.29031250	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	9.99354839
0.54168843	-0.28683332	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	10.95898724
0.54170000	-0.28914645	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	10.95898724
0.54171160	-0.28828922	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	10.95898724
0.54172316	-0.28968292	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	10.95898724
0.54173473	-0.28862906	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	10.95898724
0.54174630	-0.28983983	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	10.46677113
0.54175787	-0.29399499	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	10.46677113
0.54176946	-0.29137409	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	10.46677113
0.54178103	-0.29322457	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	10.46677113
0.54179259	-0.28900519	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	10.46677113
0.54180416	-0.28937009	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	10.67738628
0.54181576	-0.29307565	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	10.67738628
0.54182733	-0.29642361	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	10.67738628
0.54183889	-0.29715857	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	10.67738628
0.54185046	-0.29123971	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	10.67738628
0.54186205	-0.29469374	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	10.10565567
0.54187362	-0.29145756	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	10.10565567
0.54188519	-0.29247129	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	10.10565567
0.54189676	-0.28901926	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	10.10565567
0.54190832	-0.29058653	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	10.10565567
0.54191990	-0.28699410	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	9.43288136
0.54193149	-0.28849965	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	9.43288136
0.54194305	-0.28821674	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	9.43288136
0.54195462	-0.29244921	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	9.43288136
0.54196619	-0.28997603	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	9.43288136
0.54197778	-0.29524693	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	10.70637035
0.54198935	-0.29393753	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	10.70637035
0.54200092	-0.29213783	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	10.70637035
0.54201249	-0.29020014	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	10.70637035
0.54202406	-0.29042417	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	10.70637035
0.54203563	-0.29014042	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	13.70510864
0.54204722	-0.28872529	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	13.70510864
0.54205879	-0.29024026	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	13.70510864
0.54207036	-0.29173455	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	13.70510864
0.54208193	-0.29010239	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	13.70510864
0.54209350	-0.29102740	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	11.37718773
0.54210507	-0.29207042	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	11.37718773
0.54211666	-0.29340976	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	11.37718773
0.54212822	-0.29440707	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	11.37718773
0.54213982	-0.29276782	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	11.37718773
0.54215137	-0.29043278	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	12.25376320
0.54216295	-0.28471461	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	12.25376320
0.54217452	-0.28824371	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	12.25376320
0.54218609	-0.29244128	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	12.25376320
0.54219768	-0.29191363	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	12.25376320
0.54220924	-0.29642966	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	11.70464134
0.54222081	-0.29438069	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	11.70464134
0.54223238	-0.29742163	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	11.70464134
0.54224395	-0.29504919	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	11.70464134
0.54225554	-0.29325911	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	11.70464134
0.54226710	-0.29455253	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	11.74132156
0.54227867	-0.29382342	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	11.74132156
0.54229026	-0.29651228	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	11.74132156
0.54230183	-0.29748362	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	11.74132156
0.54231340	-0.29870194	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	11.74132156
0.54232497	-0.29547468	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	12.69219589
0.54233654	-0.29835463	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	12.69219589
0.54234813	-0.29315332	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	12.69219589
0.54235969	-0.29465702	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	12.69219589
0.54237126	-0.29294854	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	12.69219589
0.54238285	-0.30113783	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	12.35482407
0.54239442	-0.30018857	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	12.35482407
0.54240599	-0.29920369	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	12.35482407
0.54241755	-0.29269308	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	12.35482407
0.54242912	-0.29367313	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	12.35482407
0.54244071	-0.29929382	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	11.57236671
0.54245229	-0.29900363	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	11.57236671
0.54246386	-0.29782259	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	11.57236671
0.54247543	-0.29819679	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	11.57236671
0.54248700	-0.29768273	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	11.57236671
0.54249859	-0.29675540	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	11.98255920
0.54251014	-0.29666638	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	11.98255920
0.54252173	-0.29740208	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	11.98255920
0.54253329	-0.29635623	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	11.98255920
0.54254486	-0.29876530	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	11.98255920
0.54255643	-0.29952660	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	12.52997780
0.54256802	-0.29925841	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	12.52997780
0.54257958	-0.29663345	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	12.52997780
0.54259115	-0.30053946	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	12.52997780
0.54260274	-0.29892254	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	12.52997780
0.54261431	-0.30009416	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	12.35282516
0.54262588	-0.29843545	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	12.35282516
0.54263745	-0.29627708	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	12.35282516
0.54264902	-0.29423887	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	12.35282516
0.54266059	-0.29843542	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	12.35282516
0.54267218	-0.30048412	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	12.08565331
0.54268374	-0.29900110	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	12.08565331
0.54269531	-0.30037564	0.00197530	0.65342470	41.26892842	4.87728395	8.13333333	12.08565331
