Day fraction since midnight on 11/3/2019,Time (seconds),Time Elapsed (seconds),Fluoride Probe (volts),Coag Flow mL/s (),Water Flow mL/s (),Manual Water Pump Control (rpm),Manual Coagulant Pump Control (rpm),Fluoride Pump Control (),Turbidity ()
start expt,,,,,,,,,
0.68,59179.43894,16148.63866,0.11955073,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,19.30713272
0.68,59180.44032,16149.64003,0.11884513,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,19.30713272
0.68,59181.43997,16150.63968,0.11903696,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,19.30713272
0.68,59182.43875,16151.63846,0.11877213,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,19.30713272
0.68,59183.4384,16152.63811,0.11761469,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,19.30713272
0.69,59184.44064,16153.64035,0.11863646,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,15.93504906
0.69,59185.44029,16154.64,0.11850399,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,15.93504906
0.69,59186.44166,16155.64138,0.11866756,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,15.93504906
0.69,59187.43872,16156.63843,0.1187177,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,15.93504906
0.69,59188.4401,16157.63981,0.11866041,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,15.93504906
0.69,59189.43974,16158.63946,0.11864562,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,14.93751526
0.69,59190.44026,16159.63997,0.11847398,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,14.93751526
0.69,59191.44077,16160.64048,0.11924481,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,14.93751526
0.69,59192.43955,16161.63926,0.11871032,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,14.93751526
0.69,59193.4392,16162.63891,0.11845359,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,14.93751526
0.69,59194.43885,16163.63856,0.11859378,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,13.15803909
0.69,59195.44022,16164.63994,0.11793549,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,13.15803909
0.69,59196.43987,16165.63958,0.11844116,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,13.15803909
0.69,59197.44125,16166.64096,0.11877548,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,13.15803909
0.69,59198.43917,16167.63888,0.11833562,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,13.15803909
0.69,59199.43882,16168.63853,0.11770146,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,11.17896843
0.69,59200.44019,16169.6399,0.11853663,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,11.17896843
0.69,59201.43984,16170.63955,0.11820398,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,11.17896843
0.69,59202.43949,16171.6392,0.11888278,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,11.17896843
0.69,59203.43827,16172.63798,0.11767468,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,11.17896843
0.69,59204.44051,16173.64022,0.1186281,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,12.03676987
0.69,59205.44016,16174.63987,0.11826321,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,12.03676987
0.69,59206.43894,16175.63866,0.11775203,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,12.03676987
0.69,59207.43859,16176.6383,0.11799486,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,12.03676987
0.69,59208.43824,16177.63795,0.11811043,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,12.03676987
0.69,59209.43962,16178.63933,0.1183943,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,12.38140488
0.69,59210.43926,16179.63898,0.11794195,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,12.38140488
0.69,59211.43891,16180.63862,0.11767016,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,12.38140488
0.69,59212.43856,16181.63827,0.11799239,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,12.38140488
0.69,59213.43994,16182.63965,0.11815646,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,12.38140488
0.69,59214.43958,16183.6393,0.11750627,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,12.96339989
0.69,59215.43923,16184.63894,0.11758333,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,12.96339989
0.69,59216.43888,16185.63859,0.11826664,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,12.96339989
0.69,59217.43853,16186.63824,0.11808113,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,12.96339989
0.69,59218.4399,16187.63962,0.11842622,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,12.96339989
0.69,59219.43955,16188.63926,0.1182738,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,13.06311226
0.69,59220.4392,16189.63891,0.11816227,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,13.06311226
0.69,59221.43885,16190.63856,0.11763123,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,13.06311226
0.69,59222.44022,16191.63994,0.11811847,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,13.06311226
0.69,59223.43987,16192.63958,0.11796585,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,13.06311226
0.69,59224.43866,16193.63837,0.11790211,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,12.69089508
0.69,59225.4383,16194.63802,0.11784765,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,12.69089508
0.69,59226.43795,16195.63766,0.11805382,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,12.69089508
0.69,59227.43933,16196.63904,0.11756717,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,12.69089508
0.69,59228.43898,16197.63869,0.11773764,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,12.69089508
0.69,59229.43862,16198.63834,0.11815779,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,12.92303467
0.69,59230.43827,16199.63798,0.1182365,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,12.92303467
0.69,59231.43792,16200.63763,0.11810756,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,12.92303467
0.69,59232.4393,16201.63901,0.11785679,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,12.92303467
0.69,59233.43894,16202.63866,0.11772894,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,12.92303467
0.69,59234.43859,16203.6383,0.11769914,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,12.83413696
0.69,59235.43824,16204.63795,0.11777992,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,12.83413696
0.69,59236.43789,16205.6376,0.11819015,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,12.83413696
0.69,59237.44013,16206.63984,0.11788759,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,12.83413696
0.69,59238.43891,16207.63862,0.11732231,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,12.83413696
0.69,59239.43856,16208.63827,0.11776745,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,14.32219505
0.69,59240.43821,16209.63792,0.1177406,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,14.32219505
0.69,59241.43872,16210.63843,0.11810863,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,14.32219505
0.69,59242.43837,16211.63808,0.11826433,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,14.32219505
0.69,59243.43974,16212.63946,0.11746126,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,14.32219505
0.69,59244.43853,16213.63824,0.11803431,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,13.22941208
0.69,59245.43818,16214.63789,0.11749503,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,13.22941208
0.69,59246.43782,16215.63754,0.11722156,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,13.22941208
0.69,59247.4392,16216.63891,0.11706785,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,13.22941208
0.69,59248.43885,16217.63856,0.11810187,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,13.22941208
0.69,59249.4385,16218.63821,0.11700968,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,13.39300346
0.69,59250.43814,16219.63786,0.11809381,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,13.39300346
0.69,59251.43779,16220.6375,0.11705194,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,13.39300346
0.69,59252.43917,16221.63888,0.11716373,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,13.39300346
0.69,59253.43882,16222.63853,0.1177036,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,13.39300346
0.69,59254.43846,16223.63818,0.11795925,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,14.75542259
0.69,59255.43811,16224.63782,0.11717465,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,14.75542259
0.69,59256.43949,16225.6392,0.11730731,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,14.75542259
0.69,59257.43914,16226.63885,0.1178057,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,14.75542259
0.69,59258.43878,16227.6385,0.11712167,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,14.75542259
0.69,59259.43757,16228.63728,0.11754305,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,13.88894081
0.69,59260.43894,16229.63866,0.1174424,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,13.88894081
0.69,59261.43946,16230.63917,0.11753229,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,13.88894081
0.69,59262.43824,16231.63795,0.11741576,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,13.88894081
0.69,59263.44048,16232.64019,0.11736795,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,13.88894081
0.69,59264.43926,16233.63898,0.1176614,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,14.01210976
0.69,59265.43891,16234.63862,0.11737793,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,14.01210976
0.69,59266.44029,16235.64,0.11696672,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,14.01210976
0.69,59267.43994,16236.63965,0.11740571,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,14.01210976
0.69,59268.43958,16237.6393,0.11724528,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,14.01210976
0.69,59269.43923,16238.63894,0.1172211,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,13.76218796
0.69,59270.43802,16239.63773,0.11702102,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,13.76218796
0.69,59271.43766,16240.63738,0.11679939,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,13.76218796
0.69,59272.43904,16241.63875,0.11713881,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,13.76218796
0.69,59273.43869,16242.6384,0.11724789,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,13.76218796
0.69,59274.43834,16243.63805,0.1174546,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,12.48053741
0.69,59275.43798,16244.6377,0.11718634,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,12.48053741
0.69,59276.43763,16245.63734,0.11745787,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,12.48053741
0.69,59277.43901,16246.63872,0.11765103,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,12.48053741
0.69,59278.43866,16247.63837,0.11732496,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,12.48053741
0.69,59279.4383,16248.63802,0.11721248,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,12.80378723
0.69,59280.43795,16249.63766,0.11740939,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,12.80378723
0.69,59281.43933,16250.63904,0.11747894,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,12.80378723
0.69,59282.43898,16251.63869,0.11712328,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,12.80378723
0.69,59283.43862,16252.63834,0.1169591,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,12.80378723
0.69,59284.43827,16253.63798,0.11708391,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,11.89692879
0.69,59285.43792,16254.63763,0.11744712,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,11.89692879
0.69,59286.4393,16255.63901,0.11672331,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,11.89692879
0.69,59287.43808,16256.63779,0.11616012,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,11.89692879
0.69,59288.43773,16257.63744,0.11723842,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,11.89692879
0.69,59289.4391,16258.63882,0.11765592,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,12.42650032
0.69,59290.43875,16259.63846,0.11685525,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,12.42650032
0.69,59291.4384,16260.63811,0.11720501,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,12.42650032
0.69,59292.43805,16261.63776,0.11726723,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,12.42650032
0.69,59293.43942,16262.63914,0.11723816,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,12.42650032
0.69,59294.43907,16263.63878,0.11736226,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,12.42650032
0.69,59295.43872,16264.63843,0.11678839,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,11.71581459
0.69,59296.43837,16265.63808,0.11766104,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,11.71581459
0.69,59297.43974,16266.63946,0.11747818,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,11.71581459
0.69,59298.43853,16267.63824,0.11759458,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,11.71581459
0.69,59299.43818,16268.63789,0.11683334,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,11.71581459
0.69,59300.43782,16269.63754,0.1175231,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,12.69382477
0.69,59301.43747,16270.63718,0.11734957,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,12.69382477
0.69,59302.43885,16271.63856,0.11712921,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,12.69382477
0.69,59303.4385,16272.63821,0.11667883,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,12.69382477
0.69,59304.43814,16273.63786,0.11730573,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,12.69382477
0.69,59305.43779,16274.6375,0.11708867,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,13.37008476
0.69,59306.43917,16275.63888,0.11675043,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,13.37008476
0.69,59307.43882,16276.63853,0.11727778,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,13.37008476
0.69,59308.4376,16277.63731,0.11681278,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,13.37008476
0.69,59309.43811,16278.63782,0.11753409,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,13.37008476
0.69,59310.43949,16279.6392,0.11753167,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,12.38001442
0.69,59311.43741,16280.63712,0.11737603,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,12.38001442
0.69,59312.43878,16281.6385,0.11672316,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,12.38001442
0.69,59313.43843,16282.63814,0.11732534,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,12.38001442
0.69,59314.43808,16283.63779,0.11756475,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,12.38001442
0.69,59315.43773,16284.63744,0.11729382,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,11.60289383
0.69,59316.43738,16285.63709,0.116888,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,11.60289383
0.69,59317.43875,16286.63846,0.11699204,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,11.60289383
0.69,59318.4384,16287.63811,0.11722222,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,11.60289383
0.69,59319.43805,16288.63776,0.11746386,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,11.60289383
0.69,59320.43942,16289.63914,0.11709111,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,11.89630699
0.69,59321.43907,16290.63878,0.11718245,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,11.89630699
0.69,59322.44045,16291.64016,0.11763605,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,11.89630699
0.69,59323.4375,16292.63722,0.11680733,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,11.89630699
0.69,59324.43715,16293.63686,0.11728801,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,11.89630699
0.69,59325.43853,16294.63824,0.11698633,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,12.23992348
0.69,59326.43818,16295.63789,0.11673393,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,12.23992348
0.69,59327.43782,16296.63754,0.11709592,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,12.23992348
0.69,59328.43747,16297.63718,0.11673556,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,12.23992348
0.69,59329.43885,16298.63856,0.1172242,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,12.23992348
0.69,59330.4385,16299.63821,0.11725149,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,12.88415337
0.69,59331.43814,16300.63786,0.11719916,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,12.88415337
0.69,59332.43693,16301.63664,0.11719469,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,12.88415337
0.69,59333.43917,16302.63888,0.11714796,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,12.88415337
0.69,59334.43795,16303.63766,0.11713547,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,12.88415337
0.69,59335.4376,16304.63731,0.11775354,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,13.30262566
0.69,59336.43725,16305.63696,0.11657789,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,13.30262566
0.69,59337.43862,16306.63834,0.11719964,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,13.30262566
0.69,59338.43827,16307.63798,0.11735655,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,13.30262566
0.69,59339.43792,16308.63763,0.11765344,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,13.30262566
0.69,59340.43757,16309.63728,0.11782913,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,12.05241013
0.69,59341.43722,16310.63693,0.11775452,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,12.05241013
0.69,59342.43859,16311.6383,0.11714286,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,12.05241013
0.69,59343.43824,16312.63795,0.11659609,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,12.05241013
0.69,59344.43789,16313.6376,0.11719223,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,12.05241013
0.69,59345.43754,16314.63725,0.11729266,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,13.5799942
0.69,59346.43891,16315.63862,0.11689467,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,13.5799942
0.69,59347.43856,16316.63827,0.11731412,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,13.5799942
0.69,59348.43821,16317.63792,0.1172681,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,13.5799942
0.69,59349.43786,16318.63757,0.11776552,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,13.5799942
0.69,59350.43923,16319.63894,0.11721554,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,14.17780495
0.69,59351.43715,16320.63686,0.11734616,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,14.17780495
0.69,59352.43853,16321.63824,0.11715263,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,14.17780495
0.69,59353.43818,16322.63789,0.11720898,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,14.17780495
0.69,59354.43696,16323.63667,0.1172011,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,14.17780495
0.69,59355.4392,16324.63891,0.11752723,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,14.04220963
0.69,59356.43885,16325.63856,0.11708792,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,14.04220963
0.69,59357.4385,16326.63821,0.11686857,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,14.04220963
0.69,59358.43728,16327.63699,0.11677234,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,14.04220963
0.69,59359.43693,16328.63664,0.11686964,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,14.04220963
0.69,59360.43917,16329.63888,0.11684013,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,12.66333771
0.69,59361.43795,16330.63766,0.11720812,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,12.66333771
0.69,59362.4376,16331.63731,0.11654896,0.0039502,0.6514498,41.14419789,9.75358025,8.13333333,12.66333771
