Day fraction since midnight on 10/20/2019,Time (seconds),Time since start (seconds),Water Pump Control (rpm),Coagulant Pump Control (rpm),Fluoride Pump Control (),Turbidity (),Just Water Pump Control (rpm)
start 1st expt 10,,,,,,,
0.46010569,39753.13162,336.001824,37.4325,19.00125,9.5025,0.81553066,60
0.46011723,39754.12867,336.99888,37.4325,19.00125,9.5025,0.81553066,60
0.46012882,39755.13005,338.000256,37.4325,19.00125,9.5025,0.81553066,60
0.46014039,39756.1297,338.999904,37.4325,19.00125,9.5025,0.93663275,60
0.46015198,39757.13107,340.00128,37.4325,19.00125,9.5025,0.93663275,60
0.46016353,39758.12899,340.9992,37.4325,19.00125,9.5025,0.93663275,60
0.4601751,39759.12864,341.998848,37.4325,19.00125,9.5025,0.93663275,60
0.46018669,39760.13002,343.000224,37.4325,19.00125,9.5025,0.93663275,60
0.46019826,39761.12966,343.999872,37.4325,19.00125,9.5025,1.01663756,60
0.46020983,39762.12931,344.99952,37.4325,19.00125,9.5025,1.01663756,60
0.46022142,39763.13069,346.000896,37.4325,19.00125,9.5025,1.01663756,60
0.46023298,39764.12947,346.99968,37.4325,19.00125,9.5025,1.01663756,60
0.46024455,39765.12912,347.999328,37.4325,19.00125,9.5025,1.01663756,60
0.46025614,39766.1305,349.000704,37.4325,19.00125,9.5025,1.01663756,60
0.46026771,39767.13014,350.000352,37.4325,19.00125,9.5025,1.10137081,60
0.46027928,39768.12979,351,37.4325,19.00125,9.5025,1.10137081,60
0.46029085,39769.12944,351.999648,37.4325,19.00125,9.5025,1.10137081,60
0.46030244,39770.13082,353.001024,37.4325,19.00125,9.5025,1.10137081,60
0.46031401,39771.13046,354.000672,37.4325,19.00125,9.5025,1.10137081,60
0.46032557,39772.12925,354.999456,37.4325,19.00125,9.5025,1.10137081,60
0.46033714,39773.1289,355.999104,37.4325,19.00125,9.5025,1.17541468,60
0.46034873,39774.13027,357.00048,37.4325,19.00125,9.5025,1.17541468,60
0.4603603,39775.12992,358.000128,37.4325,19.00125,9.5025,1.17541468,60
0.46037187,39776.12957,358.999776,37.4325,19.00125,9.5025,1.17541468,60
0.46038344,39777.12922,359.999424,37.4325,19.00125,9.5025,1.17541468,60
0.46039501,39778.12886,360.999072,37.4325,19.00125,9.5025,1.19392765,60
0.4604066,39779.13024,362.000448,37.4325,19.00125,9.5025,1.19392765,60
0.46041816,39780.12902,362.999232,37.4325,19.00125,9.5025,1.19392765,60
0.46042973,39781.12867,363.99888,37.4325,19.00125,9.5025,1.19392765,60
0.46044132,39782.13005,365.000256,37.4325,19.00125,9.5025,1.19392765,60
0.46045289,39783.1297,365.999904,37.4325,19.00125,9.5025,1.19392765,60
0.46046446,39784.12934,366.999552,37.4325,19.00125,9.5025,1.18583953,60
0.46047603,39785.12899,367.9992,37.4325,19.00125,9.5025,1.18583953,60
0.46048762,39786.13037,369.000576,37.4325,19.00125,9.5025,1.18583953,60
0.46049919,39787.13002,370.000224,37.4325,19.00125,9.5025,1.18583953,60
0.46051075,39788.1288,370.999008,37.4325,19.00125,9.5025,1.18583953,60
0.46052232,39789.12845,371.998656,37.4325,19.00125,9.5025,1.18540585,60
0.46053391,39790.12982,373.000032,37.4325,19.00125,9.5025,1.18540585,60
0.46054548,39791.12947,373.99968,37.4325,19.00125,9.5025,1.18540585,60
0.46055705,39792.12912,374.999328,37.4325,19.00125,9.5025,1.18540585,60
0.46056862,39793.12877,375.998976,37.4325,19.00125,9.5025,1.18540585,60
0.46058021,39794.13014,377.000352,37.4325,19.00125,9.5025,1.18540585,60
0.46059178,39795.12979,378,37.4325,19.00125,9.5025,1.1276176,60
0.46060335,39796.12944,378.999648,37.4325,19.00125,9.5025,1.1276176,60
0.46061494,39797.13082,380.001024,37.4325,19.00125,9.5025,1.1276176,60
0.46062651,39798.13046,381.000672,37.4325,19.00125,9.5025,1.1276176,60
0.46063807,39799.12925,381.999456,37.4325,19.00125,9.5025,1.1276176,60
0.46064964,39800.1289,382.999104,37.4325,19.00125,9.5025,1.09818709,60
0.46066123,39801.13027,384.00048,37.4325,19.00125,9.5025,1.09818709,60
0.4606728,39802.12992,385.000128,37.4325,19.00125,9.5025,1.09818709,60
0.46068437,39803.12957,385.999776,37.4325,19.00125,9.5025,1.09818709,60
0.46069593,39804.12835,386.99856,37.4325,19.00125,9.5025,1.09818709,60
0.46070752,39805.12973,387.999936,37.4325,19.00125,9.5025,1.09818709,60
0.46071909,39806.12938,388.999584,37.4325,19.00125,9.5025,1.06763721,60
0.46073066,39807.12902,389.999232,37.4325,19.00125,9.5025,1.06763721,60
0.46074225,39808.1304,391.000608,37.4325,19.00125,9.5025,1.06763721,60
0.46075381,39809.12918,391.999392,37.4325,19.00125,9.5025,1.06763721,60
0.46076538,39810.12883,392.99904,37.4325,19.00125,9.5025,1.06763721,60
0.46077697,39811.13021,394.000416,37.4325,19.00125,9.5025,1.07461214,60
0.46078854,39812.12986,395.000064,37.4325,19.00125,9.5025,1.07461214,60
0.46080011,39813.1295,395.999712,37.4325,19.00125,9.5025,1.07461214,60
0.46081168,39814.12915,396.99936,37.4325,19.00125,9.5025,1.07461214,60
0.46082325,39815.1288,397.999008,37.4325,19.00125,9.5025,1.07461214,60
0.46083484,39816.13018,399.000384,37.4325,19.00125,9.5025,1.07461214,60
0.46084641,39817.12982,400.000032,37.4325,19.00125,9.5025,1.08360732,60
0.46085798,39818.12947,400.99968,37.4325,19.00125,9.5025,1.08360732,60
0.46086955,39819.12912,401.999328,37.4325,19.00125,9.5025,1.08360732,60
0.46088114,39820.1305,403.000704,37.4325,19.00125,9.5025,1.08360732,60
0.4608927,39821.12928,403.999488,37.4325,19.00125,9.5025,1.08360732,60
0.46090427,39822.12893,404.999136,37.4325,19.00125,9.5025,1.08631122,60
0.46091584,39823.12858,405.998784,37.4325,19.00125,9.5025,1.08631122,60
0.46092743,39824.12995,407.00016,37.4325,19.00125,9.5025,1.08631122,60
0.460939,39825.1296,407.999808,37.4325,19.00125,9.5025,1.08631122,60
0.46095057,39826.12925,408.999456,37.4325,19.00125,9.5025,1.08631122,60
0.46096216,39827.13062,410.000832,37.4325,19.00125,9.5025,1.08631122,60
0.46097372,39828.12941,410.999616,37.4325,19.00125,9.5025,1.18572152,60
0.46098529,39829.12906,411.999264,37.4325,19.00125,9.5025,1.18572152,60
0.46099686,39830.1287,412.998912,37.4325,19.00125,9.5025,1.18572152,60
0.46100845,39831.13008,414.000288,37.4325,19.00125,9.5025,1.18572152,60
0.46102002,39832.12973,414.999936,37.4325,19.00125,9.5025,1.18572152,60
0.46103159,39833.12938,415.999584,37.4325,19.00125,9.5025,1.20281351,60
0.46104316,39834.12902,416.999232,37.4325,19.00125,9.5025,1.20281351,60
0.46105475,39835.1304,418.000608,37.4325,19.00125,9.5025,1.20281351,60
0.46106631,39836.12918,418.999392,37.4325,19.00125,9.5025,1.20281351,60
0.46107788,39837.12883,419.99904,37.4325,19.00125,9.5025,1.20281351,60
0.46108945,39838.12848,420.998688,37.4325,19.00125,9.5025,1.20281351,60
0.46110104,39839.12986,422.000064,37.4325,19.00125,9.5025,1.23321533,60
0.46111261,39840.1295,422.999712,37.4325,19.00125,9.5025,1.23321533,60
0.46112417,39841.12829,423.998496,37.4325,19.00125,9.5025,1.23321533,60
0.46113577,39842.13053,425.000736,37.4325,19.00125,9.5025,1.23321533,60
0.46114734,39843.13018,426.000384,37.4325,19.00125,9.5025,1.23321533,60
0.46115891,39844.12982,427.000032,37.4325,19.00125,9.5025,1.23628926,60
0.46117047,39845.12861,427.998816,37.4325,19.00125,9.5025,1.23628926,60
0.46118206,39846.12998,429.000192,37.4325,19.00125,9.5025,1.23628926,60
0.46119363,39847.12963,429.99984,37.4325,19.00125,9.5025,1.23628926,60
0.4612052,39848.12928,430.999488,37.4325,19.00125,9.5025,1.23628926,60
0.46121677,39849.12893,431.999136,37.4325,19.00125,9.5025,1.23628926,60
0.46122836,39850.1303,433.000512,37.4325,19.00125,9.5025,1.34705806,60
0.46123993,39851.12995,434.00016,37.4325,19.00125,9.5025,1.34705806,60
0.46125149,39852.12874,434.998944,37.4325,19.00125,9.5025,1.34705806,60
0.46126306,39853.12838,435.998592,37.4325,19.00125,9.5025,1.34705806,60
0.46127465,39854.12976,436.999968,37.4325,19.00125,9.5025,1.34705806,60
0.46128624,39855.13114,438.001344,37.4325,19.00125,9.5025,1.57692456,60
0.46129779,39856.12906,438.999264,37.4325,19.00125,9.5025,1.57692456,60
0.46130938,39857.13043,440.00064,37.4325,19.00125,9.5025,1.57692456,60
0.46132095,39858.13008,441.000288,37.4325,19.00125,9.5025,1.57692456,60
0.46133252,39859.12973,441.999936,37.4325,19.00125,9.5025,1.57692456,60
0.46134409,39860.12938,442.999584,37.4325,19.00125,9.5025,1.57692456,60
0.46135569,39861.13162,444.001824,37.4325,19.00125,9.5025,1.67832839,60
0.46136723,39862.12867,444.99888,37.4325,19.00125,9.5025,1.67832839,60
0.46137882,39863.13005,446.000256,37.4325,19.00125,9.5025,1.67832839,60
0.46139039,39864.1297,446.999904,37.4325,19.00125,9.5025,1.67832839,60
0.46140196,39865.12934,447.999552,37.4325,19.00125,9.5025,1.67832839,60
0.46141353,39866.12899,448.9992,37.4325,19.00125,9.5025,1.7452544,60
0.4614251,39867.12864,449.998848,37.4325,19.00125,9.5025,1.7452544,60
0.46143669,39868.13002,451.000224,37.4325,19.00125,9.5025,1.7452544,60
0.46144826,39869.12966,451.999872,37.4325,19.00125,9.5025,1.7452544,60
0.46145987,39870.13277,453.002976,37.4325,19.00125,9.5025,1.7452544,60
0.4614714,39871.12896,453.999168,37.4325,19.00125,9.5025,1.7452544,60
0.46148299,39872.13034,455.000544,37.4325,19.00125,9.5025,1.7452544,60
0.46149455,39873.12912,455.999328,37.4325,19.00125,9.5025,1.71626902,60
0.46150612,39874.12877,456.998976,37.4325,19.00125,9.5025,1.71626902,60
0.46151769,39875.12842,457.998624,37.4325,19.00125,9.5025,1.71626902,60
0.46152928,39876.12979,459,37.4325,19.00125,9.5025,1.71626902,60
0.46154085,39877.12944,459.999648,37.4325,19.00125,9.5025,1.71626902,60
0.46155242,39878.12909,460.999296,37.4325,19.00125,9.5025,1.63152802,60
0.46156401,39879.13046,462.000672,37.4325,19.00125,9.5025,1.63152802,60
0.46157558,39880.13011,463.00032,37.4325,19.00125,9.5025,1.63152802,60
0.46158713,39881.12803,463.99824,37.4325,19.00125,9.5025,1.63152802,60
0.46159873,39882.13027,465.00048,37.4325,19.00125,9.5025,1.63152802,60
0.46161029,39883.12906,465.999264,37.4325,19.00125,9.5025,1.63152802,60
0.46162186,39884.1287,466.998912,37.4325,19.00125,9.5025,1.63152802,60
0.46163345,39885.13008,468.000288,37.4325,19.00125,9.5025,1.603652,60
0.46164502,39886.12973,468.999936,37.4325,19.00125,9.5025,1.603652,60
0.46165658,39887.12851,469.99872,37.4325,19.00125,9.5025,1.603652,60
0.46166815,39888.12816,470.998368,37.4325,19.00125,9.5025,1.603652,60
0.46167974,39889.12954,471.999744,37.4325,19.00125,9.5025,1.603652,60
0.46169131,39890.12918,472.999392,37.4325,19.00125,9.5025,1.63728786,60
0.46170288,39891.12883,473.99904,37.4325,19.00125,9.5025,1.63728786,60
0.46171447,39892.13021,475.000416,37.4325,19.00125,9.5025,1.63728786,60
0.46172604,39893.12986,476.000064,37.4325,19.00125,9.5025,1.63728786,60
0.4617376,39894.12864,476.998848,37.4325,19.00125,9.5025,1.63728786,60
0.46174917,39895.12829,477.998496,37.4325,19.00125,9.5025,1.63728786,60
0.46176076,39896.12966,478.999872,37.4325,19.00125,9.5025,1.62910891,60
0.46177233,39897.12931,479.99952,37.4325,19.00125,9.5025,1.62910891,60
0.4617839,39898.12896,480.999168,37.4325,19.00125,9.5025,1.62910891,60
0.46179549,39899.13034,482.000544,37.4325,19.00125,9.5025,1.62910891,60
0.46180705,39900.12912,482.999328,37.4325,19.00125,9.5025,1.62910891,60
0.46181862,39901.12877,483.998976,37.4325,19.00125,9.5025,1.57245529,60
0.46183019,39902.12842,484.998624,37.4325,19.00125,9.5025,1.57245529,60
0.46184178,39903.12979,486,37.4325,19.00125,9.5025,1.57245529,60
0.46185334,39904.12858,486.998784,37.4325,19.00125,9.5025,1.57245529,60
0.46186491,39905.12822,487.998432,37.4325,19.00125,9.5025,1.57245529,60
0.4618765,39906.1296,488.999808,37.4325,19.00125,9.5025,1.57245529,60
0.46188806,39907.12838,489.998592,37.4325,19.00125,9.5025,1.58856845,60
0.46189963,39908.12803,490.99824,37.4325,19.00125,9.5025,1.58856845,60
0.46191122,39909.12941,491.999616,37.4325,19.00125,9.5025,1.58856845,60
0.46192278,39910.12819,492.9984,37.4325,19.00125,9.5025,1.58856845,60
0.46193435,39911.12784,493.998048,37.4325,19.00125,9.5025,1.58856845,60
0.46194592,39912.12749,494.997696,37.4325,19.00125,9.5025,1.55463505,60
0.4619575,39913.128,495.998208,37.4325,19.00125,9.5025,1.55463505,60
0.46196907,39914.12765,496.997856,37.4325,19.00125,9.5025,1.55463505,60
0.46198064,39915.1273,497.997504,37.4325,19.00125,9.5025,1.55463505,60
0.46199222,39916.12781,498.998016,37.4325,19.00125,9.5025,1.55463505,60
0.46200379,39917.12746,499.997664,37.4325,19.00125,9.5025,1.55463505,60
0.46201536,39918.1271,500.997312,37.4325,19.00125,9.5025,1.5034008,60
0.46202693,39919.12675,501.99696,37.4325,19.00125,9.5025,1.5034008,60
0.46203851,39920.12726,502.997472,37.4325,19.00125,9.5025,1.5034008,60
0.46205008,39921.12691,503.99712,37.4325,19.00125,9.5025,1.5034008,60
0.46206165,39922.12656,504.996768,37.4325,19.00125,9.5025,1.5034008,60
0.46207321,39923.12534,505.995552,37.4325,19.00125,9.5025,1.47107542,60
0.46208481,39924.12758,506.997792,37.4325,19.00125,9.5025,1.47107542,60
0.46209637,39925.12637,507.996576,37.4325,19.00125,9.5025,1.47107542,60
0.46210794,39926.12602,508.996224,37.4325,19.00125,9.5025,1.47107542,60
0.46211952,39927.12653,509.996736,37.4325,19.00125,9.5025,1.47107542,60
0.46213109,39928.12618,510.996384,37.4325,19.00125,9.5025,1.47107542,60
0.46214266,39929.12582,511.996032,37.4325,19.00125,9.5025,1.49872541,60
0.46215422,39930.12461,512.994816,37.4325,19.00125,9.5025,1.49872541,60
0.46216581,39931.12598,513.996192,37.4325,19.00125,9.5025,1.49872541,60
0.46217738,39932.12563,514.99584,37.4325,19.00125,9.5025,1.49872541,60
0.46218895,39933.12528,515.995488,37.4325,19.00125,9.5025,1.49872541,60
0.46220053,39934.12579,516.996,37.4325,19.00125,9.5025,1.5058713,60
0.4622121,39935.12544,517.995648,37.4325,19.00125,9.5025,1.5058713,60
0.46222367,39936.12509,518.995296,37.4325,19.00125,9.5025,1.5058713,60
0.46223523,39937.12387,519.99408,37.4325,19.00125,9.5025,1.5058713,60
0.46224682,39938.12525,520.995456,37.4325,19.00125,9.5025,1.5058713,60
0.46225839,39939.1249,521.995104,37.4325,19.00125,9.5025,1.5058713,60
0.46226995,39940.12368,522.993888,37.4325,19.00125,9.5025,1.43679774,60
0.46228154,39941.12506,523.995264,37.4325,19.00125,9.5025,1.43679774,60
0.46229311,39942.1247,524.994912,37.4325,19.00125,9.5025,1.43679774,60
0.46230467,39943.12349,525.993696,37.4325,19.00125,9.5025,1.43679774,60
0.46231626,39944.12486,526.995072,37.4325,19.00125,9.5025,1.43679774,60
0.46232783,39945.12451,527.99472,37.4325,19.00125,9.5025,1.57591712,60
0.46233942,39946.12589,528.996096,37.4325,19.00125,9.5025,1.57591712,60
0.46235096,39947.12294,529.993152,37.4325,19.00125,9.5025,1.57591712,60
0.46236255,39948.12432,530.994528,37.4325,19.00125,9.5025,1.57591712,60
0.46237411,39949.1231,531.993312,37.4325,19.00125,9.5025,1.57591712,60
0.46238568,39950.12275,532.99296,37.4325,19.00125,9.5025,1.57591712,60
0.46239725,39951.1224,533.992608,37.4325,19.00125,9.5025,1.52700162,60
0.46240884,39952.12378,534.993984,37.4325,19.00125,9.5025,1.52700162,60
0.46242041,39953.12342,535.993632,37.4325,19.00125,9.5025,1.52700162,60
0.46243197,39954.12221,536.992416,37.4325,19.00125,9.5025,1.52700162,60
0.46244354,39955.12186,537.992064,37.4325,19.00125,9.5025,1.52700162,60
0.46245513,39956.12323,538.99344,37.4325,19.00125,9.5025,1.52700162,60
0.4624667,39957.12288,539.993088,37.4325,19.00125,9.5025,1.4632628,60
0.46247826,39958.12166,540.991872,37.4325,19.00125,9.5025,1.4632628,60
0.46248985,39959.12304,541.993248,37.4325,19.00125,9.5025,1.4632628,60
0.46250142,39960.12269,542.992896,37.4325,19.00125,9.5025,1.4632628,60
0.46251298,39961.12147,543.99168,37.4325,19.00125,9.5025,1.4632628,60
0.46252455,39962.12112,544.991328,37.4325,19.00125,9.5025,1.41665375,60
0.46253614,39963.1225,545.992704,37.4325,19.00125,9.5025,1.41665375,60
0.4625477,39964.12128,546.991488,37.4325,19.00125,9.5025,1.41665375,60
0.46255929,39965.12266,547.992864,37.4325,19.00125,9.5025,1.41665375,60
0.46257086,39966.1223,548.992512,37.4325,19.00125,9.5025,1.41665375,60
0.46258242,39967.12109,549.991296,37.4325,19.00125,9.5025,1.41665375,60
0.462594,39968.1216,550.991808,37.4325,19.00125,9.5025,1.38713241,60
0.46260556,39969.12038,551.990592,37.4325,19.00125,9.5025,1.38713241,60
0.46261715,39970.12176,552.991968,37.4325,19.00125,9.5025,1.38713241,60
0.46262872,39971.12141,553.991616,37.4325,19.00125,9.5025,1.38713241,60
0.46264028,39972.12019,554.9904,37.4325,19.00125,9.5025,1.38713241,60
0.46265185,39973.11984,555.990048,37.4325,19.00125,9.5025,1.41117322,60
0.46266344,39974.12122,556.991424,37.4325,19.00125,9.5025,1.41117322,60
0.46267501,39975.12086,557.991072,37.4325,19.00125,9.5025,1.41117322,60
0.46268657,39976.11965,558.989856,37.4325,19.00125,9.5025,1.41117322,60
0.46269816,39977.12102,559.991232,37.4325,19.00125,9.5025,1.41117322,60
0.46270973,39978.12067,560.99088,37.4325,19.00125,9.5025,1.41117322,60
0.46272129,39979.11946,561.989664,37.4325,19.00125,9.5025,1.45065713,60
0.46273286,39980.1191,562.989312,37.4325,19.00125,9.5025,1.45065713,60
0.46274445,39981.12048,563.990688,37.4325,19.00125,9.5025,1.45065713,60
0.46275601,39982.11926,564.989472,37.4325,19.00125,9.5025,1.45065713,60
0.46276758,39983.11891,565.98912,37.4325,19.00125,9.5025,1.45065713,60
0.46277917,39984.12029,566.990496,37.4325,19.00125,9.5025,1.47718406,60
0.46279073,39985.11907,567.98928,37.4325,19.00125,9.5025,1.47718406,60
0.46280233,39986.12131,568.99152,37.4325,19.00125,9.5025,1.47718406,60
0.46281387,39987.11837,569.988576,37.4325,19.00125,9.5025,1.47718406,60
0.46282546,39988.11974,570.989952,37.4325,19.00125,9.5025,1.47718406,60
0.46283702,39989.11853,571.988736,37.4325,19.00125,9.5025,1.47718406,60
0.46284859,39990.11818,572.988384,37.4325,19.00125,9.5025,1.5270679,60
0.46286016,39991.11782,573.988032,37.4325,19.00125,9.5025,1.5270679,60
0.46287175,39992.1192,574.989408,37.4325,19.00125,9.5025,1.5270679,60
0.46288331,39993.11798,575.988192,37.4325,19.00125,9.5025,1.5270679,60
0.46289488,39994.11763,576.98784,37.4325,19.00125,9.5025,1.5270679,60
0.46290647,39995.11901,577.989216,37.4325,19.00125,9.5025,1.47133803,60
0.46291804,39996.11866,578.988864,37.4325,19.00125,9.5025,1.47133803,60
0.46292961,39997.1183,579.988512,37.4325,19.00125,9.5025,1.47133803,60
0.46294117,39998.11709,580.987296,37.4325,19.00125,9.5025,1.47133803,60
0.46295274,39999.11674,581.986944,37.4325,19.00125,9.5025,1.47133803,60
0.46296433,40000.11811,582.98832,37.4325,19.00125,9.5025,1.47133803,60
0.46297589,40001.1169,583.987104,37.4325,19.00125,9.5025,1.40084648,60
0.46298746,40002.11654,584.986752,37.4325,19.00125,9.5025,1.40084648,60
0.46299905,40003.11792,585.988128,37.4325,19.00125,9.5025,1.40084648,60
0.46301061,40004.1167,586.986912,37.4325,19.00125,9.5025,1.40084648,60
0.46302218,40005.11635,587.98656,37.4325,19.00125,9.5025,1.40084648,60
0.46303377,40006.11773,588.987936,37.4325,19.00125,9.5025,1.40084648,60
0.46304533,40007.11651,589.98672,37.4325,19.00125,9.5025,1.42070997,60
0.4630569,40008.11616,590.986368,37.4325,19.00125,9.5025,1.42070997,60
0.46306847,40009.11581,591.986016,37.4325,19.00125,9.5025,1.42070997,60
0.46308006,40010.11718,592.987392,37.4325,19.00125,9.5025,1.42070997,60
0.46309162,40011.11597,593.986176,37.4325,19.00125,9.5025,1.42070997,60
0.46310319,40012.11562,594.985824,37.4325,19.00125,9.5025,1.42070997,60
0.46311478,40013.11699,595.9872,37.4325,19.00125,9.5025,1.42329776,60
0.46312634,40014.11578,596.985984,37.4325,19.00125,9.5025,1.42329776,60
0.46313791,40015.11542,597.985632,37.4325,19.00125,9.5025,1.42329776,60
0.4631495,40016.1168,598.987008,37.4325,19.00125,9.5025,1.42329776,60
0.46316106,40017.11558,599.985792,37.4325,19.00125,9.5025,1.42329776,60
0.46317263,40018.11523,600.98544,37.4325,19.00125,9.5025,1.40272641,60
0.46318419,40019.11402,601.984224,37.4325,19.00125,9.5025,1.40272641,60
0.46319578,40020.11539,602.9856,37.4325,19.00125,9.5025,1.40272641,60
0.46320735,40021.11504,603.985248,37.4325,19.00125,9.5025,1.40272641,60
0.46321892,40022.11469,604.984896,37.4325,19.00125,9.5025,1.40272641,60
0.4632305,40023.1152,605.985408,37.4325,19.00125,9.5025,1.40272641,60
0.46324207,40024.11485,606.985056,37.4325,19.00125,9.5025,1.45931673,60
0.46325364,40025.1145,607.984704,37.4325,19.00125,9.5025,1.45931673,60
0.46326522,40026.11501,608.985216,37.4325,19.00125,9.5025,1.45931673,60
0.46327679,40027.11466,609.984864,37.4325,19.00125,9.5025,1.45931673,60
0.46328835,40028.11344,610.983648,37.4325,19.00125,9.5025,1.45931673,60
0.46329992,40029.11309,611.983296,37.4325,19.00125,9.5025,1.43557,60
0.46331151,40030.11446,612.984672,37.4325,19.00125,9.5025,1.43557,60
0.46332308,40031.11411,613.98432,37.4325,19.00125,9.5025,1.43557,60
0.46333464,40032.1129,614.983104,37.4325,19.00125,9.5025,1.43557,60
0.46334624,40033.11514,615.985344,37.4325,19.00125,9.5025,1.43557,60
0.4633578,40034.11392,616.984128,37.4325,19.00125,9.5025,1.43557,60
0.46336937,40035.11357,617.983776,37.4325,19.00125,9.5025,1.52615464,60
0.46338094,40036.11322,618.983424,37.4325,19.00125,9.5025,1.52615464,60
0.4633925,40037.112,619.982208,37.4325,19.00125,9.5025,1.52615464,60
