Day fraction since midnight on 11/11/2019	Time (seconds)	Time Elapsed (seconds)	Fluoride Probe (volts)	Coag Flow mL/s ()	Water Flow mL/s ()	Manual Water Pump Control (rpm)	Manual Coagulant Pump Control (rpm)	Fluoride Pump Control ()	Turbidity ()	Capture Velocity Pump ()	Effluent Fluoride Concentration (mg/L)	Flocculated Fluoride (mg/L)
Start expt!												
0.67459506	58285.01318	1541.00016	0.0889114	0.001317	0.654083	50.52631579	0	0	0.11743868	7.69230769	0.199980797	4.800019203
0.67460663	58286.01283	1541.999808	0.08936265	0.001317	0.654083	50.52631579	0	0	0.11743868	7.69230769	0.204405219	4.795594781
0.6746182	58287.01248	1542.999456	0.08935362	0.001317	0.654083	50.52631579	0	0	0.12823412	7.69230769	0.204315728	4.795684272
0.67462977	58288.01213	1543.999104	0.08954424	0.001317	0.654083	50.52631579	0	0	0.12823412	7.69230769	0.206213175	4.793786825
0.67464134	58289.01178	1544.998752	0.08992632	0.001317	0.654083	50.52631579	0	0	0.12823412	7.69230769	0.210069654	4.789930346
0.67465293	58290.01315	1546.000128	0.08918804	0.001317	0.654083	50.52631579	0	0	0.12823412	7.69230769	0.202681707	4.797318293
0.6746645	58291.0128	1546.999776	0.08978469	0.001317	0.654083	50.52631579	0	0	0.12823412	7.69230769	0.208631787	4.791368213
0.67467607	58292.01245	1547.999424	0.08949713	0.001317	0.654083	50.52631579	0	0	0.12376796	7.69230769	0.205742606	4.794257394
0.67468763	58293.01123	1548.998208	0.08911617	0.001317	0.654083	50.52631579	0	0	0.12376796	7.69230769	0.201976533	4.798023467
0.67469923	58294.01347	1550.000448	0.08964495	0.001317	0.654083	50.52631579	0	0	0.12376796	7.69230769	0.207222755	4.792777245
0.67471079	58295.01226	1550.999232	0.08831862	0.001317	0.654083	50.52631579	0	0	0.12376796	7.69230769	0.194313902	4.805686098
0.67472236	58296.0119	1551.99888	0.08941218	0.001317	0.654083	50.52631579	0	0	0.12376796	7.69230769	0.204896774	4.795103226
0.67473393	58297.01155	1552.998528	0.08957563	0.001317	0.654083	50.52631579	0	0	0.11087919	7.69230769	0.206527319	4.793472681
0.67474552	58298.01293	1553.999904	0.08891835	0.001317	0.654083	50.52631579	0	0	0.11087919	7.69230769	0.200048209	4.799951791
0.67475709	58299.01258	1554.999552	0.09003288	0.001317	0.654083	50.52631579	0	0	0.11087919	7.69230769	0.211158009	4.788841991
0.67476866	58300.01222	1555.9992	0.08972335	0.001317	0.654083	50.52631579	0	0	0.11087919	7.69230769	0.208012105	4.791987895
0.67478025	58301.0136	1557.000576	0.08948664	0.001317	0.654083	50.52631579	0	0	0.11087919	7.69230769	0.20563797	4.79436203
0.67479182	58302.01325	1558.000224	0.08937247	0.001317	0.654083	50.52631579	0	0	0.10131355	7.69230769	0.204502582	4.795497418
0.67480339	58303.0129	1558.999872	0.08840494	0.001317	0.654083	50.52631579	0	0	0.10131355	7.69230769	0.19512901	4.80487099
0.67481496	58304.01254	1559.99952	0.08924407	0.001317	0.654083	50.52631579	0	0	0.10131355	7.69230769	0.203233169	4.796766831
0.67482652	58305.01133	1560.998304	0.09008034	0.001317	0.654083	50.52631579	0	0	0.10131355	7.69230769	0.211644557	4.788355443
0.6748381	58306.01184	1561.998816	0.08989166	0.001317	0.654083	50.52631579	0	0	0.10131355	7.69230769	0.209716863	4.790283137
0.67484967	58307.01149	1562.998464	0.08880757	0.001317	0.654083	50.52631579	0	0	0.09471302	7.69230769	0.198976392	4.801023608
0.67486125	58308.012	1563.998976	0.08981328	0.001317	0.654083	50.52631579	0	0	0.09471302	7.69230769	0.208921246	4.791078754
0.67487284	58309.01338	1565.000352	0.08895919	0.001317	0.654083	50.52631579	0	0	0.09471302	7.69230769	0.200444798	4.799555202
0.6748844	58310.01216	1565.999136	0.08985522	0.001317	0.654083	50.52631579	0	0	0.09471302	7.69230769	0.209346593	4.790653407
0.67489598	58311.01267	1566.999648	0.08954178	0.001317	0.654083	50.52631579	0	0	0.09471302	7.69230769	0.206188576	4.793811424
0.67490755	58312.01232	1567.999296	0.08922081	0.001317	0.654083	50.52631579	0	0	0.13839141	7.69230769	0.203004056	4.796995944
0.67491912	58313.01197	1568.998944	0.09047481	0.001317	0.654083	50.52631579	0	0	0.13839141	7.69230769	0.215732192	4.784267808
0.67493071	58314.01334	1570.00032	0.08940493	0.001317	0.654083	50.52631579	0	0	0.13839141	7.69230769	0.204824748	4.795175252
0.67494228	58315.01299	1570.999968	0.08923436	0.001317	0.654083	50.52631579	0	0	0.13839141	7.69230769	0.203137493	4.796862507
0.67495385	58316.01264	1571.999616	0.08993552	0.001317	0.654083	50.52631579	0	0	0.13839141	7.69230769	0.210163397	4.789836603
0.67496542	58317.01229	1572.999264	0.08919881	0.001317	0.654083	50.52631579	0	0	0.12659238	7.69230769	0.202787592	4.797212408
0.67497699	58318.01194	1573.998912	0.08941697	0.001317	0.654083	50.52631579	0	0	0.12659238	7.69230769	0.204944374	4.795055626
0.67498856	58319.01158	1574.99856	0.08975173	0.001317	0.654083	50.52631579	0	0	0.12659238	7.69230769	0.208298583	4.791701417
0.67500013	58320.01123	1575.998208	0.08943615	0.001317	0.654083	50.52631579	0	0	0.12659238	7.69230769	0.205135086	4.794864914
0.67501172	58321.01261	1576.999584	0.08909429	0.001317	0.654083	50.52631579	0	0	0.12659238	7.69230769	0.201762339	4.798237661
0.6750233	58322.01312	1578.000096	0.08955014	0.001317	0.654083	50.52631579	0	0	0.12975879	7.69230769	0.206272185	4.793727815
0.67503486	58323.0119	1578.99888	0.08931646	0.001317	0.654083	50.52631579	0	0	0.12975879	7.69230769	0.203947873	4.796052127
0.67504643	58324.01155	1579.998528	0.08890567	0.001317	0.654083	50.52631579	0	0	0.12975879	7.69230769	0.199925235	4.800074765
0.67505802	58325.01293	1580.999904	0.08994733	0.001317	0.654083	50.52631579	0	0	0.12975879	7.69230769	0.210283795	4.789716205
0.6750696	58326.01344	1582.000416	0.08994931	0.001317	0.654083	50.52631579	0	0	0.12975879	7.69230769	0.210303987	4.789696013
0.67508117	58327.01309	1583.000064	0.08887564	0.001317	0.654083	50.52631579	0	0	0.11111506	7.69230769	0.199634299	4.800365701
0.67509273	58328.01187	1583.998848	0.08943687	0.001317	0.654083	50.52631579	0	0	0.11111506	7.69230769	0.205142249	4.794857751
0.6751043	58329.01152	1584.998496	0.08935016	0.001317	0.654083	50.52631579	0	0	0.11111506	7.69230769	0.204281449	4.795718551
0.67511588	58330.01203	1585.999008	0.08994178	0.001317	0.654083	50.52631579	0	0	0.11111506	7.69230769	0.210227206	4.789772794
0.67512747	58331.01341	1587.000384	0.09004014	0.001317	0.654083	50.52631579	0	0	0.11111506	7.69230769	0.211232364	4.788767636
0.67513904	58332.01306	1588.000032	0.08949675	0.001317	0.654083	50.52631579	0	0	0.10599986	7.69230769	0.205738814	4.794261186
0.6751506	58333.01184	1588.998816	0.08960801	0.001317	0.654083	50.52631579	0	0	0.10599986	7.69230769	0.206851873	4.793148127
0.67516218	58334.01235	1589.999328	0.08937142	0.001317	0.654083	50.52631579	0	0	0.10599986	7.69230769	0.204492169	4.795507831
0.67517377	58335.01373	1591.000704	0.09017143	0.001317	0.654083	50.52631579	0	0	0.10599986	7.69230769	0.212581532	4.787418468
0.67518533	58336.01251	1591.999488	0.08959364	0.001317	0.654083	50.52631579	0	0	0.10599986	7.69230769	0.206707775	4.793292225
0.6751969	58337.01216	1592.999136	0.0896678	0.001317	0.654083	50.52631579	0	0	0.08923222	7.69230769	0.207452504	4.792547496
0.67520847	58338.01181	1593.998784	0.08954578	0.001317	0.654083	50.52631579	0	0	0.08923222	7.69230769	0.206228576	4.793771424
0.67522004	58339.01146	1594.998432	0.08922228	0.001317	0.654083	50.52631579	0	0	0.08923222	7.69230769	0.203018528	4.796981472
0.67523163	58340.01283	1595.999808	0.08947579	0.001317	0.654083	50.52631579	0	0	0.08923222	7.69230769	0.205529799	4.794470201
0.6752432	58341.01248	1596.999456	0.09041421	0.001317	0.654083	50.52631579	0	0	0.08923222	7.69230769	0.215099139	4.784900861
0.67525477	58342.01213	1597.999104	0.09011976	0.001317	0.654083	50.52631579	0	0	0.09587958	7.69230769	0.212049533	4.787950467
0.67526636	58343.0135	1599.00048	0.08905233	0.001317	0.654083	50.52631579	0	0	0.09587958	7.69230769	0.201352206	4.798647794
0.67527793	58344.01315	1600.000128	0.089777	0.001317	0.654083	50.52631579	0	0	0.09587958	7.69230769	0.208553999	4.791446001
0.6752895	58345.0128	1600.999776	0.08980026	0.001317	0.654083	50.52631579	0	0	0.09587958	7.69230769	0.208789375	4.791210625
0.67530107	58346.01245	1601.999424	0.0902373	0.001317	0.654083	50.52631579	0	0	0.09587958	7.69230769	0.21326167	4.78673833
0.67531264	58347.0121	1602.999072	0.08970444	0.001317	0.654083	50.52631579	0	0	0.08895782	7.69230769	0.20782144	4.79217856
0.67532421	58348.01174	1603.99872	0.0896491	0.001317	0.654083	50.52631579	0	0	0.08895782	7.69230769	0.207264463	4.792735537
0.67533578	58349.01139	1604.998368	0.09025767	0.001317	0.654083	50.52631579	0	0	0.08895782	7.69230769	0.21347244	4.78652756
0.67534737	58350.01277	1605.999744	0.08979964	0.001317	0.654083	50.52631579	0	0	0.08895782	7.69230769	0.208783098	4.791216902
0.67535894	58351.01242	1606.999392	0.08963314	0.001317	0.654083	50.52631579	0	0	0.08895782	7.69230769	0.207104109	4.792895891
0.67537052	58352.01293	1607.999904	0.08989402	0.001317	0.654083	50.52631579	0	0	0.08488439	7.69230769	0.209740865	4.790259135
0.67538209	58353.01258	1608.999552	0.08999074	0.001317	0.654083	50.52631579	0	0	0.08488439	7.69230769	0.210726938	4.789273062
0.67539368	58354.01395	1610.000928	0.09018703	0.001317	0.654083	50.52631579	0	0	0.08488439	7.69230769	0.212742413	4.787257587
0.67540523	58355.01187	1610.998848	0.09034845	0.001317	0.654083	50.52631579	0	0	0.08488439	7.69230769	0.214414284	4.785585716
0.67541681	58356.01238	1611.99936	0.0895521	0.001317	0.654083	50.52631579	0	0	0.08488439	7.69230769	0.206291792	4.793708208
0.67542838	58357.01203	1612.999008	0.0901042	0.001317	0.654083	50.52631579	0	0	0.0742269	7.69230769	0.211889587	4.788110413
0.67543995	58358.01168	1613.998656	0.09013568	0.001317	0.654083	50.52631579	0	0	0.0742269	7.69230769	0.212213305	4.787786695
0.67545154	58359.01306	1615.000032	0.09036712	0.001317	0.654083	50.52631579	0	0	0.0742269	7.69230769	0.2146085	4.7853915
0.67546311	58360.0127	1615.99968	0.09045427	0.001317	0.654083	50.52631579	0	0	0.0742269	7.69230769	0.215517414	4.784482586
0.67547468	58361.01235	1616.999328	0.09008658	0.001317	0.654083	50.52631579	0	0	0.0742269	7.69230769	0.211708611	4.788291389
0.67548627	58362.01373	1618.000704	0.08947515	0.001317	0.654083	50.52631579	0	0	0.08089129	7.69230769	0.20552342	4.79447658
0.67549784	58363.01338	1619.000352	0.09074952	0.001317	0.654083	50.52631579	0	0	0.08089129	7.69230769	0.218625376	4.781374624
0.67550941	58364.01302	1620	0.09012558	0.001317	0.654083	50.52631579	0	0	0.08089129	7.69230769	0.21210939	4.78789061
0.67552097	58365.01181	1620.998784	0.09041002	0.001317	0.654083	50.52631579	0	0	0.08089129	7.69230769	0.215055437	4.784944563
0.67553254	58366.01146	1621.998432	0.08973128	0.001317	0.654083	50.52631579	0	0	0.08089129	7.69230769	0.208092114	4.791907886
0.67554413	58367.01283	1622.999808	0.09010518	0.001317	0.654083	50.52631579	0	0	0.08089129	7.69230769	0.211899657	4.788100343
0.6755557	58368.01248	1623.999456	0.09058767	0.001317	0.654083	50.52631579	0	0	0.07495887	7.69230769	0.216916145	4.783083855
0.67556727	58369.01213	1624.999104	0.09122781	0.001317	0.654083	50.52631579	0	0	0.07495887	7.69230769	0.22375551	4.77624449
0.67557884	58370.01178	1625.998752	0.09012201	0.001317	0.654083	50.52631579	0	0	0.07495887	7.69230769	0.212072671	4.787927329
0.67559043	58371.01315	1627.000128	0.09073498	0.001317	0.654083	50.52631579	0	0	0.07495887	7.69230769	0.218471276	4.781528724
0.675602	58372.0128	1627.999776	0.08971594	0.001317	0.654083	50.52631579	0	0	0.07495887	7.69230769	0.207937371	4.792062629
0.67561357	58373.01245	1628.999424	0.09080726	0.001317	0.654083	50.52631579	0	0	0.07019716	7.69230769	0.219238398	4.780761602
0.67562514	58374.0121	1629.999072	0.09066335	0.001317	0.654083	50.52631579	0	0	0.07019716	7.69230769	0.217713701	4.782286299
0.67563671	58375.01174	1630.99872	0.08985826	0.001317	0.654083	50.52631579	0	0	0.07019716	7.69230769	0.209377457	4.790622543
0.6756483	58376.01312	1632.000096	0.09017696	0.001317	0.654083	50.52631579	0	0	0.07019716	7.69230769	0.212638548	4.787361452
0.67565987	58377.01277	1632.999744	0.0903843	0.001317	0.654083	50.52631579	0	0	0.07019716	7.69230769	0.214787372	4.785212628
0.67567144	58378.01242	1633.999392	0.09043678	0.001317	0.654083	50.52631579	0	0	0.06575271	7.69230769	0.215334698	4.784665302
0.675683	58379.0112	1634.998176	0.09081244	0.001317	0.654083	50.52631579	0	0	0.06575271	7.69230769	0.219293477	4.780706523
0.6756946	58380.01344	1636.000416	0.09056617	0.001317	0.654083	50.52631579	0	0	0.06575271	7.69230769	0.216690101	4.783309899
0.67570616	58381.01222	1636.9992	0.08968771	0.001317	0.654083	50.52631579	0	0	0.06575271	7.69230769	0.207652901	4.792347099
0.67571773	58382.01187	1637.998848	0.09038537	0.001317	0.654083	50.52631579	0	0	0.06575271	7.69230769	0.214798517	4.785201483
0.6757293	58383.01152	1638.998496	0.09076349	0.001317	0.654083	50.52631579	0	0	0.06208803	7.69230769	0.218773537	4.781226463
0.67574089	58384.0129	1639.999872	0.09030288	0.001317	0.654083	50.52631579	0	0	0.06208803	7.69230769	0.213940976	4.786059024
0.67575246	58385.01254	1640.99952	0.09039087	0.001317	0.654083	50.52631579	0	0	0.06208803	7.69230769	0.214855816	4.785144184
0.67576403	58386.01219	1641.999168	0.09026749	0.001317	0.654083	50.52631579	0	0	0.06208803	7.69230769	0.213574123	4.786425877
0.67577562	58387.01357	1643.000544	0.09045716	0.001317	0.654083	50.52631579	0	0	0.06208803	7.69230769	0.215547621	4.784452379
0.67578719	58388.01322	1644.000192	0.09002694	0.001317	0.654083	50.52631579	0	0	0.05726732	7.69230769	0.211097192	4.788902808
0.67579876	58389.01286	1644.99984	0.09108752	0.001317	0.654083	50.52631579	0	0	0.05726732	7.69230769	0.222238409	4.777761591
0.67581033	58390.01251	1645.999488	0.09027277	0.001317	0.654083	50.52631579	0	0	0.05726732	7.69230769	0.213628816	4.786371184
0.6758219	58391.01216	1646.999136	0.09025442	0.001317	0.654083	50.52631579	0	0	0.05726732	7.69230769	0.213438798	4.786561202
0.67583346	58392.01094	1647.99792	0.09058281	0.001317	0.654083	50.52631579	0	0	0.05726732	7.69230769	0.216865028	4.783134972
0.67584506	58393.01318	1649.00016	0.09046242	0.001317	0.654083	50.52631579	0	0	0.05861768	7.69230769	0.21560261	4.78439739
0.67585663	58394.01283	1649.999808	0.08981993	0.001317	0.654083	50.52631579	0	0	0.05861768	7.69230769	0.208988631	4.791011369
0.6758682	58395.01248	1650.999456	0.09048287	0.001317	0.654083	50.52631579	0	0	0.05861768	7.69230769	0.215816531	4.784183469
0.67587977	58396.01213	1651.999104	0.08996289	0.001317	0.654083	50.52631579	0	0	0.05861768	7.69230769	0.210442529	4.789557471
0.67589134	58397.01178	1652.998752	0.09082188	0.001317	0.654083	50.52631579	0	0	0.05861768	7.69230769	0.21939389	4.78060611
0.67590293	58398.01315	1654.000128	0.0905213	0.001317	0.654083	50.52631579	0	0	0.05512069	7.69230769	0.216219109	4.783780891
0.67591449	58399.01194	1654.998912	0.09080801	0.001317	0.654083	50.52631579	0	0	0.05512069	7.69230769	0.219246372	4.780753628
0.67592607	58400.01245	1655.999424	0.09087274	0.001317	0.654083	50.52631579	0	0	0.05512069	7.69230769	0.219935675	4.780064325
0.67593763	58401.01123	1656.998208	0.09098069	0.001317	0.654083	50.52631579	0	0	0.05512069	7.69230769	0.221090048	4.778909952
0.67594922	58402.01261	1657.999584	0.09091955	0.001317	0.654083	50.52631579	0	0	0.05512069	7.69230769	0.2204355	4.7795645
0.6759608	58403.01312	1659.000096	0.09042621	0.001317	0.654083	50.52631579	0	0	0.06797178	7.69230769	0.215224349	4.784775651
0.67597237	58404.01277	1659.999744	0.09044427	0.001317	0.654083	50.52631579	0	0	0.06797178	7.69230769	0.215412926	4.784587074
0.67598394	58405.01242	1660.999392	0.09020556	0.001317	0.654083	50.52631579	0	0	0.06797178	7.69230769	0.212933669	4.787066331
0.67599551	58406.01206	1661.99904	0.09048694	0.001317	0.654083	50.52631579	0	0	0.06797178	7.69230769	0.215859131	4.784140869
0.6760071	58407.01344	1663.000416	0.09102567	0.001317	0.654083	50.52631579	0	0	0.06797178	7.69230769	0.221572832	4.778427168
0.67601867	58408.01309	1664.000064	0.09040761	0.001317	0.654083	50.52631579	0	0	0.06252995	7.69230769	0.215030305	4.784969695
0.67603023	58409.01187	1664.998848	0.09078544	0.001317	0.654083	50.52631579	0	0	0.06252995	7.69230769	0.219006534	4.780993466
0.6760418	58410.01152	1665.998496	0.09074891	0.001317	0.654083	50.52631579	0	0	0.06252995	7.69230769	0.218618908	4.781381092
0.67605339	58411.0129	1666.999872	0.09113763	0.001317	0.654083	50.52631579	0	0	0.06252995	7.69230769	0.222779115	4.777220885
0.67606496	58412.01254	1667.99952	0.08975619	0.001317	0.654083	50.52631579	0	0	0.06252995	7.69230769	0.208343639	4.791656361
0.67607653	58413.01219	1668.999168	0.09145176	0.001317	0.654083	50.52631579	0	0	0.05720319	7.69230769	0.226198804	4.773801196
0.6760881	58414.01184	1669.998816	0.09113537	0.001317	0.654083	50.52631579	0	0	0.05720319	7.69230769	0.222754701	4.777245299
0.6760997	58415.01408	1671.001056	0.09040155	0.001317	0.654083	50.52631579	0	0	0.05720319	7.69230769	0.214967122	4.785032878
0.67611126	58416.01286	1671.99984	0.09107549	0.001317	0.654083	50.52631579	0	0	0.05720319	7.69230769	0.222108796	4.777891204
0.67612283	58417.01251	1672.999488	0.09080711	0.001317	0.654083	50.52631579	0	0	0.05720319	7.69230769	0.219236803	4.780763197
0.6761344	58418.01216	1673.999136	0.09102248	0.001317	0.654083	50.52631579	0	0	0.05246052	7.69230769	0.221538558	4.778461442
0.67614597	58419.01181	1674.998784	0.09116941	0.001317	0.654083	50.52631579	0	0	0.05246052	7.69230769	0.223122716	4.776877284
0.67615756	58420.01318	1676.00016	0.09078784	0.001317	0.654083	50.52631579	0	0	0.05246052	7.69230769	0.219032025	4.780967975
0.67616913	58421.01283	1676.999808	0.09091192	0.001317	0.654083	50.52631579	0	0	0.05246052	7.69230769	0.220353951	4.779646049
0.67618069	58422.01162	1677.998592	0.09051642	0.001317	0.654083	50.52631579	0	0	0.05246052	7.69230769	0.216167946	4.783832054
0.67619227	58423.01213	1678.999104	0.09137969	0.001317	0.654083	50.52631579	0	0	0.0499733	7.69230769	0.225409623	4.774590377
0.67620386	58424.0135	1680.00048	0.09099778	0.001317	0.654083	50.52631579	0	0	0.0499733	7.69230769	0.221273356	4.778726644
0.67621542	58425.01229	1680.999264	0.09129847	0.001317	0.654083	50.52631579	0	0	0.0499733	7.69230769	0.224523547	4.775476453
0.67622699	58426.01194	1681.998912	0.09125428	0.001317	0.654083	50.52631579	0	0	0.0499733	7.69230769	0.224042916	4.775957084
0.67623856	58427.01158	1682.99856	0.09092345	0.001317	0.654083	50.52631579	0	0	0.0499733	7.69230769	0.220477194	4.779522806
0.67625015	58428.01296	1683.999936	0.09124579	0.001317	0.654083	50.52631579	0	0	0.04996663	7.69230769	0.223950693	4.776049307
0.67626172	58429.01261	1684.999584	0.09091055	0.001317	0.654083	50.52631579	0	0	0.04996663	7.69230769	0.220339312	4.779660688
0.67627329	58430.01226	1685.999232	0.09099219	0.001317	0.654083	50.52631579	0	0	0.04996663	7.69230769	0.221213381	4.778786619
0.67628487	58431.01277	1686.999744	0.090919	0.001317	0.654083	50.52631579	0	0	0.04996663	7.69230769	0.22042962	4.77957038
0.67629643	58432.01155	1687.998528	0.09071456	0.001317	0.654083	50.52631579	0	0	0.04996663	7.69230769	0.218255041	4.781744959
0.67630801	58433.01206	1688.99904	0.0917601	0.001317	0.654083	50.52631579	0	0	0.04922082	7.69230769	0.229606506	4.770393494
0.67631958	58434.01171	1689.998688	0.09088637	0.001317	0.654083	50.52631579	0	0	0.04922082	7.69230769	0.220081095	4.779918905
0.67633115	58435.01136	1690.998336	0.09114946	0.001317	0.654083	50.52631579	0	0	0.04922082	7.69230769	0.222906958	4.777093042
0.67634275	58436.0136	1692.000576	0.09151897	0.001317	0.654083	50.52631579	0	0	0.04922082	7.69230769	0.226937256	4.773062744
0.67635431	58437.01238	1692.99936	0.09145726	0.001317	0.654083	50.52631579	0	0	0.04922082	7.69230769	0.226259143	4.773740857
0.67636588	58438.01203	1693.999008	0.0908797	0.001317	0.654083	50.52631579	0	0	0.05085078	7.69230769	0.22000992	4.77999008
