Day fraction since midnight on 3/7/2020	Effluent Fluoride (volts)	Influent Fluoride (volts)	Turbidity ()	Water flow (mL/s)	Clay flow (mL/s)	Coag pump control ()	Fluoride pump control ()	water pump control (rpm)	Clay pump control ()
0.44415868	0.12488554	0.48534003	-999.00000000	0.50467300	0.00202700	6.08100000	7.60200000	30.28038000	6.08100000
0.44421657	0.12456747	0.48524770	-999.00000000	0.50467300	0.00202700	6.08100000	7.60200000	30.28038000	6.08100000
0.44427443	0.12472612	0.48515728	-999.00000000	0.50467300	0.00202700	6.08100000	7.60200000	30.28038000	6.08100000
0.44433230	0.12427737	0.48508233	-999.00000000	0.50467300	0.00202700	6.08100000	7.60200000	30.28038000	6.08100000
0.44439016	0.12502189	0.48497489	-999.00000000	0.50467300	0.00202700	6.08100000	7.60200000	30.28038000	6.08100000
0.44444804	0.12497455	0.48487335	-999.00000000	0.50467300	0.00202700	6.08100000	7.60200000	30.28038000	6.08100000
0.44450590	0.12489697	0.48477569	-999.00000000	0.50467300	0.00202700	6.08100000	7.60200000	30.28038000	6.08100000
0.44456378	0.12487494	0.48470742	-999.00000000	0.50467300	0.00202700	6.08100000	7.60200000	30.28038000	6.08100000
0.44462165	0.12487285	0.48462656	-999.00000000	0.50467300	0.00202700	6.08100000	7.60200000	30.28038000	6.08100000
0.44467951	0.12552558	0.48453119	-999.00000000	0.50467300	0.00202700	6.08100000	7.60200000	30.28038000	6.08100000
0.44473740	0.12554502	0.48443097	-999.00000000	0.50467300	0.00202700	6.08100000	7.60200000	30.28038000	6.08100000
0.44479527	0.12542748	0.48433062	-999.00000000	0.50467300	0.00202700	6.08100000	7.60200000	30.28038000	6.08100000
0.44485313	0.12511574	0.48424000	-999.00000000	0.50467300	0.00202700	6.08100000	7.60200000	30.28038000	6.08100000
0.44491099	0.12516133	0.48415703	-999.00000000	0.50467300	0.00202700	6.08100000	7.60200000	30.28038000	6.08100000
0.44496886	0.12528139	0.48405918	-999.00000000	0.50467300	0.00202700	6.08100000	7.60200000	30.28038000	6.08100000
0.44502674	0.12537941	0.48399159	-999.00000000	0.50467300	0.00202700	6.08100000	7.60200000	30.28038000	6.08100000
0.44508460	0.12546110	0.48388505	-999.00000000	0.50467300	0.00202700	6.08100000	7.60200000	30.28038000	6.08100000
0.44514249	0.12535705	0.48378700	-999.00000000	0.50467300	0.00202700	6.08100000	7.60200000	30.28038000	6.08100000
0.44520035	0.12478384	0.48366645	-999.00000000	0.50467300	0.00202700	6.08100000	7.60200000	30.28038000	6.08100000
0.44525821	0.12515269	0.48358583	-999.00000000	0.50467300	0.00202700	6.08100000	7.60200000	30.28038000	6.08100000
0.44531610	0.12505890	0.48350000	-999.00000000	0.50467300	0.00202700	6.08100000	7.60200000	30.28038000	6.08100000
0.44537398	0.12496100	0.48340371	-999.00000000	0.50467300	0.00202700	6.08100000	7.60200000	30.28038000	6.08100000
0.44543182	0.12497992	0.48332334	-999.00000000	0.50467300	0.00202700	6.08100000	7.60200000	30.28038000	6.08100000
0.44548969	0.12513927	0.48323700	-999.00000000	0.50467300	0.00202700	6.08100000	7.60200000	30.28038000	6.08100000
0.44554757	0.12501898	0.48313099	-999.00000000	0.50467300	0.00202700	6.08100000	7.60200000	30.28038000	6.08100000
0.44560543	0.12515053	0.48305210	-999.00000000	0.50467300	0.00202700	6.08100000	7.60200000	30.28038000	6.08100000
0.44566332	0.12490506	0.48293439	-999.00000000	0.50467300	0.00202700	6.08100000	7.60200000	30.28038000	6.08100000
0.44572118	0.12475324	0.48285216	-999.00000000	0.50467300	0.00202700	6.08100000	7.60200000	30.28038000	6.08100000
0.44577906	0.12484590	0.48276007	-999.00000000	0.50467300	0.00202700	6.08100000	7.60200000	30.28038000	6.08100000
0.44583691	0.12532364	0.48268688	-999.00000000	0.50467300	0.00202700	6.08100000	7.60200000	30.28038000	6.08100000
0.44589480	0.12482632	0.48258856	-999.00000000	0.50467300	0.00202700	6.08100000	7.60200000	30.28038000	6.08100000
0.44595267	0.12438069	0.48247123	-999.00000000	0.50467300	0.00202700	6.08100000	7.60200000	30.28038000	6.08100000
0.44601052	0.12470299	0.48239091	-999.00000000	0.50467300	0.00202700	6.08100000	7.60200000	30.28038000	6.08100000
0.44606841	0.12428799	0.48228472	-999.00000000	0.50467300	0.00202700	6.08100000	7.60200000	30.28038000	6.08100000
0.44612628	0.12458494	0.48219311	-999.00000000	0.50467300	0.00202700	6.08100000	7.60200000	30.28038000	6.08100000
0.44618414	0.12469486	0.48209894	-999.00000000	0.50467300	0.00202700	6.08100000	7.60200000	30.28038000	6.08100000
0.44624202	0.12449241	0.48203117	-999.00000000	0.50467300	0.00202700	6.08100000	7.60200000	30.28038000	6.08100000
0.44629988	0.12503898	0.48193961	-999.00000000	0.50467300	0.00202700	6.08100000	7.60200000	30.28038000	6.08100000
0.44635776	0.12483500	0.48183340	-999.00000000	0.50467300	0.00202700	6.08100000	7.60200000	30.28038000	6.08100000
0.44641563	0.12489384	0.48174414	-999.00000000	0.50467300	0.00202700	6.08100000	7.60200000	30.28038000	6.08100000
0.44647349	0.12526362	0.48166496	-999.00000000	0.50467300	0.00202700	6.08100000	7.60200000	30.28038000	6.08100000
0.44653137	0.12536699	0.48156637	-999.00000000	0.50467300	0.00202700	6.08100000	7.60200000	30.28038000	6.08100000
0.44658923	0.12524875	0.48146388	-999.00000000	0.50467300	0.00202700	6.08100000	7.60200000	30.28038000	6.08100000
0.44664710	0.12489177	0.48137271	-999.00000000	0.50467300	0.00202700	6.08100000	7.60200000	30.28038000	6.08100000
0.44670497	0.12510975	0.48127660	-999.00000000	0.50467300	0.00202700	6.08100000	7.60200000	30.28038000	6.08100000
0.44676286	0.12554990	0.48119736	-999.00000000	0.50467300	0.00202700	6.08100000	7.60200000	30.28038000	6.08100000
0.44682072	0.12523806	0.48112002	-999.00000000	0.50467300	0.00202700	6.08100000	7.60200000	30.28038000	6.08100000
0.44687859	0.12512147	0.48101202	-999.00000000	0.50467300	0.00202700	6.08100000	7.60200000	30.28038000	6.08100000
0.44693645	0.12506640	0.48093125	-999.00000000	0.50467300	0.00202700	6.08100000	7.60200000	30.28038000	6.08100000
0.44699431	0.12507066	0.48080206	-999.00000000	0.50467300	0.00202700	6.08100000	7.60200000	30.28038000	6.08100000
0.44705220	0.12520935	0.48073614	-999.00000000	0.50467300	0.00202700	6.08100000	7.60200000	30.28038000	6.08100000
0.44711005	0.12562269	0.48062330	-999.00000000	0.50467300	0.00202700	6.08100000	7.60200000	30.28038000	6.08100000
0.44716795	0.12496462	0.48052451	-999.00000000	0.50467300	0.00202700	6.08100000	7.60200000	30.28038000	6.08100000
0.44722581	0.12544444	0.48044068	-999.00000000	0.50467300	0.00202700	6.08100000	7.60200000	30.28038000	6.08100000
0.44728369	0.12495644	0.48035431	-999.00000000	0.50467300	0.00202700	6.08100000	7.60200000	30.28038000	6.08100000
0.44734155	0.12515944	0.48026991	-999.00000000	0.50467300	0.00202700	6.08100000	7.60200000	30.28038000	6.08100000
0.44739942	0.12514703	0.48018819	-999.00000000	0.50467300	0.00202700	6.08100000	7.60200000	30.28038000	6.08100000
0.44745728	0.12480574	0.48010156	-999.00000000	0.50467300	0.00202700	6.08100000	7.60200000	30.28038000	6.08100000
0.44751517	0.11833730	0.47998461	-999.00000000	0.50467300	0.00202700	6.08100000	7.60200000	30.28038000	6.08100000
0.44757303	0.11574574	0.47988576	-999.00000000	0.50467300	0.00202700	6.08100000	7.60200000	30.28038000	6.08100000
0.44763089	0.11551712	0.47982174	-999.00000000	0.50467300	0.00202700	6.08100000	7.60200000	30.28038000	6.08100000
0.44768876	0.11511433	0.47972018	-999.00000000	0.50467300	0.00202700	6.08100000	7.60200000	30.28038000	6.08100000
0.44774663	0.11527757	0.47962856	-999.00000000	0.50467300	0.00202700	6.08100000	7.60200000	30.28038000	6.08100000
0.44780452	0.11785457	0.47952378	-999.00000000	0.50467300	0.00202700	6.08100000	7.60200000	30.28038000	6.08100000
0.44786238	0.11783206	0.47941837	-999.00000000	0.50467300	0.00202700	6.08100000	7.60200000	30.28038000	6.08100000
0.44792025	0.11986162	0.47932348	-999.00000000	0.50467300	0.00202700	6.08100000	7.60200000	30.28038000	6.08100000
0.44797811	0.11783793	0.47924414	-999.00000000	0.50467300	0.00202700	6.08100000	7.60200000	30.28038000	6.08100000
0.44803599	0.11812748	0.47916400	-999.00000000	0.50467300	0.00202700	6.08100000	7.60200000	30.28038000	6.08100000
0.44809388	0.11756381	0.47905606	-999.00000000	0.50467300	0.00202700	6.08100000	7.60200000	30.28038000	6.08100000
0.44815172	0.11793549	0.47897983	-999.00000000	0.50467300	0.00202700	6.08100000	7.60200000	30.28038000	6.08100000
0.44820959	0.11791505	0.47887111	-999.00000000	0.50467300	0.00202700	6.08100000	7.60200000	30.28038000	6.08100000
0.44826746	0.11761715	0.47879708	-999.00000000	0.50467300	0.00202700	6.08100000	7.60200000	30.28038000	6.08100000
0.44832533	0.11769529	0.47867784	-999.00000000	0.50467300	0.00202700	6.08100000	7.60200000	30.28038000	6.08100000
0.44838320	0.11785256	0.47859028	-999.00000000	0.50467300	0.00202700	6.08100000	7.60200000	30.28038000	6.08100000
0.44844109	0.11793378	0.47851288	-999.00000000	0.50467300	0.00202700	6.08100000	7.60200000	30.28038000	6.08100000
0.44849894	0.11834151	0.47844258	-999.00000000	0.50467300	0.00202700	6.08100000	7.60200000	30.28038000	6.08100000
0.44855682	0.11934552	0.47832006	-999.00000000	0.50467300	0.00202700	6.08100000	7.60200000	30.28038000	6.08100000
0.44861469	0.11962158	0.47823644	-999.00000000	0.50467300	0.00202700	6.08100000	7.60200000	30.28038000	6.08100000
0.44867255	0.11922426	0.47814399	-999.00000000	0.50467300	0.00202700	6.08100000	7.60200000	30.28038000	6.08100000
0.44873043	0.11974607	0.47806427	-999.00000000	0.50467300	0.00202700	6.08100000	7.60200000	30.28038000	6.08100000
0.44878829	0.11874803	0.47796300	-999.00000000	0.50467300	0.00202700	6.08100000	7.60200000	30.28038000	6.08100000
0.44884618	0.11889312	0.47789633	-999.00000000	0.50467300	0.00202700	6.08100000	7.60200000	30.28038000	6.08100000
0.44890404	0.11889486	0.47778395	-999.00000000	0.50467300	0.00202700	6.08100000	7.60200000	30.28038000	6.08100000
0.44896190	0.11854970	0.47768268	-999.00000000	0.50467300	0.00202700	6.08100000	7.60200000	30.28038000	6.08100000
0.44901979	0.11854745	0.47759327	-999.00000000	0.50467300	0.00202700	6.08100000	7.60200000	30.28038000	6.08100000
0.44907764	0.11900509	0.47751153	-999.00000000	0.50467300	0.00202700	6.08100000	7.60200000	30.28038000	6.08100000
0.44913553	0.11858945	0.47741202	-999.00000000	0.50467300	0.00202700	6.08100000	7.60200000	30.28038000	6.08100000
0.44919338	0.11898433	0.47731388	-999.00000000	0.50467300	0.00202700	6.08100000	7.60200000	30.28038000	6.08100000
0.44925127	0.11852603	0.47722098	-999.00000000	0.50467300	0.00202700	6.08100000	7.60200000	30.28038000	6.08100000
0.44930914	0.11888698	0.47712767	-999.00000000	0.50467300	0.00202700	6.08100000	7.60200000	30.28038000	6.08100000
0.44936699	0.11873994	0.47705874	-999.00000000	0.50467300	0.00202700	6.08100000	7.60200000	30.28038000	6.08100000
0.44942486	0.11857496	0.47696862	-999.00000000	0.50467300	0.00202700	6.08100000	7.60200000	30.28038000	6.08100000
0.44948275	0.11861213	0.47686192	-999.00000000	0.50467300	0.00202700	6.08100000	7.60200000	30.28038000	6.08100000
0.44954061	0.11934260	0.47677198	-999.00000000	0.50467300	0.00202700	6.08100000	7.60200000	30.28038000	6.08100000
0.44959850	0.11930538	0.47667158	-999.00000000	0.50467300	0.00202700	6.08100000	7.60200000	30.28038000	6.08100000
0.44965634	0.11920585	0.47657979	-999.00000000	0.50467300	0.00202700	6.08100000	7.60200000	30.28038000	6.08100000
0.44971422	0.11882798	0.47648770	-999.00000000	0.50467300	0.00202700	6.08100000	7.60200000	30.28038000	6.08100000
0.44977208	0.11878304	0.47645718	-999.00000000	0.50467300	0.00202700	6.08100000	7.60200000	30.28038000	6.08100000
0.44982996	0.11883958	0.48239535	-999.00000000	0.50467300	0.00202700	6.08100000	7.60200000	30.28038000	6.08100000
0.44988782	0.12127376	0.48496327	-999.00000000	0.50467300	0.00202700	6.08100000	7.60200000	30.28038000	6.08100000
0.44994571	0.12668152	0.48324120	-999.00000000	0.50467300	0.00202700	6.08100000	7.60200000	30.28038000	6.08100000
0.45000358	0.12926115	0.48184678	-999.00000000	0.50467300	0.00202700	6.08100000	7.60200000	30.28038000	6.08100000
0.45006144	0.12772162	0.48138773	-999.00000000	0.50467300	0.00202700	6.08100000	7.60200000	30.28038000	6.08100000
0.45011931	0.12673318	0.48147285	-999.00000000	0.50467300	0.00202700	6.08100000	7.60200000	30.28038000	6.08100000
0.45017717	0.12629709	0.48162666	-999.00000000	0.50467300	0.00202700	6.08100000	7.60200000	30.28038000	6.08100000
0.45023505	0.12621439	0.48013407	-999.00000000	0.50467300	0.00202700	6.08100000	7.60200000	30.28038000	6.08100000
0.45029291	0.12602195	0.47679698	-999.00000000	0.50467300	0.00202700	6.08100000	7.60200000	30.28038000	6.08100000
0.45035080	0.12621689	0.47549990	-999.00000000	0.50467300	0.00202700	6.08100000	7.60200000	30.28038000	6.08100000
0.45040865	0.12632209	0.47540522	-999.00000000	0.50467300	0.00202700	6.08100000	7.60200000	30.28038000	6.08100000
0.45046652	0.12613204	0.47523329	-999.00000000	0.50467300	0.00202700	6.08100000	7.60200000	30.28038000	6.08100000
0.45052439	0.12681112	0.47390404	-999.00000000	0.50467300	0.00202700	6.08100000	7.60200000	30.28038000	6.08100000
0.45058228	0.12680769	0.47375160	-999.00000000	0.50467300	0.00202700	6.08100000	7.60200000	30.28038000	6.08100000
0.45064014	0.12720340	0.47374585	-999.00000000	0.50467300	0.00202700	6.08100000	7.60200000	30.28038000	6.08100000
0.45069803	0.12737724	0.47375709	-999.00000000	0.50467300	0.00202700	6.08100000	7.60200000	30.28038000	6.08100000
0.45075589	0.12749562	0.47374570	-999.00000000	0.50467300	0.00202700	6.08100000	7.60200000	30.28038000	6.08100000
0.45081375	0.12758073	0.47362965	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.45087161	0.12769434	0.47351372	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.45092948	0.12691869	0.47345367	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.45098737	0.12703969	0.47338808	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.45104525	0.12736067	0.47332528	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.45110309	0.12733942	0.47326040	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.45116096	0.12707286	0.47315747	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.45121884	0.12744470	0.47307661	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.45127673	0.12721439	0.47300455	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.45133458	0.12749626	0.47288454	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.45139244	0.12733105	0.47280201	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.45145032	0.12762730	0.47410119	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.45150819	0.12754337	0.47803837	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.45156605	0.12798563	0.47793320	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.45162394	0.12762953	0.47788915	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.45168180	0.12796901	0.47700602	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.45173967	0.12762205	0.47617304	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.45179756	0.12765160	0.47613090	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.45185542	0.12756129	0.47608262	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.45191328	0.12755010	0.47599527	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.45197114	0.12724537	0.47593716	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.45202904	0.12741694	0.47585166	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.45208690	0.12779722	0.47577807	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.45214476	0.12758924	0.47572562	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.45220264	0.12733899	0.47562259	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.45226050	0.12759106	0.47552940	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.45231838	0.12726654	0.47546417	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.45237625	0.12726572	0.47536367	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.45243411	0.12727173	0.47523761	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.45249198	0.12747453	0.47516131	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.45254986	0.12691583	0.47504374	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.45260772	0.12723860	0.47493702	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.45266560	0.12713610	0.47481588	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.45272347	0.12722105	0.47470948	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.45278133	0.12708114	0.47461855	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.45283921	0.12660579	0.47450331	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.45289709	0.12680387	0.47440800	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.45295495	0.12704495	0.47430670	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.45301282	0.12664828	0.47421241	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.45307069	0.12684500	0.47409928	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.45312855	0.12665616	0.47402287	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.45318642	0.12664206	0.47390127	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.45324431	0.12635584	0.47379372	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.45330217	0.12683156	0.47370288	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.45336003	0.12633842	0.47359380	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.45341791	0.12608668	0.47352836	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.45347577	0.12592225	0.47343990	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.45353366	0.12626158	0.47336969	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.45359152	0.12557164	0.47327602	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.45364939	0.12618712	0.47316176	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.45370726	0.12582889	0.47307533	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.45376512	0.12593275	0.47296920	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.45382301	0.12591757	0.47286320	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.45388087	0.12600999	0.47274756	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.45393875	0.12574814	0.47264829	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.45399662	0.12591334	0.47253573	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.45405448	0.12542832	0.47242382	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.45411235	0.12523589	0.47231850	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.45417022	0.12566490	0.47223514	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.45422808	0.12504216	0.47212628	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.45428597	0.12560007	0.47202250	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.45434384	0.12468410	0.47192666	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.45440171	0.12452588	0.47183099	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.45445957	0.12481495	0.47174850	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.45451744	0.12456539	0.47165045	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.45457531	0.12517248	0.47154829	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.45463319	0.12467511	0.47145650	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.45469106	0.12484260	0.47134018	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.45474892	0.12465695	0.47124144	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.45480679	0.12438720	0.47114918	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.45486467	0.12405486	0.47103551	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.45492254	0.12372515	0.47091758	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.45498040	0.12388030	0.47083437	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.45503829	0.12379722	0.47074643	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.45509617	0.12334967	0.47064278	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.45515403	0.12334193	0.47053853	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.45521188	0.12349537	0.47045594	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.45526976	0.12311307	0.47034287	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.45532762	0.12290193	0.47025287	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.45538549	0.12277388	0.47013018	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.45544338	0.12253247	0.47005206	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.45550125	0.12251668	0.46994662	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.45555913	0.12237772	0.46987036	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.45561697	0.12204792	0.46975607	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.45567486	0.12218248	0.46967754	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.45573273	0.12172986	0.46958512	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.45579061	0.12189862	0.46947545	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.45584845	0.12137973	0.46939984	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.45590634	0.12129766	0.46930069	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.45596420	0.12098355	0.46921718	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.45602207	0.12106411	0.46910059	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.45607995	0.12089700	0.46902353	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.45613781	0.12085349	0.46893325	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.45619569	0.12062652	0.46883160	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.45625355	0.12044131	0.46872666	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.45631141	0.12040548	0.46864903	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.45636929	0.12009975	0.46857533	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.45642717	0.11978368	0.46846908	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.45648504	0.12018684	0.46837783	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.45654293	0.11979259	0.46827886	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.45660077	0.11972748	0.46817267	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.45665865	0.11929761	0.46807027	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.45671652	0.11904655	0.46795341	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.45677439	0.11889259	0.46787432	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.45683226	0.11882811	0.46776894	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.45689012	0.11881809	0.46768072	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.45694799	0.11836177	0.46756694	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.45700585	0.11854197	0.46745816	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.45706374	0.11808576	0.46736303	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.45712163	0.11796614	0.46727145	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.45717949	0.11791512	0.46718138	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.45723737	0.11769177	0.46710533	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
