Day fraction since midnight on 11/2/2019,Seconds,Time Elapsed (seconds),Fluoride Probe (volts),Coag Flow mL/s (),Water Flow mL/s (),Manual Water Pump Control (rpm),Manual Coagulant Pump Control (rpm),Fluoride Pump Control (),Turbidity ()
started expt 1,,,,,,,,,
0.54059547,46707.44861,4488.923232,0.1986513,0.0006587,0.6547413,0,0,0,0.0412204
0.54060704,46708.44826,4489.92288,0.10994725,0.0006587,0.6547413,0,0,0,0.0412204
0.54061861,46709.4479,4490.922528,0.13236044,0.0006587,0.6547413,0,0,0,0.0412204
0.5406302,46710.44928,4491.923904,0.18266232,0.0006587,0.6547413,0,0,0,0.0412204
0.54064176,46711.44806,4492.922688,0.1171197,0.0006587,0.6547413,0,0,0,0.0412204
0.54065336,46712.4503,4493.924928,0.08839317,0.0006587,0.6547413,0,0,0,0.04261546
0.54066493,46713.44995,4494.924576,0.15862668,0.0006587,0.6547413,0,0,0,0.04261546
0.54067649,46714.44874,4495.92336,0.12947641,0.0006587,0.6547413,0,0,0,0.04261546
0.54068806,46715.44838,4496.923008,0.17095798,0.0006587,0.6547413,0,0,0,0.04261546
0.54069966,46716.45062,4497.925248,0.09853558,0.0006587,0.6547413,0,0,0,0.04261546
0.5407112,46717.44768,4498.922304,0.11068071,0.0006587,0.6547413,0,0,0,0.04467161
0.54072277,46718.44733,4499.921952,0.09646483,0.0006587,0.6547413,0,0,0,0.04467161
0.54073436,46719.4487,4500.923328,0.16051564,0.0006587,0.6547413,0,0,0,0.04467161
0.54074593,46720.44835,4501.922976,0.25596893,0.0006587,0.6547413,0,0,0,0.04467161
0.5407575,46721.448,4502.922624,0.10352588,0.0006587,0.6547413,0,0,0,0.04467161
0.54076909,46722.44938,4503.924,0.11003769,0.0006587,0.6547413,0,0,0,0.08020825
0.54078065,46723.44816,4504.922784,0.11133718,0.0006587,0.6547413,0,0,0,0.08020825
0.54079222,46724.44781,4505.922432,0.14044465,0.0006587,0.6547413,0,0,0,0.08020825
0.54080379,46725.44746,4506.92208,0.11351298,0.0006587,0.6547413,0,0,0,0.08020825
0.54081538,46726.44883,4507.923456,0.11384871,0.0006587,0.6547413,0,0,0,0.08020825
0.54082695,46727.44848,4508.923104,0.147403,0.0006587,0.6547413,0,0,0,0.06844189
0.54083852,46728.44813,4509.922752,0.13974939,0.0006587,0.6547413,0,0,0,0.06844189
0.54085009,46729.44778,4510.9224,0.07763389,0.0006587,0.6547413,0,0,0,0.06844189
0.54086165,46730.44656,4511.921184,0.13175753,0.0006587,0.6547413,0,0,0,0.06844189
0.54087324,46731.44794,4512.92256,0.12137359,0.0006587,0.6547413,0,0,0,0.06844189
0.54088481,46732.44758,4513.922208,0.10564643,0.0006587,0.6547413,0,0,0,0.05729103
0.54089639,46733.4481,4514.92272,0.12893118,0.0006587,0.6547413,0,0,0,0.05729103
0.54090796,46734.44774,4515.922368,0.17066075,0.0006587,0.6547413,0,0,0,0.05729103
0.54091953,46735.44739,4516.922016,0.21752447,0.0006587,0.6547413,0,0,0,0.05729103
0.54093112,46736.44877,4517.923392,0.13303673,0.0006587,0.6547413,0,0,0,0.05729103
0.54094268,46737.44755,4518.922176,0.10001156,0.0006587,0.6547413,0,0,0,0.05227411
0.54095427,46738.44893,4519.923552,0.10023827,0.0006587,0.6547413,0,0,0,0.05227411
0.54096584,46739.44858,4520.9232,0.09966848,0.0006587,0.6547413,0,0,0,0.05227411
0.54097741,46740.44822,4521.922848,0.1011223,0.0006587,0.6547413,0,0,0,0.05227411
0.54098898,46741.44787,4522.922496,0.10091933,0.0006587,0.6547413,0,0,0,0.05227411
0.54100055,46742.44752,4523.922144,0.09960808,0.0006587,0.6547413,0,0,0,0.0500522
0.54101212,46743.44717,4524.921792,0.10081918,0.0006587,0.6547413,0,0,0,0.0500522
0.54102371,46744.44854,4525.923168,0.10250513,0.0006587,0.6547413,0,0,0,0.0500522
0.54103527,46745.44733,4526.921952,0.12321077,0.0006587,0.6547413,0,0,0,0.0500522
0.54104684,46746.44698,4527.9216,0.12410896,0.0006587,0.6547413,0,0,0,0.0500522
0.54105844,46747.44922,4528.92384,0.11525884,0.0006587,0.6547413,0,0,0,0.04838247
0.54107,46748.448,4529.922624,0.11391725,0.0006587,0.6547413,0,0,0,0.04838247
0.54108157,46749.44765,4530.922272,0.0989264,0.0006587,0.6547413,0,0,0,0.04838247
0.54109314,46750.4473,4531.92192,0.12006613,0.0006587,0.6547413,0,0,0,0.04838247
0.5411047,46751.44608,4532.920704,0.12036413,0.0006587,0.6547413,0,0,0,0.04838247
0.54111629,46752.44746,4533.92208,0.12152541,0.0006587,0.6547413,0,0,0,0.04824318
0.54112788,46753.44883,4534.923456,0.12619111,0.0006587,0.6547413,0,0,0,0.04824318
0.54113943,46754.44675,4535.921376,0.43128553,0.0006587,0.6547413,0,0,0,0.04824318
0.54115102,46755.44813,4536.922752,0.24473068,0.0006587,0.6547413,0,0,0,0.04824318
0.54116259,46756.44778,4537.9224,0.39388394,0.0006587,0.6547413,0,0,0,0.04824318
0.54117416,46757.44742,4538.922048,0.28190506,0.0006587,0.6547413,0,0,0,0.04716645
0.54118573,46758.44707,4539.921696,0.37547496,0.0006587,0.6547413,0,0,0,0.04716645
0.54119729,46759.44586,4540.92048,-0.04049114,0.0006587,0.6547413,0,0,0,0.04716645
0.54120888,46760.44723,4541.921856,0.45810714,0.0006587,0.6547413,0,0,0,0.04716645
0.54122045,46761.44688,4542.921504,0.30187762,0.0006587,0.6547413,0,0,0,0.04716645
0.54123202,46762.44653,4543.921152,0.32950893,0.0006587,0.6547413,0,0,0,0.04522115
0.54124359,46763.44618,4544.9208,0.10108829,0.0006587,0.6547413,0,0,0,0.04522115
0.54125518,46764.44755,4545.922176,0.39542586,0.0006587,0.6547413,0,0,0,0.04522115
0.54126677,46765.44893,4546.923552,0.48297492,0.0006587,0.6547413,0,0,0,0.04522115
0.54127831,46766.44598,4547.920608,0.50660175,0.0006587,0.6547413,0,0,0,0.04522115
0.5412899,46767.44736,4548.921984,0.29087546,0.0006587,0.6547413,0,0,0,0.04505116
0.54130147,46768.44701,4549.921632,0.4103373,0.0006587,0.6547413,0,0,0,0.04505116
0.54131303,46769.44579,4550.920416,0.49524194,0.0006587,0.6547413,0,0,0,0.04505116
0.54132462,46770.44717,4551.921792,0.41637972,0.0006587,0.6547413,0,0,0,0.04505116
0.54133619,46771.44682,4552.92144,0.2891832,0.0006587,0.6547413,0,0,0,0.04505116
0.54134776,46772.44646,4553.921088,0.34929666,0.0006587,0.6547413,0,0,0,0.04890407
0.54135933,46773.44611,4554.920736,0.38847131,0.0006587,0.6547413,0,0,0,0.04890407
0.54137092,46774.44749,4555.922112,-0.06374662,0.0006587,0.6547413,0,0,0,0.04890407
0.54138249,46775.44714,4556.92176,-0.08910139,0.0006587,0.6547413,0,0,0,0.04890407
0.54139405,46776.44592,4557.920544,0.09192046,0.0006587,0.6547413,0,0,0,0.04890407
0.54140562,46777.44557,4558.920192,0.16523963,0.0006587,0.6547413,0,0,0,0.05131148
0.5414172,46778.44608,4559.920704,0.1448496,0.0006587,0.6547413,0,0,0,0.05131148
0.54142877,46779.44573,4560.920352,0.0466101,0.0006587,0.6547413,0,0,0,0.05131148
0.54144036,46780.4471,4561.921728,-0.10069101,0.0006587,0.6547413,0,0,0,0.05131148
0.54145193,46781.44675,4562.921376,-0.01356846,0.0006587,0.6547413,0,0,0,0.05131148
0.5414635,46782.4464,4563.921024,0.45174369,0.0006587,0.6547413,0,0,0,0.05488206
0.54147507,46783.44605,4564.920672,0.13481851,0.0006587,0.6547413,0,0,0,0.05488206
0.54148664,46784.4457,4565.92032,0.36289445,0.0006587,0.6547413,0,0,0,0.05488206
0.54149823,46785.44707,4566.921696,0.43292508,0.0006587,0.6547413,0,0,0,0.05488206
0.5415098,46786.44672,4567.921344,0.3853687,0.0006587,0.6547413,0,0,0,0.05488206
0.54152137,46787.44637,4568.920992,0.2745513,0.0006587,0.6547413,0,0,0,0.05479204
0.54153294,46788.44602,4569.92064,0.19822387,0.0006587,0.6547413,0,0,0,0.05479204
0.5415445,46789.4448,4570.919424,0.2798506,0.0006587,0.6547413,0,0,0,0.05479204
0.54155609,46790.44618,4571.9208,0.20078424,0.0006587,0.6547413,0,0,0,0.05479204
0.54156766,46791.44582,4572.920448,0.24335951,0.0006587,0.6547413,0,0,0,0.05479204
0.54157923,46792.44547,4573.920096,0.01031821,0.0006587,0.6547413,0,0,0,0.05095757
0.54159082,46793.44685,4574.921472,0.00212031,0.0006587,0.6547413,0,0,0,0.05095757
0.54160239,46794.4465,4575.92112,0.23950052,0.0006587,0.6547413,0,0,0,0.05095757
0.54161396,46795.44614,4576.920768,0.04589742,0.0006587,0.6547413,0,0,0,0.05095757
0.54162552,46796.44493,4577.919552,0.04287737,0.0006587,0.6547413,0,0,0,0.05095757
0.54163709,46797.44458,4578.9192,0.01039409,0.0006587,0.6547413,0,0,0,0.05534749
0.54164868,46798.44595,4579.920576,0.04923706,0.0006587,0.6547413,0,0,0,0.05534749
0.54166025,46799.4456,4580.920224,-0.00167381,0.0006587,0.6547413,0,0,0,0.05534749
0.54167182,46800.44525,4581.919872,-0.0191948,0.0006587,0.6547413,0,0,0,0.05534749
0.54168341,46801.44662,4582.921248,0.00049846,0.0006587,0.6547413,0,0,0,0.05534749
0.54169497,46802.44541,4583.920032,0.06118532,0.0006587,0.6547413,0,0,0,0.0557413
0.54170654,46803.44506,4584.91968,0.05742568,0.0006587,0.6547413,0,0,0,0.0557413
0.54171811,46804.4447,4585.919328,0.2531192,0.0006587,0.6547413,0,0,0,0.0557413
0.5417297,46805.44608,4586.920704,-0.02398769,0.0006587,0.6547413,0,0,0,0.0557413
0.54174127,46806.44573,4587.920352,-0.01576948,0.0006587,0.6547413,0,0,0,0.0557413
0.54175284,46807.44538,4588.92,-0.13463704,0.0006587,0.6547413,0,0,0,0.05581938
0.54176441,46808.44502,4589.919648,0.03445986,0.0006587,0.6547413,0,0,0,0.05581938
0.541776,46809.4464,4590.921024,0.46764579,0.0006587,0.6547413,0,0,0,0.05581938
0.54178757,46810.44605,4591.920672,0.60677433,0.0006587,0.6547413,0,0,0,0.05581938
0.54179914,46811.4457,4592.92032,0.49267387,0.0006587,0.6547413,0,0,0,0.05581938
0.54181071,46812.44534,4593.919968,0.1623127,0.0006587,0.6547413,0,0,0,0.06012335
0.54182228,46813.44499,4594.919616,0.3197673,0.0006587,0.6547413,0,0,0,0.06012335
0.54183385,46814.44464,4595.919264,0.60697037,0.0006587,0.6547413,0,0,0,0.06012335
0.54184544,46815.44602,4596.92064,0.59965247,0.0006587,0.6547413,0,0,0,0.06012335
0.541857,46816.4448,4597.919424,0.51796317,0.0006587,0.6547413,0,0,0,0.06012335
0.54186857,46817.44445,4598.919072,0.39613888,0.0006587,0.6547413,0,0,0,0.06012335
0.54188016,46818.44582,4599.920448,-0.01659635,0.0006587,0.6547413,0,0,0,0.06099278
0.54189173,46819.44547,4600.920096,-0.04343672,0.0006587,0.6547413,0,0,0,0.06099278
0.54190329,46820.44426,4601.91888,0.27019581,0.0006587,0.6547413,0,0,0,0.06099278
0.54191486,46821.4439,4602.918528,0.09943285,0.0006587,0.6547413,0,0,0,0.06099278
0.54192646,46822.44614,4603.920768,0.09926178,0.0006587,0.6547413,0,0,0,0.06099278
0.54193802,46823.44493,4604.919552,0.09918872,0.0006587,0.6547413,0,0,0,0.054295
0.54194959,46824.44458,4605.9192,0.09902474,0.0006587,0.6547413,0,0,0,0.054295
0.54196117,46825.44509,4606.919712,0.09899394,0.0006587,0.6547413,0,0,0,0.054295
0.54197276,46826.44646,4607.921088,0.09894303,0.0006587,0.6547413,0,0,0,0.054295
0.54198432,46827.44525,4608.919872,0.09884066,0.0006587,0.6547413,0,0,0,0.054295
0.54199589,46828.4449,4609.91952,0.09870629,0.0006587,0.6547413,0,0,0,0.04856534
0.54200746,46829.44454,4610.919168,0.09880137,0.0006587,0.6547413,0,0,0,0.04856534
0.54201903,46830.44419,4611.918816,0.09884313,0.0006587,0.6547413,0,0,0,0.04856534
0.54203062,46831.44557,4612.920192,0.09868856,0.0006587,0.6547413,0,0,0,0.04856534
0.54204218,46832.44435,4613.918976,0.09859256,0.0006587,0.6547413,0,0,0,0.04856534
0.54205375,46833.444,4614.918624,0.09856814,0.0006587,0.6547413,0,0,0,0.04638374
0.54206532,46834.44365,4615.918272,0.09845029,0.0006587,0.6547413,0,0,0,0.04638374
0.5420769,46835.44416,4616.918784,0.09826379,0.0006587,0.6547413,0,0,0,0.04638374
0.54208849,46836.44554,4617.92016,0.09826546,0.0006587,0.6547413,0,0,0,0.04638374
0.54210006,46837.44518,4618.919808,0.0982881,0.0006587,0.6547413,0,0,0,0.04638374
0.54211163,46838.44483,4619.919456,0.09820113,0.0006587,0.6547413,0,0,0,0.04613378
0.54212319,46839.44362,4620.91824,0.09820634,0.0006587,0.6547413,0,0,0,0.04613378
0.54213478,46840.44499,4621.919616,0.0981213,0.0006587,0.6547413,0,0,0,0.04613378
0.54214635,46841.44464,4622.919264,0.09806124,0.0006587,0.6547413,0,0,0,0.04613378
0.54215792,46842.44429,4623.918912,0.09807601,0.0006587,0.6547413,0,0,0,0.04613378
0.54216949,46843.44394,4624.91856,0.09800387,0.0006587,0.6547413,0,0,0,0.04716922
0.54218106,46844.44358,4625.918208,0.0980054,0.0006587,0.6547413,0,0,0,0.04716922
0.54219265,46845.44496,4626.919584,0.09792861,0.0006587,0.6547413,0,0,0,0.04716922
0.54220422,46846.44461,4627.919232,0.09787695,0.0006587,0.6547413,0,0,0,0.04716922
0.54221579,46847.44426,4628.91888,0.09783407,0.0006587,0.6547413,0,0,0,0.04716922
0.54222736,46848.4439,4629.918528,0.09771152,0.0006587,0.6547413,0,0,0,0.0525996
0.54223895,46849.44528,4630.919904,0.09772096,0.0006587,0.6547413,0,0,0,0.0525996
0.54225051,46850.44406,4631.918688,0.09769937,0.0006587,0.6547413,0,0,0,0.0525996
0.54226208,46851.44371,4632.918336,0.09758284,0.0006587,0.6547413,0,0,0,0.0525996
0.54227365,46852.44336,4633.917984,0.12624291,0.0006587,0.6547413,0,0,0,0.0525996
0.54228523,46853.44387,4634.918496,0.38644284,0.0006587,0.6547413,0,0,0,0.05154025
0.5422968,46854.44352,4635.918144,0.21855414,0.0006587,0.6547413,0,0,0,0.05154025
0.54230839,46855.4449,4636.91952,0.37614089,0.0006587,0.6547413,0,0,0,0.05154025
0.54231995,46856.44368,4637.918304,0.17835502,0.0006587,0.6547413,0,0,0,0.05154025
0.54233152,46857.44333,4638.917952,0.18365309,0.0006587,0.6547413,0,0,0,0.05154025
0.54234309,46858.44298,4639.9176,0.12940872,0.0006587,0.6547413,0,0,0,0.42835227
0.54235468,46859.44435,4640.918976,0.25909343,0.0006587,0.6547413,0,0,0,0.42835227
0.54236625,46860.444,4641.918624,0.32402092,0.0006587,0.6547413,0,0,0,0.42835227
0.54237782,46861.44365,4642.918272,0.25867856,0.0006587,0.6547413,0,0,0,0.42835227
0.54238939,46862.4433,4643.91792,0.26940677,0.0006587,0.6547413,0,0,0,0.42835227
0.54240098,46863.44467,4644.919296,0.21251006,0.0006587,0.6547413,0,0,0,0.83947909
0.54241255,46864.44432,4645.918944,0.30026054,0.0006587,0.6547413,0,0,0,0.83947909
0.54242411,46865.4431,4646.917728,0.28968602,0.0006587,0.6547413,0,0,0,0.83947909
0.54243568,46866.44275,4647.917376,0.15032664,0.0006587,0.6547413,0,0,0,0.83947909
0.54244727,46867.44413,4648.918752,0.24370681,0.0006587,0.6547413,0,0,0,0.83947909
0.54245884,46868.44378,4649.9184,0.2970385,0.0006587,0.6547413,0,0,0,1.04524028
0.54247041,46869.44342,4650.918048,0.21333246,0.0006587,0.6547413,0,0,0,1.04524028
0.54248198,46870.44307,4651.917696,0.31612855,0.0006587,0.6547413,0,0,0,1.04524028
0.54249357,46871.44445,4652.919072,0.19096951,0.0006587,0.6547413,0,0,0,1.04524028
0.54250513,46872.44323,4653.917856,0.3018643,0.0006587,0.6547413,0,0,0,1.04524028
0.5425167,46873.44288,4654.917504,0.30190942,0.0006587,0.6547413,0,0,0,0.81442845
0.54252827,46874.44253,4655.917152,0.21831858,0.0006587,0.6547413,0,0,0,0.81442845
0.54253986,46875.4439,4656.918528,0.07611911,0.0006587,0.6547413,0,0,0,0.81442845
0.54255143,46876.44355,4657.918176,0.20254342,0.0006587,0.6547413,0,0,0,0.81442845
0.54256299,46877.44234,4658.91696,0.24298288,0.0006587,0.6547413,0,0,0,0.81442845
0.54257457,46878.44285,4659.917472,0.30732158,0.0006587,0.6547413,0,0,0,2.18392873
0.54258614,46879.4425,4660.91712,0.17140742,0.0006587,0.6547413,50.52631579,0,0,2.59184575
0.54259773,46880.44387,4661.918496,0.18676436,0.0006587,0.6547413,50.52631579,0,0,2.59184575
0.5426093,46881.44352,4662.918144,0.37974319,0.0006587,0.6547413,50.52631579,0,0,2.59184575
0.54262087,46882.44317,4663.917792,0.10610826,0.0006587,0.6547413,50.52631579,0,0,2.59184575
0.54263243,46883.44195,4664.916576,0.5014593,0.0006587,0.6547413,50.52631579,0,0,2.59184575
0.54264403,46884.44419,4665.918816,0.42879114,0.0006587,0.6547413,50.52631579,0,0,3.17551923
0.5426556,46885.44384,4666.918464,0.56341481,0.0006587,0.6547413,50.52631579,0,0,3.17551923
0.54266717,46886.44349,4667.918112,0.39574462,0.0006587,0.6547413,50.52631579,0,0,3.17551923
0.54267876,46887.44486,4668.919488,0.38595623,0.0006587,0.6547413,50.52631579,0,0,3.17551923
0.5426903,46888.44192,4669.916544,0.49066031,0.0006587,0.6547413,50.52631579,0,0,3.17551923
0.54270189,46889.4433,4670.91792,0.54108465,0.0006587,0.6547413,50.52631579,0,0,3.58579969
0.54271346,46890.44294,4671.917568,-0.17371592,0.0006587,0.6547413,50.52631579,0,0,3.58579969
0.54272503,46891.44259,4672.917216,0.15332226,0.0006587,0.6547413,50.52631579,0,0,3.58579969
0.5427366,46892.44224,4673.916864,0.27666032,0.0006587,0.6547413,50.52631579,0,0,3.58579969
0.54274817,46893.44189,4674.916512,-0.13919526,0.0006587,0.6547413,50.52631579,0,0,3.58579969
0.54275976,46894.44326,4675.917888,0.06586321,0.0006587,0.6547413,50.52631579,0,0,3.26335263
0.54277133,46895.44291,4676.917536,0.1866041,0.0006587,0.6547413,50.52631579,0,0,3.26335263
0.5427829,46896.44256,4677.917184,0.21436813,0.0006587,0.6547413,50.52631579,0,0,3.26335263
0.54279449,46897.44394,4678.91856,-0.19515242,0.0006587,0.6547413,50.52631579,0,0,3.26335263
0.54280606,46898.44358,4679.918208,-0.04325119,0.0006587,0.6547413,50.52631579,0,0,3.26335263
0.54281763,46899.44323,4680.917856,-0.22376101,0.0006587,0.6547413,50.52631579,0,0,2.71266341
0.54282919,46900.44202,4681.91664,-0.10117971,0.0006587,0.6547413,50.52631579,0,0,2.71266341
0.54284076,46901.44166,4682.916288,0.08143,0.0006587,0.6547413,50.52631579,0,0,2.71266341
0.54285235,46902.44304,4683.917664,0.38861302,0.0006587,0.6547413,50.52631579,0,0,2.71266341
0.54286392,46903.44269,4684.917312,0.46170717,0.0006587,0.6547413,50.52631579,0,0,2.71266341
0.54287551,46904.44406,4685.918688,0.2970365,0.0006587,0.6547413,50.52631579,0,0,2.4192946
0.54288705,46905.44112,4686.915744,0.43409759,0.0006587,0.6547413,50.52631579,0,0,2.4192946
0.54289864,46906.4425,4687.91712,0.28075784,0.0006587,0.6547413,50.52631579,0,0,2.4192946
0.54291021,46907.44214,4688.916768,0.42117295,0.0006587,0.6547413,50.52631579,0,0,2.4192946
0.54292178,46908.44179,4689.916416,0.14479907,0.0006587,0.6547413,50.52631579,0,0,2.4192946
0.54293337,46909.44317,4690.917792,0.16443487,0.0006587,0.6547413,50.52631579,0,0,2.09760094
0.54294494,46910.44282,4691.91744,0.34929571,0.0006587,0.6547413,50.52631579,0,0,2.09760094
0.54295651,46911.44246,4692.917088,0.25164309,0.0006587,0.6547413,50.52631579,0,0,2.09760094
0.54296807,46912.44125,4693.915872,0.29838589,0.0006587,0.6547413,50.52631579,0,0,2.09760094
0.54297966,46913.44262,4694.917248,0.25974226,0.0006587,0.6547413,50.52631579,0,0,2.09760094
0.54299123,46914.44227,4695.916896,0.3067809,0.0006587,0.6547413,50.52631579,0,0,1.82891464
0.54300283,46915.44451,4696.919136,0.27708942,0.0006587,0.6547413,50.52631579,0,0,1.82891464
0.54301437,46916.44157,4697.916192,0.32355741,0.0006587,0.6547413,50.52631579,0,0,1.82891464
0.54302596,46917.44294,4698.917568,0.33424899,0.0006587,0.6547413,50.52631579,0,0,1.82891464
0.54303752,46918.44173,4699.916352,0.32247549,0.0006587,0.6547413,50.52631579,0,0,1.82891464
0.5430491,46919.44224,4700.916864,0.22463484,0.0006587,0.6547413,50.52631579,0,0,1.58672941
0.54306067,46920.44189,4701.916512,0.35451385,0.0006587,0.6547413,50.52631579,0,0,1.58672941
0.54307224,46921.44154,4702.91616,0.38677204,0.0006587,0.6547413,50.52631579,0,0,1.58672941
0.54308383,46922.44291,4703.917536,0.40186426,0.0006587,0.6547413,50.52631579,0,0,1.58672941
0.54309539,46923.4417,4704.91632,0.2082959,0.0006587,0.6547413,50.52631579,0,0,1.58672941
0.54310696,46924.44134,4705.915968,0.27000034,0.0006587,0.6547413,50.52631579,0,0,1.5081383
0.54311855,46925.44272,4706.917344,0.20150191,0.0006587,0.6547413,50.52631579,0,0,1.5081383
0.54313012,46926.44237,4707.916992,0.4351874,0.0006587,0.6547413,50.52631579,0,0,1.5081383
0.54314169,46927.44202,4708.91664,0.41282499,0.0006587,0.6547413,50.52631579,0,0,1.5081383
0.54315327,46928.44253,4709.917152,0.36620679,0.0006587,0.6547413,50.52631579,0,0,1.5081383
0.54316484,46929.44218,4710.9168,0.27989608,0.0006587,0.6547413,50.52631579,0,0,1.5081383
0.54317641,46930.44182,4711.916448,0.50535506,0.0006587,0.6547413,50.52631579,0,0,1.52717507
0.54318797,46931.44061,4712.915232,0.45041412,0.0006587,0.6547413,50.52631579,0,0,1.52717507
0.54319956,46932.44198,4713.916608,0.21298975,0.0006587,0.6547413,50.52631579,0,0,1.52717507
0.54321113,46933.44163,4714.916256,0.29734606,0.0006587,0.6547413,50.52631579,0,0,1.52717507
0.5432227,46934.44128,4715.915904,0.23061441,0.0006587,0.6547413,50.52631579,0,0,1.52717507
0.54323427,46935.44093,4716.915552,0.21834236,0.0006587,0.6547413,50.52631579,0,0,1.64324164
0.54324586,46936.4423,4717.916928,0.25239158,0.0006587,0.6547413,50.52631579,0,0,1.64324164
0.54325742,46937.44109,4718.915712,0.20713045,0.0006587,0.6547413,50.52631579,0,0,1.64324164
0.54326899,46938.44074,4719.91536,0.22417244,0.0006587,0.6547413,50.52631579,0,0,1.64324164
0.54328058,46939.44211,4720.916736,0.19267289,0.0006587,0.6547413,50.52631579,0,0,1.64324164
0.54329215,46940.44176,4721.916384,0.20490883,0.0006587,0.6547413,50.52631579,0,0,1.65615165
0.54330371,46941.44054,4722.915168,0.20691274,0.0006587,0.6547413,50.52631579,0,0,1.65615165
0.5433153,46942.44192,4723.916544,0.22585052,0.0006587,0.6547413,50.52631579,0,0,1.65615165
0.54332687,46943.44157,4724.916192,0.22158813,0.0006587,0.6547413,50.52631579,0,0,1.65615165
0.54333844,46944.44122,4725.91584,0.23310819,0.0006587,0.6547413,50.52631579,0,0,1.65615165
0.54335,46945.44,4726.914624,0.2324785,0.0006587,0.6547413,50.52631579,0,0,1.61675382
0.5433616,46946.44224,4727.916864,0.23523039,0.0006587,0.6547413,50.52631579,0,0,1.61675382
0.54337316,46947.44102,4728.915648,0.23295741,0.0006587,0.6547413,50.52631579,0,0,1.61675382
0.54338473,46948.44067,4729.915296,0.23598456,0.0006587,0.6547413,50.52631579,0,0,1.61675382
0.5433963,46949.44032,4730.914944,0.23444508,0.0006587,0.6547413,50.52631579,0,0,1.61675382
0.54340789,46950.4417,4731.91632,0.24035431,0.0006587,0.6547413,50.52631579,0,0,1.44471109
0.54341946,46951.44134,4732.915968,0.23122674,0.0006587,0.6547413,50.52631579,0,0,1.44471109
0.54343103,46952.44099,4733.915616,0.24095488,0.0006587,0.6547413,50.52631579,0,0,1.44471109
0.54344259,46953.43978,4734.9144,0.23025694,0.0006587,0.6547413,50.52631579,0,0,1.44471109
0.54345418,46954.44115,4735.915776,0.24356844,0.0006587,0.6547413,50.52631579,0,0,1.44471109
0.54346575,46955.4408,4736.915424,0.23177367,0.0006587,0.6547413,50.52631579,0,0,1.42363298
0.54347732,46956.44045,4737.915072,0.23568064,0.0006587,0.6547413,50.52631579,0,0,1.42363298
0.54348891,46957.44182,4738.916448,0.22947915,0.0006587,0.6547413,50.52631579,0,0,1.42363298
0.54350048,46958.44147,4739.916096,0.24158195,0.0006587,0.6547413,50.52631579,0,0,1.42363298
0.54351204,46959.44026,4740.91488,0.22638145,0.0006587,0.6547413,50.52631579,0,0,1.42363298
0.54352363,46960.44163,4741.916256,0.23689875,0.0006587,0.6547413,50.52631579,0,0,1.61762834
0.5435352,46961.44128,4742.915904,0.23528032,0.0006587,0.6547413,50.52631579,0,0,1.61762834
0.54354677,46962.44093,4743.915552,0.23708121,0.0006587,0.6547413,50.52631579,0,0,1.61762834
0.54355833,46963.43971,4744.914336,0.23659693,0.0006587,0.6547413,50.52631579,0,0,1.61762834
0.5435699,46964.43936,4745.913984,0.24652943,0.0006587,0.6547413,50.52631579,0,0,1.61762834
0.54358149,46965.44074,4746.91536,0.23973455,0.0006587,0.6547413,50.52631579,0,0,1.50187278
0.54359306,46966.44038,4747.915008,0.24436237,0.0006587,0.6547413,50.52631579,0,0,1.50187278
0.54360463,46967.44003,4748.914656,0.2377325,0.0006587,0.6547413,50.52631579,0,0,1.50187278
0.5436162,46968.43968,4749.914304,0.24800201,0.0006587,0.6547413,50.52631579,0,0,1.50187278
0.54362779,46969.44106,4750.91568,0.23530047,0.0006587,0.6547413,50.52631579,0,0,1.50187278
0.54363938,46970.44243,4751.917056,0.17556511,0.0006587,0.6547413,0,0,0,1.27205229
0.54365092,46971.43949,4752.914112,-0.0612325,0.0006587,0.6547413,0,0,0,1.27205229
0.54366249,46972.43914,4753.91376,-0.00014581,0.0006587,0.6547413,0,0,0,1.27205229
0.54367409,46973.44138,4754.916,0.16763522,0.0006587,0.6547413,0,0,0,1.27205229
0.54368565,46974.44016,4755.914784,0.16679196,0.0006587,0.6547413,0,0,0,1.27205229
0.54369722,46975.43981,4756.914432,0.16555206,0.0006587,0.6547413,0,0,0,1.37175715
0.54370879,46976.43946,4757.91408,0.16850363,0.0006587,0.6547413,0,0,0,1.37175715
0.54372038,46977.44083,4758.915456,0.15322211,0.0006587,0.6547413,0,0,0,1.37175715
0.54373195,46978.44048,4759.915104,0.15549488,0.0006587,0.6547413,0,0,0,1.37175715
0.54374352,46979.44013,4760.914752,0.15168899,0.0006587,0.6547413,0,0,0,1.37175715
0.54375508,46980.43891,4761.913536,0.14840107,0.0006587,0.6547413,0,0,0,1.60768282
0.54376668,46981.44115,4762.915776,0.15323813,0.0006587,0.6547413,0,0,0,1.60768282
0.54377825,46982.4408,4763.915424,0.1521631,0.0006587,0.6547413,0,0,0,1.60768282
0.54378982,46983.44045,4764.915072,0.15189926,0.0006587,0.6547413,50.52631579,0,0,1.69129634
0.54380139,46984.4401,4765.91472,0.14907978,0.0006587,0.6547413,50.52631579,0,0,1.69129634
0.54381296,46985.43974,4766.914368,0.1484196,0.0006587,0.6547413,50.52631579,0,0,1.69129634
0.54382453,46986.43939,4767.914016,0.14864421,0.0006587,0.6547413,50.52631579,0,0,1.69129634
