Day fraction since midnight on 10/6/2019	Water Pump Control (rpm)	Coagulant Pump Control (rpm)	Fluoride Pump Control ()	Turbidity ()
0.43922116	0.00000000	0.00000000	0.00000000	0.29293099
0.43923266	0.00000000	0.00000000	0.00000000	0.29349196
0.43924417	0.00000000	0.00000000	0.00000000	0.29382825
0.43925566	0.00000000	0.00000000	0.00000000	0.29407930
0.43926716	0.00000000	0.00000000	0.00000000	0.29329109
0.43927866	0.00000000	0.00000000	0.00000000	0.29274017
0.43929015	0.00000000	0.00000000	0.00000000	0.29231128
0.43930165	0.00000000	0.00000000	0.00000000	0.29158705
0.43931313	0.00000000	0.00000000	0.00000000	0.29027009
0.43932463	0.00000000	0.00000000	0.00000000	0.28893295
0.43933612	0.00000000	0.00000000	0.00000000	0.28808942
0.43934763	0.00000000	0.00000000	0.00000000	0.28712147
0.43935914	0.00000000	0.00000000	0.00000000	0.28685546
0.43937063	0.00000000	0.00000000	0.00000000	0.28685546
0.43938212	0.00000000	0.00000000	0.00000000	0.28511673
0.43939362	0.00000000	0.00000000	0.00000000	0.28352445
0.43940511	0.00000000	0.00000000	0.00000000	0.28214738
0.43941660	0.00000000	0.00000000	0.00000000	0.28140777
0.43942809	0.00000000	0.00000000	0.00000000	0.28052872
0.43943960	0.00000000	0.00000000	0.00000000	0.27904969
0.43945109	0.00000000	0.00000000	0.00000000	0.27784029
0.43946258	0.00000000	0.00000000	0.00000000	0.27690309
0.43947407	0.00000000	0.00000000	0.00000000	0.28718644
0.43948559	0.00000000	0.00000000	0.00000000	0.28862646
0.43949708	0.00000000	0.00000000	0.00000000	0.28757417
0.43950857	0.00000000	0.00000000	0.00000000	0.28662404
0.43952006	0.00000000	0.00000000	0.00000000	0.28939456
0.43953158	0.00000000	0.00000000	0.00000000	0.28869677
0.43954307	0.00000000	0.00000000	0.00000000	0.28679079
0.43955456	0.00000000	0.00000000	0.00000000	0.28505352
0.43956605	0.00000000	0.00000000	0.00000000	0.28321356
0.43957754	0.00000000	0.00000000	0.00000000	0.28172430
0.43958905	0.00000000	0.00000000	0.00000000	0.28044882
0.43960054	0.00000000	0.00000000	0.00000000	0.27898887
0.43961204	0.00000000	0.00000000	0.00000000	0.27774698
0.43962353	0.00000000	0.00000000	0.00000000	0.27623284
0.43963504	0.00000000	0.00000000	0.00000000	0.27914533
0.43964653	0.00000000	0.00000000	0.00000000	0.28500277
0.43965802	0.00000000	0.00000000	0.00000000	0.28354499
0.43966952	0.00000000	0.00000000	0.00000000	0.28160354
0.43968101	0.00000000	0.00000000	0.00000000	0.27899513
0.43969250	0.00000000	0.00000000	0.00000000	0.27663809
0.43970401	0.00000000	0.00000000	0.00000000	0.27426711
0.43971550	0.00000000	0.00000000	0.00000000	0.27224258
0.43972699	0.00000000	0.00000000	0.00000000	0.26998028
0.43973849	0.00000000	0.00000000	0.00000000	0.26781923
0.43974998	0.00000000	0.00000000	0.00000000	0.26575556
0.43976149	0.00000000	0.00000000	0.00000000	0.26385170
0.43977299	0.00000000	0.00000000	0.00000000	0.26227373
0.43978448	0.00000000	0.00000000	0.00000000	0.26062465
0.43979597	0.00000000	0.00000000	0.00000000	0.25907466
0.43980748	0.00000000	0.00000000	0.00000000	0.25766817
0.43981897	0.00000000	0.00000000	0.00000000	0.25588790
0.43983046	0.00000000	0.00000000	0.00000000	0.25398684
0.43984195	0.00000000	0.00000000	0.00000000	0.25292218
0.43985345	0.00000000	0.00000000	0.00000000	0.25172004
0.43986494	0.00000000	0.00000000	0.00000000	0.25031635
0.43987646	0.00000000	0.00000000	0.00000000	0.24945982
0.43988795	0.00000000	0.00000000	0.00000000	0.24824496
0.43989944	0.00000000	0.00000000	0.00000000	0.24731015
0.43991093	0.00000000	0.00000000	0.00000000	0.24677213
0.43992242	0.00000000	0.00000000	0.00000000	0.24618508
0.43993392	0.00000000	0.00000000	0.00000000	0.24588440
0.43994543	0.00000000	0.00000000	0.00000000	0.24517922
0.43995693	0.00000000	0.00000000	0.00000000	0.24481748
0.43996842	0.00000000	0.00000000	0.00000000	0.24429967
0.43997992	0.00000000	0.00000000	0.00000000	0.24391370
0.43999141	0.00000000	0.00000000	0.00000000	0.24354120
0.44000291	0.00000000	0.00000000	0.00000000	0.24364217
0.44001440	0.00000000	0.00000000	0.00000000	0.24339999
0.44002589	47.18250000	98.81250000	12.35250000	0.24342458
0.44003738	47.18250000	98.81250000	12.35250000	0.24397098
0.44004888	47.18250000	98.81250000	12.35250000	0.24426551
0.44006039	47.18250000	98.81250000	12.35250000	0.24490015
0.44007188	47.18250000	98.81250000	12.35250000	0.25284600
0.44008338	47.18250000	98.81250000	12.35250000	0.25511959
0.44009487	47.18250000	98.81250000	12.35250000	0.25713935
0.44010636	47.18250000	98.81250000	12.35250000	0.26041162
0.44011786	47.18250000	98.81250000	12.35250000	0.26653618
0.44012935	47.18250000	98.81250000	12.35250000	0.27272061
0.44014087	47.18250000	98.81250000	12.35250000	0.27861801
0.44015236	47.18250000	98.81250000	12.35250000	0.28348088
0.44016385	47.18250000	98.81250000	12.35250000	0.28907332
0.44017534	47.18250000	98.81250000	12.35250000	0.29289380
0.44018685	47.18250000	98.81250000	12.35250000	0.30283782
0.44019834	47.18250000	98.81250000	12.35250000	0.31084967
0.44020983	47.18250000	98.81250000	12.35250000	0.32344142
0.44022132	47.18250000	98.81250000	12.35250000	0.32641020
0.44023284	47.18250000	98.81250000	12.35250000	0.32454681
0.44024433	47.18250000	98.81250000	12.35250000	0.32486290
0.44025584	47.18250000	98.81250000	12.35250000	0.32388964
0.44026731	47.18250000	98.81250000	12.35250000	0.32222444
0.44027880	47.18250000	98.81250000	12.35250000	0.32092518
0.44029032	47.18250000	98.81250000	12.35250000	0.31827778
0.44030181	47.18250000	98.81250000	12.35250000	0.31673416
0.44031330	47.18250000	98.81250000	12.35250000	0.31385836
0.44032479	47.18250000	98.81250000	12.35250000	0.31185198
0.44033628	47.18250000	98.81250000	12.35250000	0.31083733
0.44034780	47.18250000	98.81250000	12.35250000	0.30976877
0.44035929	47.18250000	98.81250000	12.35250000	0.30721331
0.44037077	47.18250000	98.81250000	12.35250000	0.30822572
0.44038229	47.18250000	98.81250000	12.35250000	0.30736968
0.44039378	47.18250000	98.81250000	12.35250000	0.30812967
0.44040527	47.18250000	98.81250000	12.35250000	0.30656478
0.44041676	47.18250000	98.81250000	12.35250000	0.30456188
0.44042826	47.18250000	98.81250000	12.35250000	0.30214316
0.44043975	47.18250000	98.81250000	12.35250000	0.30254784
0.44045124	47.18250000	98.81250000	12.35250000	0.30291805
0.44046275	47.18250000	98.81250000	12.35250000	0.30109367
0.44047424	47.18250000	98.81250000	12.35250000	0.29914406
0.44048573	47.18250000	98.81250000	12.35250000	0.29914406
0.44049722	47.18250000	98.81250000	12.35250000	0.29491162
0.44050874	47.18250000	98.81250000	12.35250000	0.29351065
0.44052025	47.18250000	98.81250000	12.35250000	0.29302543
0.44053172	47.18250000	98.81250000	12.35250000	0.29113770
0.44054323	47.18250000	98.81250000	12.35250000	0.28929189
0.44055473	47.18250000	98.81250000	12.35250000	0.28863552
0.44056622	47.18250000	98.81250000	12.35250000	0.28750941
0.44057771	47.18250000	98.81250000	12.35250000	0.28829178
0.44058920	47.18250000	98.81250000	12.35250000	0.28833157
0.44060071	47.18250000	98.81250000	12.35250000	0.28833157
0.44061220	47.18250000	98.81250000	12.35250000	0.28651088
0.44062369	47.18250000	98.81250000	12.35250000	0.28460589
0.44063520	47.18250000	98.81250000	12.35250000	0.28459215
0.44064669	47.18250000	98.81250000	12.35250000	0.28363782
0.44065820	47.18250000	98.81250000	12.35250000	0.28426811
0.44066967	47.18250000	98.81250000	12.35250000	0.28299019
0.44068118	47.18250000	98.81250000	12.35250000	0.28085092
0.44069267	47.18250000	98.81250000	12.35250000	0.27905434
0.44070416	47.18250000	98.81250000	12.35250000	0.27817917
0.44071568	47.18250000	98.81250000	12.35250000	0.27982420
0.44072717	47.18250000	98.81250000	12.35250000	0.27940956
0.44073866	47.18250000	98.81250000	12.35250000	0.27812651
0.44075015	47.18250000	98.81250000	12.35250000	0.27699825
0.44076164	47.18250000	98.81250000	12.35250000	0.27661204
0.44077315	47.18250000	98.81250000	12.35250000	0.27661204
0.44078464	47.18250000	98.81250000	12.35250000	0.27741560
0.44079613	47.18250000	98.81250000	12.35250000	0.27748039
0.44080764	47.18250000	98.81250000	12.35250000	0.27573854
0.44081913	47.18250000	98.81250000	12.35250000	0.27412018
0.44083063	47.18250000	98.81250000	12.35250000	0.27271134
0.44084212	47.18250000	98.81250000	12.35250000	0.27163541
0.44085368	47.18250000	98.81250000	12.35250000	0.27163541
0.44086524	47.18250000	98.81250000	12.35250000	0.27107960
0.44087681	47.18250000	98.81250000	12.35250000	0.27036929
0.44088839	47.18250000	98.81250000	12.35250000	0.26963493
0.44089996	47.18250000	98.81250000	12.35250000	0.26855505
0.44091155	47.18250000	98.81250000	12.35250000	0.27002263
0.44092311	47.18250000	98.81250000	12.35250000	0.27002263
0.44093468	47.18250000	98.81250000	12.35250000	0.27082601
0.44094627	47.18250000	98.81250000	12.35250000	0.27029613
0.44095784	47.18250000	98.81250000	12.35250000	0.26970029
0.44096941	47.18250000	98.81250000	12.35250000	0.26991257
0.44098098	47.18250000	98.81250000	12.35250000	0.27250144
0.44099255	47.18250000	98.81250000	12.35250000	0.27250144
0.44100414	47.18250000	98.81250000	12.35250000	0.26989785
0.44101570	47.18250000	98.81250000	12.35250000	0.26989785
0.44102727	47.18250000	98.81250000	12.35250000	0.26883641
0.44103886	47.18250000	98.81250000	12.35250000	0.27064106
0.44105043	47.18250000	98.81250000	12.35250000	0.27167583
0.44106200	47.18250000	98.81250000	12.35250000	0.27146944
0.44107357	47.18250000	98.81250000	12.35250000	0.27276817
0.44108516	47.18250000	98.81250000	12.35250000	0.27277663
0.44109673	47.18250000	98.81250000	12.35250000	0.27209470
0.44110832	47.18250000	98.81250000	12.35250000	0.27109966
0.44111989	47.18250000	98.81250000	12.35250000	0.27073008
0.44113144	47.18250000	98.81250000	12.35250000	0.27073550
0.44114303	47.18250000	98.81250000	12.35250000	0.27088726
0.44115460	47.18250000	98.81250000	12.35250000	0.27088726
0.44116617	47.18250000	98.81250000	12.35250000	0.27090698
0.44117776	47.18250000	98.81250000	12.35250000	0.26998273
0.44118931	47.18250000	98.81250000	12.35250000	0.26907670
0.44120091	47.18250000	98.81250000	12.35250000	0.26864770
0.44121246	47.18250000	98.81250000	12.35250000	0.26864770
0.44122405	47.18250000	98.81250000	12.35250000	0.26868325
0.44123562	47.18250000	98.81250000	12.35250000	0.26799443
0.44124719	47.18250000	98.81250000	12.35250000	0.26811320
0.44125875	47.18250000	98.81250000	12.35250000	0.27061298
0.44127034	47.18250000	98.81250000	12.35250000	0.27061298
0.44128193	47.18250000	98.81250000	12.35250000	0.26995882
0.44129348	47.18250000	98.81250000	12.35250000	0.26902384
0.44130507	47.18250000	98.81250000	12.35250000	0.26806647
0.44131664	47.18250000	98.81250000	12.35250000	0.26746568
0.44132821	47.18250000	98.81250000	12.35250000	0.26746568
0.44133978	47.18250000	98.81250000	12.35250000	0.26739880
0.44135135	47.18250000	98.81250000	12.35250000	0.27019903
0.44136294	47.18250000	98.81250000	12.35250000	0.27132013
0.44137451	47.18250000	98.81250000	12.35250000	0.27032757
0.44138607	47.18250000	98.81250000	12.35250000	0.27001408
0.44139765	47.18250000	98.81250000	12.35250000	0.27096525
0.44140922	47.18250000	98.81250000	12.35250000	0.27286071
0.44142081	47.18250000	98.81250000	12.35250000	0.27614656
0.44143238	47.18250000	98.81250000	12.35250000	0.27988026
0.44144395	47.18250000	98.81250000	12.35250000	0.27995801
0.44145552	47.18250000	98.81250000	12.35250000	0.27858046
0.44146709	47.18250000	98.81250000	12.35250000	0.27808005
0.44147866	47.18250000	98.81250000	12.35250000	0.27707344
0.44149025	47.18250000	98.81250000	12.35250000	0.27638546
0.44150182	47.18250000	98.81250000	12.35250000	0.27584165
0.44151339	47.18250000	98.81250000	12.35250000	0.27431417
0.44152496	47.18250000	98.81250000	12.35250000	0.27306524
0.44153653	47.18250000	98.81250000	12.35250000	0.27253443
0.44154812	47.18250000	98.81250000	12.35250000	0.27232787
0.44155969	47.18250000	98.81250000	12.35250000	0.27219507
0.44157126	47.18250000	98.81250000	12.35250000	0.27168426
0.44158283	47.18250000	98.81250000	12.35250000	0.27055839
0.44159440	47.18250000	98.81250000	12.35250000	0.26972014
0.44160599	47.18250000	98.81250000	12.35250000	0.27139583
0.44161756	47.18250000	98.81250000	12.35250000	0.27201378
0.44162913	47.18250000	98.81250000	12.35250000	0.27170882
0.44164070	47.18250000	98.81250000	12.35250000	0.27079749
0.44165229	47.18250000	98.81250000	12.35250000	0.27037013
0.44166385	47.18250000	98.81250000	12.35250000	0.27124926
0.44167542	47.18250000	98.81250000	12.35250000	0.27098763
0.44168701	47.18250000	98.81250000	12.35250000	0.27097172
0.44169858	47.18250000	98.81250000	12.35250000	0.27089846
0.44171016	47.18250000	98.81250000	12.35250000	0.27194259
0.44172173	47.18250000	98.81250000	12.35250000	0.27236658
0.44173330	47.18250000	98.81250000	12.35250000	0.27293301
0.44174487	47.18250000	98.81250000	12.35250000	0.27429655
0.44175646	47.18250000	98.81250000	12.35250000	0.27345890
0.44176803	47.18250000	98.81250000	12.35250000	0.27275291
0.44177960	47.18250000	98.81250000	12.35250000	0.27251408
0.44179117	47.18250000	98.81250000	12.35250000	0.27285919
0.44180274	47.18250000	98.81250000	12.35250000	0.27285919
0.44181433	47.18250000	98.81250000	12.35250000	0.27210268
0.44182589	47.18250000	98.81250000	12.35250000	0.27300474
0.44183746	47.18250000	98.81250000	12.35250000	0.27313489
0.44184903	47.18250000	98.81250000	12.35250000	0.27216476
0.44186062	47.18250000	98.81250000	12.35250000	0.27161375
0.44187220	47.18250000	98.81250000	12.35250000	0.27391121
0.44188377	47.18250000	98.81250000	12.35250000	0.27433401
0.44189534	47.18250000	98.81250000	12.35250000	0.27389538
0.44190691	47.18250000	98.81250000	12.35250000	0.27270377
0.44191847	47.18250000	98.81250000	12.35250000	0.27270377
0.44193007	47.18250000	98.81250000	12.35250000	0.27224776
0.44194164	47.18250000	98.81250000	12.35250000	0.27181703
0.44195321	47.18250000	98.81250000	12.35250000	0.27106434
0.44196478	47.18250000	98.81250000	12.35250000	0.27173659
0.44197636	47.18250000	98.81250000	12.35250000	0.27099007
0.44198792	47.18250000	98.81250000	12.35250000	0.26957253
0.44199951	47.18250000	98.81250000	12.35250000	0.26899058
0.44201108	47.18250000	98.81250000	12.35250000	0.26849315
0.44202265	47.18250000	98.81250000	12.35250000	0.26810738
0.44203422	47.18250000	98.81250000	12.35250000	0.26841304
0.44204579	47.18250000	98.81250000	12.35250000	0.26819643
0.44205738	47.18250000	98.81250000	12.35250000	0.26802668
0.44206895	47.18250000	98.81250000	12.35250000	0.26777214
0.44208051	47.18250000	98.81250000	12.35250000	0.26808479
0.44209211	47.18250000	98.81250000	12.35250000	0.26752347
0.44210368	47.18250000	98.81250000	12.35250000	0.26674205
0.44211527	47.18250000	98.81250000	12.35250000	0.26892450
0.44212681	47.18250000	98.81250000	12.35250000	0.26940629
0.44213840	47.18250000	98.81250000	12.35250000	0.26893592
0.44214997	47.18250000	98.81250000	12.35250000	0.26915827
0.44216154	47.18250000	98.81250000	12.35250000	0.26894855
0.44217310	47.18250000	98.81250000	12.35250000	0.26864478
0.44218470	47.18250000	98.81250000	12.35250000	0.26781663
0.44219626	47.18250000	98.81250000	12.35250000	0.26736832
0.44220783	47.18250000	98.81250000	12.35250000	0.26684141
0.44221942	47.18250000	98.81250000	12.35250000	0.26605287
0.44223099	47.18250000	98.81250000	12.35250000	0.26631102
0.44224256	47.18250000	98.81250000	12.35250000	0.27836657
0.44225413	47.18250000	98.81250000	12.35250000	0.27984247
0.44226571	47.18250000	98.81250000	12.35250000	0.27903193
0.44227727	47.18250000	98.81250000	12.35250000	0.27805015
0.44228887	47.18250000	98.81250000	12.35250000	0.27841935
0.44230043	47.18250000	98.81250000	12.35250000	0.27948448
0.44231200	47.18250000	98.81250000	12.35250000	0.28037316
0.44232357	47.18250000	98.81250000	12.35250000	0.28316972
0.44233514	47.18250000	98.81250000	12.35250000	0.28391173
0.44234671	47.18250000	98.81250000	12.35250000	0.28568599
0.44235830	47.18250000	98.81250000	12.35250000	0.29077873
0.44236987	47.18250000	98.81250000	12.35250000	0.29597330
0.44238146	47.18250000	98.81250000	12.35250000	0.30560535
0.44239303	47.18250000	98.81250000	12.35250000	0.31233081
0.44240460	47.18250000	98.81250000	12.35250000	0.32084137
0.44241619	47.18250000	98.81250000	12.35250000	0.32836345
0.44242775	47.18250000	98.81250000	12.35250000	0.33284870
0.44243932	47.18250000	98.81250000	12.35250000	0.33796933
0.44245089	47.18250000	98.81250000	12.35250000	0.34540433
0.44246246	47.18250000	98.81250000	12.35250000	0.35109973
0.44247405	47.18250000	98.81250000	12.35250000	0.35590988
0.44248562	47.18250000	98.81250000	12.35250000	0.36264324
0.44249719	47.18250000	98.81250000	12.35250000	0.38344932
0.44250876	47.18250000	98.81250000	12.35250000	0.38344932
0.44252033	47.18250000	98.81250000	12.35250000	0.39032716
0.44253192	47.18250000	98.81250000	12.35250000	0.39509800
0.44254349	47.18250000	98.81250000	12.35250000	0.39217255
0.44255506	47.18250000	98.81250000	12.35250000	0.39731330
0.44256663	47.18250000	98.81250000	12.35250000	0.40586767
0.44257820	47.18250000	98.81250000	12.35250000	0.41489688
0.44258979	47.18250000	98.81250000	12.35250000	0.42793101
0.44260136	47.18250000	98.81250000	12.35250000	0.44161305
0.44261292	47.18250000	98.81250000	12.35250000	0.45354855
0.44262451	47.18250000	98.81250000	12.35250000	0.46517661
0.44263608	47.18250000	98.81250000	12.35250000	0.47859630
0.44264765	47.18250000	98.81250000	12.35250000	0.48448512
0.44265922	47.18250000	98.81250000	12.35250000	0.49722990
0.44267079	47.18250000	98.81250000	12.35250000	0.51572758
0.44268238	47.18250000	98.81250000	12.35250000	0.53310817
0.44269395	47.18250000	98.81250000	12.35250000	0.54801250
0.44270552	47.18250000	98.81250000	12.35250000	0.55794674
0.44271709	47.18250000	98.81250000	12.35250000	0.57004076
0.44272868	47.18250000	98.81250000	12.35250000	0.58827645
0.44274025	47.18250000	98.81250000	12.35250000	0.61279446
0.44275182	47.18250000	98.81250000	12.35250000	0.62762886
0.44276339	47.18250000	98.81250000	12.35250000	0.65852910
0.44277498	47.18250000	98.81250000	12.35250000	0.66832328
0.44278655	47.18250000	98.81250000	12.35250000	0.68519682
0.44279812	47.18250000	98.81250000	12.35250000	0.69231874
0.44280968	47.18250000	98.81250000	12.35250000	0.69334859
0.44282126	47.18250000	98.81250000	12.35250000	0.72770441
0.44283283	47.18250000	98.81250000	12.35250000	0.74543667
0.44284442	47.18250000	98.81250000	12.35250000	0.74065697
0.44285599	47.18250000	98.81250000	12.35250000	0.75473809
0.44286756	47.18250000	98.81250000	12.35250000	0.78600031
0.44287913	47.18250000	98.81250000	12.35250000	0.80596632
0.44289072	47.18250000	98.81250000	12.35250000	0.82499218
0.44290229	47.18250000	98.81250000	12.35250000	0.87956190
0.44291385	47.18250000	98.81250000	12.35250000	0.89960963
0.44292542	47.18250000	98.81250000	12.35250000	0.92365199
0.44293699	47.18250000	98.81250000	12.35250000	0.95575631
0.44294859	47.18250000	98.81250000	12.35250000	0.97860354
0.44296015	47.18250000	98.81250000	12.35250000	1.00639331
